alias,alias_norm,entity_id,canonical_name,entity_type,support_count,source_chunks,qa_ids
حساسية,حساسيه,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,0,"[""chunk_00001"", ""chunk_00014"", ""chunk_00021"", ""chunk_00025"", ""chunk_00028"", ""chunk_00034"", ""chunk_00035"", ""chunk_00037"", ""chunk_00039"", ""chunk_00042"", ""chunk_00049"", ""chunk_00052"", ""chunk_00061"", ""chunk_00062"", ""chunk_00067"", ""chunk_00072"", ""chunk_00076"", ""chunk_00079"", ""chunk_00080"", ""chunk_00082"", ""chunk_00085"", ""chunk_00088"", ""chunk_00091"", ""chunk_00098"", ""chunk_00110"", ""chunk_00111"", ""chunk_00113"", ""chunk_00117"", ""chunk_00119"", ""chunk_00121"", ""chunk_00122"", ""chunk_00123"", ""chunk_00125"", ""chunk_00126"", ""chunk_00128"", ""chunk_00129"", ""chunk_00130"", ""chunk_00135"", ""chunk_00136"", ""chunk_00138"", ""chunk_00143"", ""chunk_00145"", ""chunk_00156"", ""chunk_00158"", ""chunk_00166"", ""chunk_00168"", ""chunk_00170"", ""chunk_00176"", ""chunk_00177"", ""chunk_00178"", ""chunk_00180"", ""chunk_00183"", ""chunk_00192""]","[""ahd5k_00008"", ""ahd5k_00012"", ""ahd5k_00032"", ""ahd5k_00069"", ""ahd5k_00072"", ""ahd5k_00114"", ""ahd5k_00140"", ""ahd5k_00171"", ""ahd5k_00480"", ""ahd5k_00505"", ""ahd5k_00515"", ""ahd5k_00530"", ""ahd5k_00632"", ""ahd5k_00639"", ""ahd5k_00656"", ""ahd5k_00666"", ""ahd5k_00673"", ""ahd5k_00736"", ""ahd5k_00774"", ""ahd5k_00775"", ""ahd5k_00855"", ""ahd5k_00859"", ""ahd5k_00887"", ""ahd5k_00970"", ""ahd5k_00994"", ""ahd5k_01099"", ""ahd5k_01104"", ""ahd5k_01394"", ""ahd5k_01422"", ""ahd5k_01465"", ""ahd5k_01510"", ""ahd5k_01551"", ""ahd5k_01558"", ""ahd5k_01578"", ""ahd5k_01669"", ""ahd5k_01689"", ""ahd5k_01751"", ""ahd5k_01836"", ""ahd5k_01874"", ""ahd5k_02023"", ""ahd5k_02169"", ""ahd5k_02203"", ""ahd5k_02245"", ""ahd5k_02282"", ""ahd5k_02491"", ""ahd5k_02532"", ""ahd5k_02569"", ""ahd5k_02587"", ""ahd5k_02618"", ""ahd5k_02620"", ""ahd5k_02627"", ""ahd5k_02662"", ""ahd5k_02685"", ""ahd5k_02719"", ""ahd5k_02761"", ""ahd5k_02768"", ""ahd5k_02810"", ""ahd5k_02863"", ""ahd5k_02864"", ""ahd5k_02971"", ""ahd5k_03068"", ""ahd5k_03113"", ""ahd5k_03139"", ""ahd5k_03154"", ""ahd5k_03234"", ""ahd5k_03333"", ""ahd5k_03339"", ""ahd5k_03376"", ""ahd5k_03385"", ""ahd5k_03400"", ""ahd5k_03427"", ""ahd5k_03431"", ""ahd5k_03469"", ""ahd5k_03501"", ""ahd5k_03544"", ""ahd5k_03553"", ""ahd5k_03632"", ""ahd5k_03651"", ""ahd5k_03685"", ""ahd5k_03769"", ""ahd5k_03818"", ""ahd5k_03872"", ""ahd5k_03901"", ""ahd5k_03985"", ""ahd5k_03986"", ""ahd5k_04034"", ""ahd5k_04067"", ""ahd5k_04112"", ""ahd5k_04190"", ""ahd5k_04262"", ""ahd5k_04279"", ""ahd5k_04408"", ""ahd5k_04517"", ""ahd5k_04546"", ""ahd5k_04706"", ""ahd5k_04728"", ""ahd5k_04754"", ""ahd5k_04866"", ""ahd5k_04903"", ""ahd5k_04916"", ""ahd5k_04921"", ""ahd5k_04942"", ""ahd5k_04944""]"
حساسية,حساسيه,ent_diseasecondition_250910ab0701,حساسية الصدر,DiseaseCondition,0,"[""chunk_00004"", ""chunk_00096"", ""chunk_00172""]","[""ahd5k_00931"", ""ahd5k_03243"", ""ahd5k_03662"", ""ahd5k_04490""]"
حساسية,حساسيه,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,27,"[""chunk_00001"", ""chunk_00002"", ""chunk_00003"", ""chunk_00004"", ""chunk_00006"", ""chunk_00007"", ""chunk_00009"", ""chunk_00013"", ""chunk_00014"", ""chunk_00068"", ""chunk_00082"", ""chunk_00089"", ""chunk_00096"", ""chunk_00098"", ""chunk_00114"", ""chunk_00119"", ""chunk_00122"", ""chunk_00127"", ""chunk_00136"", ""chunk_00191"", ""chunk_00195""]","[""ahd5k_00010"", ""ahd5k_00020"", ""ahd5k_00069"", ""ahd5k_00142"", ""ahd5k_00614"", ""ahd5k_00683"", ""ahd5k_00695"", ""ahd5k_00812"", ""ahd5k_00887"", ""ahd5k_00931"", ""ahd5k_00963"", ""ahd5k_00994"", ""ahd5k_01231"", ""ahd5k_01236"", ""ahd5k_01245"", ""ahd5k_01418"", ""ahd5k_01836"", ""ahd5k_02039"", ""ahd5k_02115"", ""ahd5k_02124"", ""ahd5k_02470"", ""ahd5k_02556"", ""ahd5k_02966"", ""ahd5k_03098"", ""ahd5k_03626"", ""ahd5k_03762""]"
حساسيه,حساسيه,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,2,"[""chunk_00005""]","[""ahd5k_04144"", ""ahd5k_04347""]"
حساسية البروتين البقري,حساسيه البروتين البقري,ent_diseasecondition_22b7b2b1b34f,حساسية البروتين البقري,DiseaseCondition,1,"[""chunk_00112""]","[""ahd5k_04793""]"
حساسية الصدر,حساسيه الصدر,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,0,"[""chunk_00001"", ""chunk_00014"", ""chunk_00021"", ""chunk_00025"", ""chunk_00028"", ""chunk_00034"", ""chunk_00035"", ""chunk_00037"", ""chunk_00039"", ""chunk_00042"", ""chunk_00049"", ""chunk_00052"", ""chunk_00061"", ""chunk_00062"", ""chunk_00067"", ""chunk_00072"", ""chunk_00076"", ""chunk_00079"", ""chunk_00080"", ""chunk_00082"", ""chunk_00085"", ""chunk_00088"", ""chunk_00091"", ""chunk_00098"", ""chunk_00110"", ""chunk_00111"", ""chunk_00113"", ""chunk_00117"", ""chunk_00119"", ""chunk_00121"", ""chunk_00122"", ""chunk_00123"", ""chunk_00125"", ""chunk_00126"", ""chunk_00128"", ""chunk_00129"", ""chunk_00130"", ""chunk_00135"", ""chunk_00136"", ""chunk_00138"", ""chunk_00143"", ""chunk_00145"", ""chunk_00156"", ""chunk_00158"", ""chunk_00166"", ""chunk_00168"", ""chunk_00170"", ""chunk_00176"", ""chunk_00177"", ""chunk_00178"", ""chunk_00180"", ""chunk_00183"", ""chunk_00192""]","[""ahd5k_00008"", ""ahd5k_00012"", ""ahd5k_00032"", ""ahd5k_00069"", ""ahd5k_00072"", ""ahd5k_00114"", ""ahd5k_00140"", ""ahd5k_00171"", ""ahd5k_00480"", ""ahd5k_00505"", ""ahd5k_00515"", ""ahd5k_00530"", ""ahd5k_00632"", ""ahd5k_00639"", ""ahd5k_00656"", ""ahd5k_00666"", ""ahd5k_00673"", ""ahd5k_00736"", ""ahd5k_00774"", ""ahd5k_00775"", ""ahd5k_00855"", ""ahd5k_00859"", ""ahd5k_00887"", ""ahd5k_00970"", ""ahd5k_00994"", ""ahd5k_01099"", ""ahd5k_01104"", ""ahd5k_01394"", ""ahd5k_01422"", ""ahd5k_01465"", ""ahd5k_01510"", ""ahd5k_01551"", ""ahd5k_01558"", ""ahd5k_01578"", ""ahd5k_01669"", ""ahd5k_01689"", ""ahd5k_01751"", ""ahd5k_01836"", ""ahd5k_01874"", ""ahd5k_02023"", ""ahd5k_02169"", ""ahd5k_02203"", ""ahd5k_02245"", ""ahd5k_02282"", ""ahd5k_02491"", ""ahd5k_02532"", ""ahd5k_02569"", ""ahd5k_02587"", ""ahd5k_02618"", ""ahd5k_02620"", ""ahd5k_02627"", ""ahd5k_02662"", ""ahd5k_02685"", ""ahd5k_02719"", ""ahd5k_02761"", ""ahd5k_02768"", ""ahd5k_02810"", ""ahd5k_02863"", ""ahd5k_02864"", ""ahd5k_02971"", ""ahd5k_03068"", ""ahd5k_03113"", ""ahd5k_03139"", ""ahd5k_03154"", ""ahd5k_03234"", ""ahd5k_03333"", ""ahd5k_03339"", ""ahd5k_03376"", ""ahd5k_03385"", ""ahd5k_03400"", ""ahd5k_03427"", ""ahd5k_03431"", ""ahd5k_03469"", ""ahd5k_03501"", ""ahd5k_03544"", ""ahd5k_03553"", ""ahd5k_03632"", ""ahd5k_03651"", ""ahd5k_03685"", ""ahd5k_03769"", ""ahd5k_03818"", ""ahd5k_03872"", ""ahd5k_03901"", ""ahd5k_03985"", ""ahd5k_03986"", ""ahd5k_04034"", ""ahd5k_04067"", ""ahd5k_04112"", ""ahd5k_04190"", ""ahd5k_04262"", ""ahd5k_04279"", ""ahd5k_04408"", ""ahd5k_04517"", ""ahd5k_04546"", ""ahd5k_04706"", ""ahd5k_04728"", ""ahd5k_04754"", ""ahd5k_04866"", ""ahd5k_04903"", ""ahd5k_04916"", ""ahd5k_04921"", ""ahd5k_04942"", ""ahd5k_04944""]"
حساسية الصدر,حساسيه الصدر,ent_diseasecondition_22348d970227,مرض الغدة الدرقية,DiseaseCondition,0,"[""chunk_00169""]","[""ahd5k_00035""]"
حساسية الصدر,حساسيه الصدر,ent_diseasecondition_250910ab0701,حساسية الصدر,DiseaseCondition,3,"[""chunk_00004"", ""chunk_00096"", ""chunk_00172""]","[""ahd5k_00931"", ""ahd5k_03243"", ""ahd5k_04490""]"
حساسية الصدر,حساسيه الصدر,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,2,"[""chunk_00001"", ""chunk_00089""]","[""ahd5k_00864"", ""ahd5k_00970""]"
حساسية الصدر,حساسيه الصدر,ent_diseasecondition_ca9304cd0dde,القولون العصبي,DiseaseCondition,0,"[""chunk_00027"", ""chunk_00177"", ""chunk_00180"", ""chunk_00183"", ""chunk_00185""]","[""ahd5k_00012"", ""ahd5k_01181"", ""ahd5k_01465"", ""ahd5k_02411"", ""ahd5k_02511"", ""ahd5k_02677"", ""ahd5k_02679"", ""ahd5k_04323"", ""ahd5k_04517"", ""ahd5k_04566""]"
حساسية الصدر,حساسيه الصدر,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,0,"[""chunk_00026"", ""chunk_00051"", ""chunk_00052"", ""chunk_00069"", ""chunk_00070"", ""chunk_00083"", ""chunk_00140"", ""chunk_00196""]","[""ahd5k_00065"", ""ahd5k_00237"", ""ahd5k_00823"", ""ahd5k_01005"", ""ahd5k_01682"", ""ahd5k_01761"", ""ahd5k_01763"", ""ahd5k_02399"", ""ahd5k_03242"", ""ahd5k_03423"", ""ahd5k_03624"", ""ahd5k_03983"", ""ahd5k_04477"", ""ahd5k_04701"", ""ahd5k_04944"", ""ahd5k_04975""]"
حساسية جلديه,حساسيه جلديه,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,1,"[""chunk_00028""]","[""ahd5k_03068""]"
حساسية شقية,حساسيه شقيه,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,1,"[""chunk_00130""]","[""ahd5k_00481""]"
حمل,حمل,ent_diseasecondition_7abdd04c7114,الحمل,DiseaseCondition,1,"[""chunk_00013""]","[""ahd5k_02556""]"
حمل الأنابيب,حمل الانابيب,ent_diseasecondition_7abdd04c7114,الحمل,DiseaseCondition,2,"[""chunk_00091"", ""chunk_00092""]","[""ahd5k_01099"", ""ahd5k_01629""]"
حمل لفايروس الكبد,حمل لفايروس الكبد,ent_diseasecondition_7abdd04c7114,الحمل,DiseaseCondition,0,"[""chunk_00011"", ""chunk_00013"", ""chunk_00045"", ""chunk_00050"", ""chunk_00091"", ""chunk_00092"", ""chunk_00099"", ""chunk_00145"", ""chunk_00146"", ""chunk_00147"", ""chunk_00149"", ""chunk_00151"", ""chunk_00152"", ""chunk_00159"", ""chunk_00168""]","[""ahd5k_00048"", ""ahd5k_00230"", ""ahd5k_00439"", ""ahd5k_00568"", ""ahd5k_00597"", ""ahd5k_00604"", ""ahd5k_00775"", ""ahd5k_00793"", ""ahd5k_00876"", ""ahd5k_00941"", ""ahd5k_01023"", ""ahd5k_01099"", ""ahd5k_01515"", ""ahd5k_01585"", ""ahd5k_01629"", ""ahd5k_01754"", ""ahd5k_02160"", ""ahd5k_02381"", ""ahd5k_02556"", ""ahd5k_02665"", ""ahd5k_02903"", ""ahd5k_03090"", ""ahd5k_03104"", ""ahd5k_03359"", ""ahd5k_03563"", ""ahd5k_03809"", ""ahd5k_03870"", ""ahd5k_04001"", ""ahd5k_04509"", ""ahd5k_04697"", ""ahd5k_04875""]"
حمى عضة الجرذ,حمي عضه الجرذ,ent_diseasecondition_21009b0da809,حمى عضة الجرذون,DiseaseCondition,0,"[""chunk_00198""]","[""ahd5k_01255""]"
حمى عضة الجرذ,حمي عضه الجرذ,ent_diseasecondition_6ac8dc82e106,حمى عضة الفأر,DiseaseCondition,0,"[""chunk_00198""]","[""ahd5k_01255""]"
حمى عضة الجرذ,حمي عضه الجرذ,ent_diseasecondition_c089d34028d0,حمى عضة الجرذ,DiseaseCondition,1,"[""chunk_00198""]","[""ahd5k_01255""]"
حمى عضة الجرذون,حمي عضه الجرذون,ent_diseasecondition_21009b0da809,حمى عضة الجرذون,DiseaseCondition,1,"[""chunk_00198""]","[""ahd5k_01255""]"
حمى عضة الجرذون,حمي عضه الجرذون,ent_diseasecondition_c089d34028d0,حمى عضة الجرذ,DiseaseCondition,0,"[""chunk_00198""]","[""ahd5k_01255""]"
حمى عضة الفأر,حمي عضه الفار,ent_diseasecondition_21009b0da809,حمى عضة الجرذون,DiseaseCondition,0,"[""chunk_00198""]","[""ahd5k_01255""]"
حمى عضة الفأر,حمي عضه الفار,ent_diseasecondition_6ac8dc82e106,حمى عضة الفأر,DiseaseCondition,1,"[""chunk_00198""]","[""ahd5k_01255""]"
حمى عضة الفأر,حمي عضه الفار,ent_diseasecondition_c089d34028d0,حمى عضة الجرذ,DiseaseCondition,0,"[""chunk_00198""]","[""ahd5k_01255""]"
داء الصرع,داء الصرع,ent_diseasecondition_1cff9c5dbe9e,صرع,DiseaseCondition,1,"[""chunk_00016""]","[""ahd5k_02823""]"
دبوس,دبوس,ent_diseasecondition_16a389cfd1bd,دبوس,DiseaseCondition,1,"[""chunk_00200""]","[""ahd5k_01295""]"
دهون ثلاثية,دهون ثلاثيه,ent_diseasecondition_93017f24bceb,دهون ثلاثية,DiseaseCondition,1,"[""chunk_00090""]","[""ahd5k_04045""]"
دوالي,دوالي,ent_diseasecondition_c4254d272647,دوالي الساقين,DiseaseCondition,1,"[""chunk_00011""]","[""ahd5k_04697""]"
دوالي الخصية,دوالي الخصيه,ent_diseasecondition_c7baf8534e07,دوالي الخصية,DiseaseCondition,1,"[""chunk_00033""]","[""ahd5k_00261""]"
دوالي الخصيه,دوالي الخصيه,ent_diseasecondition_c7baf8534e07,دوالي الخصية,DiseaseCondition,0,"[""chunk_00033""]","[""ahd5k_00261""]"
دوالي الساقين,دوالي الساقين,ent_diseasecondition_c4254d272647,دوالي الساقين,DiseaseCondition,1,"[""chunk_00011""]","[""ahd5k_04697""]"
ربو,ربو,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,0,"[""chunk_00001"", ""chunk_00014"", ""chunk_00021"", ""chunk_00025"", ""chunk_00028"", ""chunk_00034"", ""chunk_00035"", ""chunk_00037"", ""chunk_00039"", ""chunk_00042"", ""chunk_00049"", ""chunk_00052"", ""chunk_00061"", ""chunk_00062"", ""chunk_00067"", ""chunk_00072"", ""chunk_00076"", ""chunk_00079"", ""chunk_00080"", ""chunk_00082"", ""chunk_00085"", ""chunk_00088"", ""chunk_00091"", ""chunk_00098"", ""chunk_00110"", ""chunk_00111"", ""chunk_00113"", ""chunk_00117"", ""chunk_00119"", ""chunk_00121"", ""chunk_00122"", ""chunk_00123"", ""chunk_00125"", ""chunk_00126"", ""chunk_00128"", ""chunk_00129"", ""chunk_00130"", ""chunk_00135"", ""chunk_00136"", ""chunk_00138"", ""chunk_00143"", ""chunk_00145"", ""chunk_00156"", ""chunk_00158"", ""chunk_00166"", ""chunk_00168"", ""chunk_00170"", ""chunk_00176"", ""chunk_00177"", ""chunk_00178"", ""chunk_00180"", ""chunk_00183"", ""chunk_00192""]","[""ahd5k_00008"", ""ahd5k_00012"", ""ahd5k_00032"", ""ahd5k_00069"", ""ahd5k_00072"", ""ahd5k_00114"", ""ahd5k_00140"", ""ahd5k_00171"", ""ahd5k_00480"", ""ahd5k_00505"", ""ahd5k_00515"", ""ahd5k_00530"", ""ahd5k_00632"", ""ahd5k_00639"", ""ahd5k_00656"", ""ahd5k_00666"", ""ahd5k_00673"", ""ahd5k_00736"", ""ahd5k_00774"", ""ahd5k_00775"", ""ahd5k_00855"", ""ahd5k_00859"", ""ahd5k_00887"", ""ahd5k_00970"", ""ahd5k_00994"", ""ahd5k_01099"", ""ahd5k_01104"", ""ahd5k_01394"", ""ahd5k_01422"", ""ahd5k_01465"", ""ahd5k_01510"", ""ahd5k_01551"", ""ahd5k_01558"", ""ahd5k_01578"", ""ahd5k_01669"", ""ahd5k_01689"", ""ahd5k_01751"", ""ahd5k_01836"", ""ahd5k_01874"", ""ahd5k_02023"", ""ahd5k_02169"", ""ahd5k_02203"", ""ahd5k_02245"", ""ahd5k_02282"", ""ahd5k_02491"", ""ahd5k_02532"", ""ahd5k_02569"", ""ahd5k_02587"", ""ahd5k_02618"", ""ahd5k_02620"", ""ahd5k_02627"", ""ahd5k_02662"", ""ahd5k_02685"", ""ahd5k_02719"", ""ahd5k_02761"", ""ahd5k_02768"", ""ahd5k_02810"", ""ahd5k_02863"", ""ahd5k_02864"", ""ahd5k_02971"", ""ahd5k_03068"", ""ahd5k_03113"", ""ahd5k_03139"", ""ahd5k_03154"", ""ahd5k_03234"", ""ahd5k_03333"", ""ahd5k_03339"", ""ahd5k_03376"", ""ahd5k_03385"", ""ahd5k_03400"", ""ahd5k_03427"", ""ahd5k_03431"", ""ahd5k_03469"", ""ahd5k_03501"", ""ahd5k_03544"", ""ahd5k_03553"", ""ahd5k_03632"", ""ahd5k_03651"", ""ahd5k_03685"", ""ahd5k_03769"", ""ahd5k_03818"", ""ahd5k_03872"", ""ahd5k_03901"", ""ahd5k_03985"", ""ahd5k_03986"", ""ahd5k_04034"", ""ahd5k_04067"", ""ahd5k_04112"", ""ahd5k_04190"", ""ahd5k_04262"", ""ahd5k_04279"", ""ahd5k_04408"", ""ahd5k_04517"", ""ahd5k_04546"", ""ahd5k_04706"", ""ahd5k_04728"", ""ahd5k_04754"", ""ahd5k_04866"", ""ahd5k_04903"", ""ahd5k_04916"", ""ahd5k_04921"", ""ahd5k_04942"", ""ahd5k_04944""]"
ربو,ربو,ent_diseasecondition_1c50bd11c45a,ربو,DiseaseCondition,4,"[""chunk_00001"", ""chunk_00002"", ""chunk_00004"", ""chunk_00014""]","[""ahd5k_00510"", ""ahd5k_00887"", ""ahd5k_00970"", ""ahd5k_03662""]"
ربو,ربو,ent_diseasecondition_250910ab0701,حساسية الصدر,DiseaseCondition,0,"[""chunk_00004"", ""chunk_00096"", ""chunk_00172""]","[""ahd5k_00931"", ""ahd5k_03243"", ""ahd5k_03662"", ""ahd5k_04490""]"
ربو,ربو,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,0,"[""chunk_00001"", ""chunk_00002"", ""chunk_00003"", ""chunk_00004"", ""chunk_00005"", ""chunk_00006"", ""chunk_00007"", ""chunk_00009"", ""chunk_00013"", ""chunk_00014"", ""chunk_00019"", ""chunk_00028"", ""chunk_00068"", ""chunk_00082"", ""chunk_00089"", ""chunk_00096"", ""chunk_00098"", ""chunk_00114"", ""chunk_00119"", ""chunk_00122"", ""chunk_00127"", ""chunk_00130"", ""chunk_00136"", ""chunk_00191"", ""chunk_00195""]","[""ahd5k_00010"", ""ahd5k_00020"", ""ahd5k_00069"", ""ahd5k_00133"", ""ahd5k_00142"", ""ahd5k_00481"", ""ahd5k_00614"", ""ahd5k_00683"", ""ahd5k_00695"", ""ahd5k_00812"", ""ahd5k_00864"", ""ahd5k_00887"", ""ahd5k_00931"", ""ahd5k_00963"", ""ahd5k_00970"", ""ahd5k_00994"", ""ahd5k_01231"", ""ahd5k_01236"", ""ahd5k_01245"", ""ahd5k_01418"", ""ahd5k_01836"", ""ahd5k_02039"", ""ahd5k_02115"", ""ahd5k_02124"", ""ahd5k_02470"", ""ahd5k_02556"", ""ahd5k_02966"", ""ahd5k_03068"", ""ahd5k_03098"", ""ahd5k_03258"", ""ahd5k_03626"", ""ahd5k_03762"", ""ahd5k_04144"", ""ahd5k_04235"", ""ahd5k_04347""]"
رتكاريا,رتكاريا,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,0,"[""chunk_00026"", ""chunk_00051"", ""chunk_00052"", ""chunk_00069"", ""chunk_00070"", ""chunk_00083"", ""chunk_00140"", ""chunk_00196""]","[""ahd5k_00065"", ""ahd5k_00237"", ""ahd5k_00823"", ""ahd5k_01005"", ""ahd5k_01682"", ""ahd5k_01761"", ""ahd5k_01763"", ""ahd5k_02399"", ""ahd5k_03242"", ""ahd5k_03423"", ""ahd5k_03624"", ""ahd5k_03983"", ""ahd5k_04477"", ""ahd5k_04701"", ""ahd5k_04944"", ""ahd5k_04975""]"
سائل,سايل,ent_diseasecondition_d2e284c27e53,اللمف,DiseaseCondition,0,"[""chunk_00024""]","[""ahd5k_00291""]"
سائل شفاف,سايل شفاف,ent_diseasecondition_d2e284c27e53,اللمف,DiseaseCondition,0,"[""chunk_00024""]","[""ahd5k_00291""]"
سرطان القولون,سرطان القولون,ent_diseasecondition_048de7f33784,سرطان المستقيم,DiseaseCondition,0,"[""chunk_00029""]","[""ahd5k_02207""]"
سرطان القولون,سرطان القولون,ent_diseasecondition_0643ed72d249,سرطان القولون,DiseaseCondition,1,"[""chunk_00029""]","[""ahd5k_02207""]"
سرطان المستقيم,سرطان المستقيم,ent_diseasecondition_048de7f33784,سرطان المستقيم,DiseaseCondition,1,"[""chunk_00029""]","[""ahd5k_02207""]"
سرطان المستقيم,سرطان المستقيم,ent_diseasecondition_0643ed72d249,سرطان القولون,DiseaseCondition,0,"[""chunk_00029""]","[""ahd5k_02207""]"
سكر,سكر,ent_diseasecondition_4393a2bf88a6,سكر,DiseaseCondition,0,"[""chunk_00087""]","[""ahd5k_03801""]"
سكر الذرة,سكر الذره,ent_diseasecondition_46faf93722a3,الفركتوز,DiseaseCondition,1,"[""chunk_00037""]","[""ahd5k_01578""]"
سكري,سكري,ent_diseasecondition_380db6d92562,مرض السكري,DiseaseCondition,0,"[""chunk_00014"", ""chunk_00028"", ""chunk_00052"", ""chunk_00061"", ""chunk_00071"", ""chunk_00084""]","[""ahd5k_01294"", ""ahd5k_01358"", ""ahd5k_01551"", ""ahd5k_02607"", ""ahd5k_03015"", ""ahd5k_03068"", ""ahd5k_03284"", ""ahd5k_04630"", ""ahd5k_04912"", ""ahd5k_04944""]"
سكري,سكري,ent_diseasecondition_6eb03902c623,السكري,DiseaseCondition,0,"[""chunk_00081""]","[""ahd5k_04533""]"
سكري,سكري,ent_diseasecondition_aa9977b6b112,سكري,DiseaseCondition,2,"[""chunk_00141""]","[""ahd5k_01577"", ""ahd5k_03627""]"
سمنة,سمنه,ent_diseasecondition_f756960fd62b,السمنة,DiseaseCondition,0,"[""chunk_00052""]","[""ahd5k_04944""]"
سمنة الأرداف,سمنه الارداف,ent_diseasecondition_2cbe61e08310,سمنة الأرداف,DiseaseCondition,2,"[""chunk_00043""]","[""ahd5k_00643"", ""ahd5k_03893""]"
سمنة الارداف,سمنه الارداف,ent_diseasecondition_2cbe61e08310,سمنة الأرداف,DiseaseCondition,0,"[""chunk_00043""]","[""ahd5k_00643"", ""ahd5k_03893""]"
سيستي هيدروما,سيستي هيدروما,ent_diseasecondition_7f8719b1c99d,سيستي هيدروما,DiseaseCondition,1,"[""chunk_00043""]","[""ahd5k_03893""]"
شحنات كهرباء,شحنات كهرباء,ent_diseasecondition_1cff9c5dbe9e,صرع,DiseaseCondition,0,"[""chunk_00016""]","[""ahd5k_02823""]"
شظايا القنابل الصغيرة الانشطارية,شظايا القنابل الصغيره الانشطاريه,ent_diseasecondition_1730144a5e89,شظايا القنابل الصغيرة الانشطارية,DiseaseCondition,1,"[""chunk_00200""]","[""ahd5k_01290""]"
شعور بالخوف,شعور بالخوف,ent_diseasecondition_c530adcb98c5,الاكتئاب,DiseaseCondition,0,"[""chunk_00135""]","[""ahd5k_01394""]"
شفة ارنبية,شفه ارنبيه,ent_diseasecondition_2a6dda2fbaec,شفة مشقوقة,DiseaseCondition,0,"[""chunk_00154""]","[""ahd5k_01266""]"
شفة مشقوقة,شفه مشقوقه,ent_diseasecondition_2a6dda2fbaec,شفة مشقوقة,DiseaseCondition,1,"[""chunk_00154""]","[""ahd5k_01266""]"
شك مريض,شك مريض,ent_diseasecondition_35eb2b8f8638,اضطراب نفسي,DiseaseCondition,0,"[""chunk_00144""]","[""ahd5k_03579""]"
شلل العصب السابع,شلل العصب السابع,ent_diseasecondition_bd502372680c,شلل العصب السابع,DiseaseCondition,1,"[""chunk_00033""]","[""ahd5k_01221""]"
شيب,شيب,ent_diseasecondition_7754d34e2c52,شيب,DiseaseCondition,1,"[""chunk_00022""]","[""ahd5k_04612""]"
شيب المبكر,شيب المبكر,ent_diseasecondition_7754d34e2c52,شيب,DiseaseCondition,0,"[""chunk_00022""]","[""ahd5k_04612""]"
شيخوخة,شيخوخه,ent_diseasecondition_d99fb1a77d6c,الشيخوخة,DiseaseCondition,0,"[""chunk_00144"", ""chunk_00156""]","[""ahd5k_00987"", ""ahd5k_03329""]"
شيخوخة المبكرة,شيخوخه المبكره,ent_diseasecondition_d99fb1a77d6c,الشيخوخة,DiseaseCondition,0,"[""chunk_00144"", ""chunk_00156""]","[""ahd5k_00987"", ""ahd5k_03329""]"
صداع التوتري,صداع التوتري,ent_diseasecondition_00247d3d5c80,الصداع التوتري,DiseaseCondition,1,"[""chunk_00131""]","[""ahd5k_00780""]"
صرع,صرع,ent_diseasecondition_1cff9c5dbe9e,صرع,DiseaseCondition,0,"[""chunk_00016""]","[""ahd5k_02823""]"
صغر الثدي,صغر الثدي,ent_diseasecondition_cbcc5fb6bf54,صغر الثدي,DiseaseCondition,1,"[""chunk_00020""]","[""ahd5k_01423""]"
صفة الثلاسيميا,صفه الثلاسيميا,ent_diseasecondition_632b4053c8a7,ثلاسيميا,DiseaseCondition,0,"[""chunk_00056""]","[""ahd5k_02443""]"
صمام,صمام,ent_diseasecondition_de01cca177b2,صمام القلب,DiseaseCondition,1,"[""chunk_00080""]","[""ahd5k_00391""]"
صمام القلب,صمام القلب,ent_diseasecondition_de01cca177b2,صمام القلب,DiseaseCondition,1,"[""chunk_00080""]","[""ahd5k_02217""]"
ضرس العقل,ضرس العقل,ent_diseasecondition_04b436ff2a98,ضرس العقل,DiseaseCondition,1,"[""chunk_00116""]","[""ahd5k_04356""]"
ضغط,ضغط,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,0,"[""chunk_00026"", ""chunk_00051"", ""chunk_00052"", ""chunk_00069"", ""chunk_00070"", ""chunk_00083"", ""chunk_00140"", ""chunk_00196""]","[""ahd5k_00065"", ""ahd5k_00237"", ""ahd5k_00823"", ""ahd5k_01005"", ""ahd5k_01682"", ""ahd5k_01761"", ""ahd5k_01763"", ""ahd5k_02399"", ""ahd5k_03242"", ""ahd5k_03423"", ""ahd5k_03624"", ""ahd5k_03983"", ""ahd5k_04477"", ""ahd5k_04701"", ""ahd5k_04944"", ""ahd5k_04975""]"
