relation_id,chunk_id,qa_id,candidate_relation_type,validated_relation_type,keep,source_entity_id,source_name,source_type,target_entity_id,target_name,target_type,evidence,confidence,reason,provider,model,edge_id,original_relation_id,graph_relation_type,edge_direction
rel_seed_6a50f9f3d2ac0a1e,chunk_00171,ahd5k_03831,TREATED_BY,TREATED_BY,true,ent_treatment_21722b3a3cbc,Tiroxine,Treatment,ent_diseasecondition_e70dbd4b1bf0,Hashimot,DiseaseCondition,أَنِّي أعاني من هاشيموتو في بعض الأحيان في رمضان أخذ الدواء قبل السحور ولا اكل شي بعده وأصوم طوال النهار,0.850,"The QA explicitly states the patient takes Tiroxine for Hashimoto's, directly supporting the treatment relation.",groq,qwen/qwen3-32b,rel_seed_6a50f9f3d2ac0a1e__inverse,rel_seed_6a50f9f3d2ac0a1e,TREATS,inverse
rel_seed_bae062ec77d09618,chunk_00172,ahd5k_04490,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_diseasecondition_250910ab0701,حساسية الصدر,DiseaseCondition,ent_symptom_f4cf885a0447,سعال,Symptom,حساسية الصدر and سعال co-occur with explicit symptom-pathology link,0.920,Direct symptom-pathology relationship established in QA context,groq,qwen/qwen3-32b,rel_seed_bae062ec77d09618,rel_seed_bae062ec77d09618,HAS_SYMPTOM,direct
rel_seed_bae062ec77d09618,chunk_00172,ahd5k_04490,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_f4cf885a0447,سعال,Symptom,ent_diseasecondition_250910ab0701,حساسية الصدر,DiseaseCondition,حساسية الصدر and سعال co-occur with explicit symptom-pathology link,0.920,Direct symptom-pathology relationship established in QA context,groq,qwen/qwen3-32b,rel_seed_bae062ec77d09618__inverse,rel_seed_bae062ec77d09618,SYMPTOM_OF,inverse
rel_seed_e4f1901524d0dd30,chunk_00172,ahd5k_04490,DIAGNOSED_BY,DIAGNOSED_BY,true,ent_diseasecondition_250910ab0701,حساسية الصدر,DiseaseCondition,ent_test_433492431144,تحليل الحساسية,Test,تحليل الحساسية explicitly mentioned as diagnostic tool for حساسية الصدر,0.880,Test directly linked to condition diagnosis in QA,groq,qwen/qwen3-32b,rel_seed_e4f1901524d0dd30,rel_seed_e4f1901524d0dd30,DIAGNOSED_BY,direct
rel_seed_e4f1901524d0dd30,chunk_00172,ahd5k_04490,DIAGNOSED_BY,DIAGNOSED_BY,true,ent_test_433492431144,تحليل الحساسية,Test,ent_diseasecondition_250910ab0701,حساسية الصدر,DiseaseCondition,تحليل الحساسية explicitly mentioned as diagnostic tool for حساسية الصدر,0.880,Test directly linked to condition diagnosis in QA,groq,qwen/qwen3-32b,rel_seed_e4f1901524d0dd30__inverse,rel_seed_e4f1901524d0dd30,DIAGNOSES,inverse
rel_seed_0056146242b02ab5,chunk_00174,ahd5k_00255,TREATED_BY,TREATED_BY,true,ent_diseasecondition_0058b0001848,تضيق القنوات الموجودة داخل الكبد,DiseaseCondition,ent_treatment_07d0f0ae4c18,منظار قنوات مرارية الف سلامة,Treatment,عمل منظار قنوات مرارية الف سلامة,0.850,المناظير المرارية (ERCP) تُستخدم عادةً لعلاج تضيق القنوات داخل الكبد عبر تصحيح الانسداد أو توسعتها.,groq,qwen/qwen3-32b,rel_seed_0056146242b02ab5,rel_seed_0056146242b02ab5,TREATED_BY,direct
rel_seed_0056146242b02ab5,chunk_00174,ahd5k_00255,TREATED_BY,TREATED_BY,true,ent_treatment_07d0f0ae4c18,منظار قنوات مرارية الف سلامة,Treatment,ent_diseasecondition_0058b0001848,تضيق القنوات الموجودة داخل الكبد,DiseaseCondition,عمل منظار قنوات مرارية الف سلامة,0.850,المناظير المرارية (ERCP) تُستخدم عادةً لعلاج تضيق القنوات داخل الكبد عبر تصحيح الانسداد أو توسعتها.,groq,qwen/qwen3-32b,rel_seed_0056146242b02ab5__inverse,rel_seed_0056146242b02ab5,TREATS,inverse
rel_seed_f45ae8856f41a06a,chunk_00178,ahd5k_04728,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ent_symptom_4c83b1bd25ea,المغص,Symptom,التهاب يسبب المغص,0.900,العلاقة مباشرة بين المرض والأعراض كما في السياق,groq,qwen/qwen3-32b,rel_seed_f45ae8856f41a06a,rel_seed_f45ae8856f41a06a,HAS_SYMPTOM,direct
rel_seed_f45ae8856f41a06a,chunk_00178,ahd5k_04728,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_4c83b1bd25ea,المغص,Symptom,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,التهاب يسبب المغص,0.900,العلاقة مباشرة بين المرض والأعراض كما في السياق,groq,qwen/qwen3-32b,rel_seed_f45ae8856f41a06a__inverse,rel_seed_f45ae8856f41a06a,SYMPTOM_OF,inverse
rel_seed_8ca46aca5837e73b,chunk_00178,ahd5k_04916,TREATED_BY,TREATED_BY,true,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ent_treatment_103a7b1accd7,الامتناع عن اعطاء أي أطعمة أو سوائل عن طريق الفم,Treatment,الامتناع عن الأطعمة يعالج التهاب,0.850,العلاج مذكور كخطوة مباشرة للتعامل مع التهاب,groq,qwen/qwen3-32b,rel_seed_8ca46aca5837e73b,rel_seed_8ca46aca5837e73b,TREATED_BY,direct
rel_seed_8ca46aca5837e73b,chunk_00178,ahd5k_04916,TREATED_BY,TREATED_BY,true,ent_treatment_103a7b1accd7,الامتناع عن اعطاء أي أطعمة أو سوائل عن طريق الفم,Treatment,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,الامتناع عن الأطعمة يعالج التهاب,0.850,العلاج مذكور كخطوة مباشرة للتعامل مع التهاب,groq,qwen/qwen3-32b,rel_seed_8ca46aca5837e73b__inverse,rel_seed_8ca46aca5837e73b,TREATS,inverse
rel_seed_e91aba1385133b3b,chunk_00178,ahd5k_04916,TREATED_BY,TREATED_BY,true,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ent_treatment_543034bf73f8,استئصال المرارة,Treatment,استئصال المرارة يعالج التهاب,0.900,العلاج الجراحي مذكور كحل جذري للالتهاب,groq,qwen/qwen3-32b,rel_seed_e91aba1385133b3b,rel_seed_e91aba1385133b3b,TREATED_BY,direct
rel_seed_e91aba1385133b3b,chunk_00178,ahd5k_04916,TREATED_BY,TREATED_BY,true,ent_treatment_543034bf73f8,استئصال المرارة,Treatment,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,استئصال المرارة يعالج التهاب,0.900,العلاج الجراحي مذكور كحل جذري للالتهاب,groq,qwen/qwen3-32b,rel_seed_e91aba1385133b3b__inverse,rel_seed_e91aba1385133b3b,TREATS,inverse
rel_seed_5fc04019fe18cc15,chunk_00178,ahd5k_04921,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ent_symptom_cee2a1d85e2d,الوجع الشديد في الجنب اليمين,Symptom,التهاب يسبب وجع الجنب,0.900,العلاقة مباشرة بين المرض والأعراض كما في السياق,groq,qwen/qwen3-32b,rel_seed_5fc04019fe18cc15,rel_seed_5fc04019fe18cc15,HAS_SYMPTOM,direct
rel_seed_5fc04019fe18cc15,chunk_00178,ahd5k_04921,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_cee2a1d85e2d,الوجع الشديد في الجنب اليمين,Symptom,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,التهاب يسبب وجع الجنب,0.900,العلاقة مباشرة بين المرض والأعراض كما في السياق,groq,qwen/qwen3-32b,rel_seed_5fc04019fe18cc15__inverse,rel_seed_5fc04019fe18cc15,SYMPTOM_OF,inverse
rel_seed_a35d3fb4d695b101,chunk_00179,ahd5k_03738,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_diseasecondition_f3982f19c624,ارتياف دعب \u0627لديم,DiseaseCondition,ent_symptom_ad0da68fc73f,الالم,Symptom,الالم الدي الديم الديم الديم,0.850,The disease condition 'ارتياف دعب \u0627لديم' is directly described as involving 'الالم' (pain) in the evidence text.,groq,qwen/qwen3-32b,rel_seed_a35d3fb4d695b101,rel_seed_a35d3fb4d695b101,HAS_SYMPTOM,direct
rel_seed_a35d3fb4d695b101,chunk_00179,ahd5k_03738,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_ad0da68fc73f,الالم,Symptom,ent_diseasecondition_f3982f19c624,ارتياف دعب \u0627لديم,DiseaseCondition,الالم الدي الديم الديم الديم,0.850,The disease condition 'ارتياف دعب \u0627لديم' is directly described as involving 'الالم' (pain) in the evidence text.,groq,qwen/qwen3-32b,rel_seed_a35d3fb4d695b101__inverse,rel_seed_a35d3fb4d695b101,SYMPTOM_OF,inverse
rel_seed_0e8bcb10a29e6d54,chunk_00182,ahd5k_00838,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_diseasecondition_9719230327a2,فقر الدم,DiseaseCondition,ent_symptom_d48190970b2d,تنميل,Symptom,نقص فيتامين (ب12) يسبب انيميا وتنميل,0.850,QA directly states vitamin B12 deficiency causes anemia and numbness,groq,qwen/qwen3-32b,rel_seed_0e8bcb10a29e6d54,rel_seed_0e8bcb10a29e6d54,HAS_SYMPTOM,direct
rel_seed_0e8bcb10a29e6d54,chunk_00182,ahd5k_00838,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_d48190970b2d,تنميل,Symptom,ent_diseasecondition_9719230327a2,فقر الدم,DiseaseCondition,نقص فيتامين (ب12) يسبب انيميا وتنميل,0.850,QA directly states vitamin B12 deficiency causes anemia and numbness,groq,qwen/qwen3-32b,rel_seed_0e8bcb10a29e6d54__inverse,rel_seed_0e8bcb10a29e6d54,SYMPTOM_OF,inverse
rel_seed_ca33d772076cfe85,chunk_00183,ahd5k_03807,TREATED_BY,TREATED_BY,true,ent_diseasecondition_86e897b1e25a,الملوية البوابية,DiseaseCondition,ent_treatment_1479a48d3d42,الدواء,Treatment,مضادات حيويه نكسيوم و كلاريثرومايسين واموكسسلين,0.900,السياق يربط العلاج مباشرة بالملوية البوابية كسبب للقرحة,groq,qwen/qwen3-32b,rel_seed_ca33d772076cfe85,rel_seed_ca33d772076cfe85,TREATED_BY,direct
rel_seed_ca33d772076cfe85,chunk_00183,ahd5k_03807,TREATED_BY,TREATED_BY,true,ent_treatment_1479a48d3d42,الدواء,Treatment,ent_diseasecondition_86e897b1e25a,الملوية البوابية,DiseaseCondition,مضادات حيويه نكسيوم و كلاريثرومايسين واموكسسلين,0.900,السياق يربط العلاج مباشرة بالملوية البوابية كسبب للقرحة,groq,qwen/qwen3-32b,rel_seed_ca33d772076cfe85__inverse,rel_seed_ca33d772076cfe85,TREATS,inverse
rel_seed_8c2aef7d09758e9e,chunk_00188,ahd5k_03524,TREATED_BY,TREATED_BY,true,ent_diseasecondition_3af83594d14c,تيفود,DiseaseCondition,ent_treatment_c2daec36c810,بكتيفلوكس,Treatment,بكتيفلوكس 500 مرتين يوميا لمدة عشر ايام,0.920,QA explicitly states treatment regimen for the diagnosed condition,groq,qwen/qwen3-32b,rel_seed_8c2aef7d09758e9e,rel_seed_8c2aef7d09758e9e,TREATED_BY,direct
rel_seed_8c2aef7d09758e9e,chunk_00188,ahd5k_03524,TREATED_BY,TREATED_BY,true,ent_treatment_c2daec36c810,بكتيفلوكس,Treatment,ent_diseasecondition_3af83594d14c,تيفود,DiseaseCondition,بكتيفلوكس 500 مرتين يوميا لمدة عشر ايام,0.920,QA explicitly states treatment regimen for the diagnosed condition,groq,qwen/qwen3-32b,rel_seed_8c2aef7d09758e9e__inverse,rel_seed_8c2aef7d09758e9e,TREATS,inverse
rel_seed_b8f77c772967ab14,chunk_00190,ahd5k_00916,DIAGNOSED_BY,DIAGNOSED_BY,true,ent_diseasecondition_1f4ad1fc407f,ملاريا,DiseaseCondition,ent_test_6cc18337a180,فحص دم للملاريا,Test,اعملى فحص دم للملاريا مره ثانيه,0.900,Blood test directly linked to diagnosing malaria.,groq,qwen/qwen3-32b,rel_seed_b8f77c772967ab14,rel_seed_b8f77c772967ab14,DIAGNOSED_BY,direct
rel_seed_b8f77c772967ab14,chunk_00190,ahd5k_00916,DIAGNOSED_BY,DIAGNOSED_BY,true,ent_test_6cc18337a180,فحص دم للملاريا,Test,ent_diseasecondition_1f4ad1fc407f,ملاريا,DiseaseCondition,اعملى فحص دم للملاريا مره ثانيه,0.900,Blood test directly linked to diagnosing malaria.,groq,qwen/qwen3-32b,rel_seed_b8f77c772967ab14__inverse,rel_seed_b8f77c772967ab14,DIAGNOSES,inverse
rel_seed_2d36da44c4a9d539,chunk_00190,ahd5k_00916,TREATED_BY,TREATED_BY,true,ent_diseasecondition_1f4ad1fc407f,ملاريا,DiseaseCondition,ent_treatment_842e12e5a9df,فاندسيدار,Treatment,اخذت علاج(fandsidar),0.900,Treatment explicitly stated for malaria.,groq,qwen/qwen3-32b,rel_seed_2d36da44c4a9d539,rel_seed_2d36da44c4a9d539,TREATED_BY,direct
rel_seed_2d36da44c4a9d539,chunk_00190,ahd5k_00916,TREATED_BY,TREATED_BY,true,ent_treatment_842e12e5a9df,فاندسيدار,Treatment,ent_diseasecondition_1f4ad1fc407f,ملاريا,DiseaseCondition,اخذت علاج(fandsidar),0.900,Treatment explicitly stated for malaria.,groq,qwen/qwen3-32b,rel_seed_2d36da44c4a9d539__inverse,rel_seed_2d36da44c4a9d539,TREATS,inverse
rel_seed_d859af7524ae0413,chunk_00190,ahd5k_01066,TREATED_BY,TREATED_BY,true,ent_diseasecondition_780d3bf613f5,قرحة,DiseaseCondition,ent_treatment_90996a0e2d01,ايزومبرازول,Treatment,ممكن تجرب دواء اسمه ايزومبرازول,0.850,Treatment explicitly recommended for ulcer.,groq,qwen/qwen3-32b,rel_seed_d859af7524ae0413,rel_seed_d859af7524ae0413,TREATED_BY,direct
rel_seed_d859af7524ae0413,chunk_00190,ahd5k_01066,TREATED_BY,TREATED_BY,true,ent_treatment_90996a0e2d01,ايزومبرازول,Treatment,ent_diseasecondition_780d3bf613f5,قرحة,DiseaseCondition,ممكن تجرب دواء اسمه ايزومبرازول,0.850,Treatment explicitly recommended for ulcer.,groq,qwen/qwen3-32b,rel_seed_d859af7524ae0413__inverse,rel_seed_d859af7524ae0413,TREATS,inverse
rel_seed_ca7f6a773571ad56,chunk_00193,ahd5k_00235,TREATED_BY,TREATED_BY,true,ent_diseasecondition_78b578d6c9c9,توقف القلب,DiseaseCondition,ent_treatment_57dc56a67c59,تدليك القلب,Treatment,تدليك القلب,0.920,CPR is a standard treatment for cardiac arrest,groq,qwen/qwen3-32b,rel_seed_ca7f6a773571ad56,rel_seed_ca7f6a773571ad56,TREATED_BY,direct
rel_seed_ca7f6a773571ad56,chunk_00193,ahd5k_00235,TREATED_BY,TREATED_BY,true,ent_treatment_57dc56a67c59,تدليك القلب,Treatment,ent_diseasecondition_78b578d6c9c9,توقف القلب,DiseaseCondition,تدليك القلب,0.920,CPR is a standard treatment for cardiac arrest,groq,qwen/qwen3-32b,rel_seed_ca7f6a773571ad56__inverse,rel_seed_ca7f6a773571ad56,TREATS,inverse
rel_seed_f8b18e38ba554051,chunk_00193,ahd5k_00235,TREATED_BY,TREATED_BY,true,ent_diseasecondition_78b578d6c9c9,توقف القلب,DiseaseCondition,ent_treatment_fb3321acf9db,الصدمة الكهربائية,Treatment,الصدمة الكهربائية,0.900,Defibrillation is a standard treatment for cardiac arrest,groq,qwen/qwen3-32b,rel_seed_f8b18e38ba554051,rel_seed_f8b18e38ba554051,TREATED_BY,direct
rel_seed_f8b18e38ba554051,chunk_00193,ahd5k_00235,TREATED_BY,TREATED_BY,true,ent_treatment_fb3321acf9db,الصدمة الكهربائية,Treatment,ent_diseasecondition_78b578d6c9c9,توقف القلب,DiseaseCondition,الصدمة الكهربائية,0.900,Defibrillation is a standard treatment for cardiac arrest,groq,qwen/qwen3-32b,rel_seed_f8b18e38ba554051__inverse,rel_seed_f8b18e38ba554051,TREATS,inverse
rel_seed_abae48cd7b6a5b9c,chunk_00196,ahd5k_03242,TREATED_BY,TREATED_BY,true,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,ent_treatment_a0a8ee46502f,العقاقير,Treatment,قد يعطى لك المهدئات لتقلصات العضلات والعقاقير من خلال الوريد (عن طريق الوريد) لعلاج ارتفاع ضغط الدم والإثارة والألم.,0.900,Direct treatment statement for hypertension using intravenous medications,groq,qwen/qwen3-32b,rel_seed_abae48cd7b6a5b9c,rel_seed_abae48cd7b6a5b9c,TREATED_BY,direct
rel_seed_abae48cd7b6a5b9c,chunk_00196,ahd5k_03242,TREATED_BY,TREATED_BY,true,ent_treatment_a0a8ee46502f,العقاقير,Treatment,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,قد يعطى لك المهدئات لتقلصات العضلات والعقاقير من خلال الوريد (عن طريق الوريد) لعلاج ارتفاع ضغط الدم والإثارة والألم.,0.900,Direct treatment statement for hypertension using intravenous medications,groq,qwen/qwen3-32b,rel_seed_abae48cd7b6a5b9c__inverse,rel_seed_abae48cd7b6a5b9c,TREATS,inverse
rel_seed_db347ae3105b718e,chunk_00197,ahd5k_00992,TREATED_BY,TREATED_BY,true,ent_symptom_1113453f7a36,فقدان الوعي,Symptom,ent_treatment_b9702eae5c6a,عسل,Treatment,يجب عليك اعطاء المصاب عسل تحت لسانه,0.850,QA explicitly recommends honey as treatment for loss of consciousness in diabetic patient,groq,qwen/qwen3-32b,rel_seed_db347ae3105b718e,rel_seed_db347ae3105b718e,TREATED_BY,direct
rel_seed_db347ae3105b718e,chunk_00197,ahd5k_00992,TREATED_BY,TREATED_BY,true,ent_treatment_b9702eae5c6a,عسل,Treatment,ent_symptom_1113453f7a36,فقدان الوعي,Symptom,يجب عليك اعطاء المصاب عسل تحت لسانه,0.850,QA explicitly recommends honey as treatment for loss of consciousness in diabetic patient,groq,qwen/qwen3-32b,rel_seed_db347ae3105b718e__inverse,rel_seed_db347ae3105b718e,TREATS,inverse
rel_seed_52931e734af5153e,chunk_00198,ahd5k_01255,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_diseasecondition_c089d34028d0,حمى عضة الجرذ,DiseaseCondition,ent_symptom_018ebc11f6df,حمى,Symptom,حمى عضة الجرذ ، وحمى عضة الفأر,0.900,Direct co-occurrence in disease name and symptom,groq,qwen/qwen3-32b,rel_seed_52931e734af5153e,rel_seed_52931e734af5153e,HAS_SYMPTOM,direct
rel_seed_52931e734af5153e,chunk_00198,ahd5k_01255,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_018ebc11f6df,حمى,Symptom,ent_diseasecondition_c089d34028d0,حمى عضة الجرذ,DiseaseCondition,حمى عضة الجرذ ، وحمى عضة الفأر,0.900,Direct co-occurrence in disease name and symptom,groq,qwen/qwen3-32b,rel_seed_52931e734af5153e__inverse,rel_seed_52931e734af5153e,SYMPTOM_OF,inverse
rel_seed_a210f4f396ba3db3,chunk_00198,ahd5k_01255,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_diseasecondition_c089d34028d0,حمى عضة الجرذ,DiseaseCondition,ent_symptom_a3c00de774da,ارتجاف,Symptom,ارتجاف,0.850,Symptom explicitly listed,groq,qwen/qwen3-32b,rel_seed_a210f4f396ba3db3,rel_seed_a210f4f396ba3db3,HAS_SYMPTOM,direct
rel_seed_a210f4f396ba3db3,chunk_00198,ahd5k_01255,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_a3c00de774da,ارتجاف,Symptom,ent_diseasecondition_c089d34028d0,حمى عضة الجرذ,DiseaseCondition,ارتجاف,0.850,Symptom explicitly listed,groq,qwen/qwen3-32b,rel_seed_a210f4f396ba3db3__inverse,rel_seed_a210f4f396ba3db3,SYMPTOM_OF,inverse
rel_seed_24a2795dd4ff4bfd,chunk_00198,ahd5k_01255,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_diseasecondition_c089d34028d0,حمى عضة الجرذ,DiseaseCondition,ent_symptom_320d3e905b16,أوجاع العضلات,Symptom,أوجاع العضلات,0.850,Symptom explicitly listed,groq,qwen/qwen3-32b,rel_seed_24a2795dd4ff4bfd,rel_seed_24a2795dd4ff4bfd,HAS_SYMPTOM,direct
rel_seed_24a2795dd4ff4bfd,chunk_00198,ahd5k_01255,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_320d3e905b16,أوجاع العضلات,Symptom,ent_diseasecondition_c089d34028d0,حمى عضة الجرذ,DiseaseCondition,أوجاع العضلات,0.850,Symptom explicitly listed,groq,qwen/qwen3-32b,rel_seed_24a2795dd4ff4bfd__inverse,rel_seed_24a2795dd4ff4bfd,SYMPTOM_OF,inverse
rel_seed_d2620cf9ddc72332,chunk_00198,ahd5k_01255,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_diseasecondition_c089d34028d0,حمى عضة الجرذ,DiseaseCondition,ent_symptom_976231d5f27b,أوجاع المفاصل,Symptom,أوجاع المفاصل,0.850,Symptom explicitly listed,groq,qwen/qwen3-32b,rel_seed_d2620cf9ddc72332,rel_seed_d2620cf9ddc72332,HAS_SYMPTOM,direct
rel_seed_d2620cf9ddc72332,chunk_00198,ahd5k_01255,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_976231d5f27b,أوجاع المفاصل,Symptom,ent_diseasecondition_c089d34028d0,حمى عضة الجرذ,DiseaseCondition,أوجاع المفاصل,0.850,Symptom explicitly listed,groq,qwen/qwen3-32b,rel_seed_d2620cf9ddc72332__inverse,rel_seed_d2620cf9ddc72332,SYMPTOM_OF,inverse
rel_seed_7df43fc4a20ecefe,chunk_00198,ahd5k_01255,TREATED_BY,TREATED_BY,true,ent_diseasecondition_c089d34028d0,حمى عضة الجرذ,DiseaseCondition,ent_treatment_46930d71ed57,بنسيلين,Treatment,البنسيلين,0.900,Direct treatment recommendation,groq,qwen/qwen3-32b,rel_seed_7df43fc4a20ecefe,rel_seed_7df43fc4a20ecefe,TREATED_BY,direct
rel_seed_7df43fc4a20ecefe,chunk_00198,ahd5k_01255,TREATED_BY,TREATED_BY,true,ent_treatment_46930d71ed57,بنسيلين,Treatment,ent_diseasecondition_c089d34028d0,حمى عضة الجرذ,DiseaseCondition,البنسيلين,0.900,Direct treatment recommendation,groq,qwen/qwen3-32b,rel_seed_7df43fc4a20ecefe__inverse,rel_seed_7df43fc4a20ecefe,TREATS,inverse
rel_seed_b99c06c2dd4f09f6,chunk_00198,ahd5k_01255,TREATED_BY,TREATED_BY,true,ent_diseasecondition_c089d34028d0,حمى عضة الجرذ,DiseaseCondition,ent_treatment_790302b0b1e6,سيبروفلوكساسين,Treatment,السيبروفلوكساسين,0.900,Direct treatment recommendation,groq,qwen/qwen3-32b,rel_seed_b99c06c2dd4f09f6,rel_seed_b99c06c2dd4f09f6,TREATED_BY,direct
rel_seed_b99c06c2dd4f09f6,chunk_00198,ahd5k_01255,TREATED_BY,TREATED_BY,true,ent_treatment_790302b0b1e6,سيبروفلوكساسين,Treatment,ent_diseasecondition_c089d34028d0,حمى عضة الجرذ,DiseaseCondition,السيبروفلوكساسين,0.900,Direct treatment recommendation,groq,qwen/qwen3-32b,rel_seed_b99c06c2dd4f09f6__inverse,rel_seed_b99c06c2dd4f09f6,TREATS,inverse
rel_seed_8d551278539bc390,chunk_00198,ahd5k_01255,TREATED_BY,TREATED_BY,true,ent_diseasecondition_c089d34028d0,حمى عضة الجرذ,DiseaseCondition,ent_treatment_6d11b359c485,المضادات الحيوية,Treatment,المضادات الحيوية,0.850,General treatment category explicitly mentioned,groq,qwen/qwen3-32b,rel_seed_8d551278539bc390,rel_seed_8d551278539bc390,TREATED_BY,direct
rel_seed_8d551278539bc390,chunk_00198,ahd5k_01255,TREATED_BY,TREATED_BY,true,ent_treatment_6d11b359c485,المضادات الحيوية,Treatment,ent_diseasecondition_c089d34028d0,حمى عضة الجرذ,DiseaseCondition,المضادات الحيوية,0.850,General treatment category explicitly mentioned,groq,qwen/qwen3-32b,rel_seed_8d551278539bc390__inverse,rel_seed_8d551278539bc390,TREATS,inverse
rel_seed_48eca439f213cf7e,chunk_00198,ahd5k_01255,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_diseasecondition_6ac8dc82e106,حمى عضة الفأر,DiseaseCondition,ent_symptom_018ebc11f6df,حمى,Symptom,حمى عضة الفأر,0.900,Direct co-occurrence in disease name and symptom,groq,qwen/qwen3-32b,rel_seed_48eca439f213cf7e,rel_seed_48eca439f213cf7e,HAS_SYMPTOM,direct
rel_seed_48eca439f213cf7e,chunk_00198,ahd5k_01255,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_018ebc11f6df,حمى,Symptom,ent_diseasecondition_6ac8dc82e106,حمى عضة الفأر,DiseaseCondition,حمى عضة الفأر,0.900,Direct co-occurrence in disease name and symptom,groq,qwen/qwen3-32b,rel_seed_48eca439f213cf7e__inverse,rel_seed_48eca439f213cf7e,SYMPTOM_OF,inverse
rel_seed_933534aa77bacc2f,chunk_00198,ahd5k_01255,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_diseasecondition_6ac8dc82e106,حمى عضة الفأر,DiseaseCondition,ent_symptom_a3c00de774da,ارتجاف,Symptom,ارتجاف,0.850,Symptom explicitly listed,groq,qwen/qwen3-32b,rel_seed_933534aa77bacc2f,rel_seed_933534aa77bacc2f,HAS_SYMPTOM,direct
rel_seed_933534aa77bacc2f,chunk_00198,ahd5k_01255,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_a3c00de774da,ارتجاف,Symptom,ent_diseasecondition_6ac8dc82e106,حمى عضة الفأر,DiseaseCondition,ارتجاف,0.850,Symptom explicitly listed,groq,qwen/qwen3-32b,rel_seed_933534aa77bacc2f__inverse,rel_seed_933534aa77bacc2f,SYMPTOM_OF,inverse
rel_seed_d06265fc46f1e698,chunk_00198,ahd5k_01255,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_diseasecondition_6ac8dc82e106,حمى عضة الفأر,DiseaseCondition,ent_symptom_320d3e905b16,أوجاع العضلات,Symptom,أوجاع العضلات,0.850,Symptom explicitly listed,groq,qwen/qwen3-32b,rel_seed_d06265fc46f1e698,rel_seed_d06265fc46f1e698,HAS_SYMPTOM,direct
rel_seed_d06265fc46f1e698,chunk_00198,ahd5k_01255,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_320d3e905b16,أوجاع العضلات,Symptom,ent_diseasecondition_6ac8dc82e106,حمى عضة الفأر,DiseaseCondition,أوجاع العضلات,0.850,Symptom explicitly listed,groq,qwen/qwen3-32b,rel_seed_d06265fc46f1e698__inverse,rel_seed_d06265fc46f1e698,SYMPTOM_OF,inverse
rel_seed_94f24939f142e057,chunk_00198,ahd5k_01255,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_diseasecondition_6ac8dc82e106,حمى عضة الفأر,DiseaseCondition,ent_symptom_976231d5f27b,أوجاع المفاصل,Symptom,أوجاع المفاصل,0.850,Symptom explicitly listed,groq,qwen/qwen3-32b,rel_seed_94f24939f142e057,rel_seed_94f24939f142e057,HAS_SYMPTOM,direct
rel_seed_94f24939f142e057,chunk_00198,ahd5k_01255,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_976231d5f27b,أوجاع المفاصل,Symptom,ent_diseasecondition_6ac8dc82e106,حمى عضة الفأر,DiseaseCondition,أوجاع المفاصل,0.850,Symptom explicitly listed,groq,qwen/qwen3-32b,rel_seed_94f24939f142e057__inverse,rel_seed_94f24939f142e057,SYMPTOM_OF,inverse
