relation_id,chunk_id,qa_id,candidate_relation_type,source_entity_id,source_name,source_type,target_entity_id,target_name,target_type,source_evidence,target_evidence,candidate_method,needs_llm_validation
rel_seed_70019ce388219c2c,chunk_00078,ahd5k_00436,INVESTIGATED_BY,ent_symptom_d713f64368d3,ضغط,Symptom,ent_test_433492431144,تحليل الحساسية,Test,ضغط والم,تحليل الحساسية,entity_type_cooccurrence_same_qa,true
rel_seed_6a9f68b25898a991,chunk_00079,ahd5k_03469,HAS_SYMPTOM,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ent_symptom_df03b3e7eef5,النفخ,Symptom,التهاب,النفخ,entity_type_cooccurrence_same_qa,true
rel_seed_ddbfb13bb8bfb82b,chunk_00079,ahd5k_03696,TREATED_BY,ent_diseasecondition_da5565d6842c,الجلطة الدماغية,DiseaseCondition,ent_treatment_b333a867faf6,الأسبرين,Treatment,الجلطة الدماغية,الأسبرين + البلافيكس,entity_type_cooccurrence_same_qa,true
rel_seed_7cdbba6d3f7803ea,chunk_00081,ahd5k_04533,HAS_SYMPTOM,ent_diseasecondition_6eb03902c623,السكري,DiseaseCondition,ent_symptom_e276c7fd7e33,النزف,Symptom,السكري,النزف,entity_type_cooccurrence_same_qa,true
rel_seed_a4f2f89272040db8,chunk_00081,ahd5k_04533,HAS_SYMPTOM,ent_diseasecondition_6eb03902c623,السكري,DiseaseCondition,ent_symptom_f28c266dc478,المضاعفات الوعائية,Symptom,السكري,المضاعفات الوعائية,entity_type_cooccurrence_same_qa,true
rel_seed_889e121074987b66,chunk_00081,ahd5k_04533,HAS_SYMPTOM,ent_diseasecondition_6eb03902c623,السكري,DiseaseCondition,ent_symptom_d0d35afb979b,الحساسية على الوسط التَبايُنِيّ,Symptom,السكري,الحساسية على الوسط التبايني,entity_type_cooccurrence_same_qa,true
rel_seed_5b08b8ab9c4dd7fd,chunk_00081,ahd5k_04533,HAS_SYMPTOM,ent_diseasecondition_6eb03902c623,السكري,DiseaseCondition,ent_symptom_6ff36e848606,الحادِث الوِعائيٌّ الدِمَاغِيّ,Symptom,السكري,الحادث الوَعائيّ الدِمَاغِيّ,entity_type_cooccurrence_same_qa,true
rel_seed_c39efb49fb8d01e0,chunk_00081,ahd5k_04533,HAS_SYMPTOM,ent_diseasecondition_6eb03902c623,السكري,DiseaseCondition,ent_symptom_5dc2556b8338,الوفاة,Symptom,السكري,الوفاة,entity_type_cooccurrence_same_qa,true
rel_seed_74ba48e5ebbb9da3,chunk_00081,ahd5k_04533,HAS_SYMPTOM,ent_diseasecondition_765c9fdd4495,الفشل القلبي اللامُعاوَض,DiseaseCondition,ent_symptom_e276c7fd7e33,النزف,Symptom,فشل القلب المكتسب,النزف,entity_type_cooccurrence_same_qa,true
rel_seed_9511e234862cae90,chunk_00081,ahd5k_04533,HAS_SYMPTOM,ent_diseasecondition_765c9fdd4495,الفشل القلبي اللامُعاوَض,DiseaseCondition,ent_symptom_f28c266dc478,المضاعفات الوعائية,Symptom,فشل القلب المكتسب,المضاعفات الوعائية,entity_type_cooccurrence_same_qa,true
rel_seed_536f45e9c85c14a9,chunk_00081,ahd5k_04533,HAS_SYMPTOM,ent_diseasecondition_765c9fdd4495,الفشل القلبي اللامُعاوَض,DiseaseCondition,ent_symptom_d0d35afb979b,الحساسية على الوسط التَبايُنِيّ,Symptom,فشل القلب المكتسب,الحساسية على الوسط التبايني,entity_type_cooccurrence_same_qa,true
rel_seed_157c3179bf75791f,chunk_00081,ahd5k_04533,HAS_SYMPTOM,ent_diseasecondition_765c9fdd4495,الفشل القلبي اللامُعاوَض,DiseaseCondition,ent_symptom_6ff36e848606,الحادِث الوِعائيٌّ الدِمَاغِيّ,Symptom,فشل القلب المكتسب,الحادث الوَعائيّ الدِمَاغِيّ,entity_type_cooccurrence_same_qa,true
rel_seed_ce13c694b19e52de,chunk_00081,ahd5k_04533,HAS_SYMPTOM,ent_diseasecondition_765c9fdd4495,الفشل القلبي اللامُعاوَض,DiseaseCondition,ent_symptom_5dc2556b8338,الوفاة,Symptom,فشل القلب المكتسب,الوفاة,entity_type_cooccurrence_same_qa,true
rel_seed_fbda04428c191d57,chunk_00082,ahd5k_00994,DIAGNOSED_BY,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,ent_test_dd68aa784555,تحاليل مخبرية,Test,حساسية أو استجابة جسدية غير ملائمة,تحاليل مخبرية,entity_type_cooccurrence_same_qa,true
rel_seed_308b8118bdd09340,chunk_00082,ahd5k_00994,DIAGNOSED_BY,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ent_test_dd68aa784555,تحاليل مخبرية,Test,التهاب,تحاليل مخبرية,entity_type_cooccurrence_same_qa,true
rel_seed_7a2078eabea60deb,chunk_00083,ahd5k_02399,TREATED_BY,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,ent_treatment_d9340b6ee231,عمليه قلب مفتوح,Treatment,ارتفاع ضغط الدم,عمليه قلب مفتوح,entity_type_cooccurrence_same_qa,true
rel_seed_bd9e5c6d36b9dbdb,chunk_00084,ahd5k_01294,HAS_SYMPTOM,ent_diseasecondition_380db6d92562,مرض السكري,DiseaseCondition,ent_symptom_724e59ded899,ضغط الدم,Symptom,مرض السكري وضغط الدمز,مرض السكري وضغط الدمز,entity_type_cooccurrence_same_qa,true
rel_seed_25d13d8d349b2e90,chunk_00084,ahd5k_01294,TREATED_BY,ent_diseasecondition_380db6d92562,مرض السكري,DiseaseCondition,ent_treatment_e9980cc1f2a6,عملية القلب المفتوح,Treatment,مرض السكري وضغط الدمز,عملية قلب مفتوح وتبديل صمام الابهر,entity_type_cooccurrence_same_qa,true
rel_seed_929aa1092bfbdbd6,chunk_00084,ahd5k_01294,DIAGNOSED_BY,ent_diseasecondition_380db6d92562,مرض السكري,DiseaseCondition,ent_test_dd68aa784555,تحاليل مخبرية,Test,مرض السكري وضغط الدمز,لا نعرف نوع الصمام ولا حالتها السريرية بعد العملية والتي على أساسها سيتم تحديد الدواء الذي ينبغي وصفه,entity_type_cooccurrence_same_qa,true
rel_seed_09aa82ded59080e2,chunk_00084,ahd5k_01294,TREATED_BY,ent_symptom_724e59ded899,ضغط الدم,Symptom,ent_treatment_e9980cc1f2a6,عملية القلب المفتوح,Treatment,مرض السكري وضغط الدمز,عملية قلب مفتوح وتبديل صمام الابهر,entity_type_cooccurrence_same_qa,true
rel_seed_1130ceccee08c4ab,chunk_00084,ahd5k_01294,INVESTIGATED_BY,ent_symptom_724e59ded899,ضغط الدم,Symptom,ent_test_dd68aa784555,تحاليل مخبرية,Test,مرض السكري وضغط الدمز,لا نعرف نوع الصمام ولا حالتها السريرية بعد العملية والتي على أساسها سيتم تحديد الدواء الذي ينبغي وصفه,entity_type_cooccurrence_same_qa,true
rel_seed_1a25f42f93f6f380,chunk_00084,ahd5k_02607,HAS_SYMPTOM,ent_diseasecondition_380db6d92562,مرض السكري,DiseaseCondition,ent_symptom_724e59ded899,ضغط الدم,Symptom,مرض السكري وضغط الدم,مرض السكري وضغط الدم,entity_type_cooccurrence_same_qa,true
rel_seed_ab91ca4bbd9f09b9,chunk_00084,ahd5k_03015,TREATED_BY,ent_diseasecondition_380db6d92562,مرض السكري,DiseaseCondition,ent_treatment_e9980cc1f2a6,عملية القلب المفتوح,Treatment,معها السكري,عملية القلب المفتوح دون تغيير صمامات,entity_type_cooccurrence_same_qa,true
rel_seed_b3536762c6f85e02,chunk_00084,ahd5k_04912,HAS_SYMPTOM,ent_diseasecondition_380db6d92562,مرض السكري,DiseaseCondition,ent_symptom_724e59ded899,ضغط الدم,Symptom,مع العلم أن المريض يعاني من مرض السكر,ضغط الدم,entity_type_cooccurrence_same_qa,true
rel_seed_36ecdc62771a493d,chunk_00085,ahd5k_00855,DIAGNOSED_BY,ent_diseasecondition_9719230327a2,فقر الدم,DiseaseCondition,ent_test_f1846b201f26,فحص,Test,فقر الدم أو اضطرابات دموية أو متعلقة بجهاز الدورة الدموية,اجراء فحص للكشف عن أي علامات سريرية,entity_type_cooccurrence_same_qa,true
rel_seed_cd56a13231398ae5,chunk_00085,ahd5k_00855,DIAGNOSED_BY,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ent_test_f1846b201f26,فحص,Test,التهاب في الجهاز التنفسي,اجراء فحص للكشف عن أي علامات سريرية,entity_type_cooccurrence_same_qa,true
rel_seed_b0669eae8f21f480,chunk_00086,ahd5k_01537,INVESTIGATED_BY,ent_symptom_fd750eeb2865,انتفاخ,Symptom,ent_test_c4cfd2d6468c,اشعة,Test,انتفاخ بالوجه,اشعة بالصبغة,entity_type_cooccurrence_same_qa,true
rel_seed_11af4134e6087155,chunk_00086,ahd5k_01537,INVESTIGATED_BY,ent_symptom_42ad4acdebc5,وجع,Symptom,ent_test_c4cfd2d6468c,اشعة,Test,وجع بالجسم,اشعة بالصبغة,entity_type_cooccurrence_same_qa,true
rel_seed_8f07c56117242fdc,chunk_00087,ahd5k_03801,TREATED_BY,ent_diseasecondition_4393a2bf88a6,سكر,DiseaseCondition,ent_treatment_8726a85ab84a,مركب دعامة عادية,Treatment,مركب دعامة عادية فى الشريان التاجى بقالى 4سنوات مع العلم انى مريض سكر,يمكنك ذلك ولكن بالمتابعة مع طبيبك من خلال الزيارات الرتينية له يمكنك الطلب إليه عمل تصوير بالموجات الفوق صوتية لكي تطمئن,entity_type_cooccurrence_same_qa,true
rel_seed_19faa13d414bf348,chunk_00087,ahd5k_03801,DIAGNOSED_BY,ent_diseasecondition_4393a2bf88a6,سكر,DiseaseCondition,ent_test_2fa028778221,تصوير بالموجات الفوق صوتية,Test,مركب دعامة عادية فى الشريان التاجى بقالى 4سنوات مع العلم انى مريض سكر,يمكنك ذلك ولكن بالمتابعة مع طبيبك من خلال الزيارات الرتينية له يمكنك الطلب إليه عمل تصوير بالموجات الفوق صوتية لكي تطمئن,entity_type_cooccurrence_same_qa,true
rel_seed_b74aa1810dfb3fef,chunk_00088,ahd5k_03846,TREATED_BY,ent_diseasecondition_da5565d6842c,الجلطة الدماغية,DiseaseCondition,ent_treatment_fe1881a70477,دواء الpradaxa,Treatment,الجلطة الدماغية,دواء الpradaxa,entity_type_cooccurrence_same_qa,true
rel_seed_6d516de0776af198,chunk_00088,ahd5k_03846,TREATED_BY,ent_diseasecondition_da5565d6842c,الجلطة الدماغية,DiseaseCondition,ent_treatment_b3c222de947d,Dabigatran,Treatment,الجلطة الدماغية,Dabigatran,entity_type_cooccurrence_same_qa,true
rel_seed_d25c433369fb29e0,chunk_00088,ahd5k_03846,TREATED_BY,ent_diseasecondition_da5565d6842c,الجلطة الدماغية,DiseaseCondition,ent_treatment_441dfb50ce30,AspicotK,Treatment,الجلطة الدماغية,AspicotK,entity_type_cooccurrence_same_qa,true
rel_seed_e3d964cc2ac98a04,chunk_00088,ahd5k_03846,TREATED_BY,ent_diseasecondition_da5565d6842c,الجلطة الدماغية,DiseaseCondition,ent_treatment_7e88513b3bf7,Acetyl Salicylic Acid,Treatment,الجلطة الدماغية,Acetyl Salicylic Acid,entity_type_cooccurrence_same_qa,true
rel_seed_07e32356e492ed5b,chunk_00089,ahd5k_00010,HAS_SYMPTOM,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,ent_symptom_7b839cc80688,ضيق تنفس,Symptom,حساسية,ضيق تنفس,entity_type_cooccurrence_same_qa,true
rel_seed_7744590f6ff0be93,chunk_00089,ahd5k_00864,DIAGNOSED_BY,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,ent_test_433492431144,تحليل الحساسية,Test,حساسية الصدر,تحليل الحساسية,entity_type_cooccurrence_same_qa,true
rel_seed_7c3df3a2f97e1f56,chunk_00090,ahd5k_03671,HAS_SYMPTOM,ent_diseasecondition_385230d505f3,تهاب,DiseaseCondition,ent_symptom_7b839cc80688,ضيق تنفس,Symptom,حمى روماتزميه,ضيق بسيط في الصمام الميترالي,entity_type_cooccurrence_same_qa,true
rel_seed_ddfc7d646fac484b,chunk_00090,ahd5k_03671,TREATED_BY,ent_diseasecondition_385230d505f3,تهاب,DiseaseCondition,ent_treatment_4b104e5e7744,عمليه توسيع,Treatment,حمى روماتزميه,عمليه توسيع بالبلونه,entity_type_cooccurrence_same_qa,true
rel_seed_205ccda93d5fb2c9,chunk_00090,ahd5k_03671,TREATED_BY,ent_symptom_7b839cc80688,ضيق تنفس,Symptom,ent_treatment_4b104e5e7744,عمليه توسيع,Treatment,ضيق بسيط في الصمام الميترالي,عمليه توسيع بالبلونه,entity_type_cooccurrence_same_qa,true
rel_seed_49bc59e28967e4ac,chunk_00091,ahd5k_01099,HAS_SYMPTOM,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ent_symptom_ecf500c8beea,حرقه,Symptom,التهابات نسائيه,حرقه في المهبل,entity_type_cooccurrence_same_qa,true
rel_seed_0abbd71eb0f940bb,chunk_00091,ahd5k_01099,HAS_SYMPTOM,ent_diseasecondition_7abdd04c7114,الحمل,DiseaseCondition,ent_symptom_ecf500c8beea,حرقه,Symptom,حمل الأنابيب,حرقه في المهبل,entity_type_cooccurrence_same_qa,true
rel_seed_6518397e0157ebe0,chunk_00092,ahd5k_01629,HAS_SYMPTOM,ent_diseasecondition_7abdd04c7114,الحمل,DiseaseCondition,ent_symptom_215297000d7a,التدخين,Symptom,تعتمد نسبة نجاح طفل الأنابيب على عدة عوامل,نمط الحياة والعادات المتبعة، مثل التدخين,entity_type_cooccurrence_same_qa,true
rel_seed_9046a1646d3e8b4c,chunk_00092,ahd5k_01629,DIAGNOSED_BY,ent_diseasecondition_7abdd04c7114,الحمل,DiseaseCondition,ent_test_51926b4c8cd0,الحيوانات المنوية,Test,تعتمد نسبة نجاح طفل الأنابيب على عدة عوامل,سلامة الحيوانات المنوية للزوج,entity_type_cooccurrence_same_qa,true
rel_seed_c181c0f3f4350a6e,chunk_00092,ahd5k_01629,TREATED_BY,ent_diseasecondition_7abdd04c7114,الحمل,DiseaseCondition,ent_treatment_330cd62c6e95,المركز العلاجي,Treatment,تعتمد نسبة نجاح طفل الأنابيب على عدة عوامل,تقنية المتبعة في المركز العلاجي,entity_type_cooccurrence_same_qa,true
rel_seed_14e9d1b76fd7c5e9,chunk_00092,ahd5k_01629,INVESTIGATED_BY,ent_symptom_215297000d7a,التدخين,Symptom,ent_test_51926b4c8cd0,الحيوانات المنوية,Test,نمط الحياة والعادات المتبعة، مثل التدخين,سلامة الحيوانات المنوية للزوج,entity_type_cooccurrence_same_qa,true
rel_seed_48948084c2c47e5e,chunk_00092,ahd5k_01629,TREATED_BY,ent_symptom_215297000d7a,التدخين,Symptom,ent_treatment_330cd62c6e95,المركز العلاجي,Treatment,نمط الحياة والعادات المتبعة، مثل التدخين,تقنية المتبعة في المركز العلاجي,entity_type_cooccurrence_same_qa,true
rel_seed_6d76173ab3bc6cd4,chunk_00095,ahd5k_04038,TREATED_BY,ent_diseasecondition_a69e12c09129,تكيس المابيض,DiseaseCondition,ent_treatment_ad1d7aa378fb,حبوب حامض الفوليك,Treatment,تبين عندي بداية تكيس المابيض,نتناول حبوب حامض الفوليك لسلامة الاجنة,entity_type_cooccurrence_same_qa,true
rel_seed_f733b88e3626f3a2,chunk_00097,ahd5k_01128,TREATED_BY,ent_symptom_3600b8bcb53e,الجوع,Symptom,ent_treatment_60ce765ad441,الطعام,Treatment,شعور الطفل بالجوع,الطعام,entity_type_cooccurrence_same_qa,true
rel_seed_01e61acabc9c42f9,chunk_00097,ahd5k_01128,TREATED_BY,ent_symptom_3600b8bcb53e,الجوع,Symptom,ent_treatment_df23e36cac5c,اللعب,Treatment,شعور الطفل بالجوع,اللعب,entity_type_cooccurrence_same_qa,true
rel_seed_10faa5ab99c43000,chunk_00098,ahd5k_01836,TREATED_BY,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ent_treatment_43526f78a371,مضاد حيوي,Treatment,التقيوء بيكون بشكل نفوره وقذف وبكاء بعدها وليكون غالبا اثناء النوم مع وجود سعال وعانى من نغس الشىء منذ الولادة وكان...,إعطائك بعض النصائح أو العلاجات إذا لزم لعلاج الإرتداد المعوي,entity_type_cooccurrence_same_qa,true
rel_seed_e35d161ffbbff21d,chunk_00098,ahd5k_01836,TREATED_BY,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,ent_treatment_43526f78a371,مضاد حيوي,Treatment,التقيوء بيكون بشكل نفوره وقذف وبكاء بعدها وليكون غالبا اثناء النوم مع وجود سعال وعانى من نغس الشىء منذ الولادة وكان...,إعطائك بعض النصائح أو العلاجات إذا لزم لعلاج الإرتداد المعوي,entity_type_cooccurrence_same_qa,true
rel_seed_b6497ee9759bb727,chunk_00098,ahd5k_03986,TREATED_BY,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ent_treatment_43526f78a371,مضاد حيوي,Treatment,التهاب اللوز,إعطائك بعض النصائح أو العلاجات إذا لزم لعلاج الإرتداد المعوي,entity_type_cooccurrence_same_qa,true
rel_seed_b8acae4ed65d8000,chunk_00099,ahd5k_00568,HAS_SYMPTOM,ent_diseasecondition_7abdd04c7114,الحمل,DiseaseCondition,ent_symptom_c42bbeabdb83,الزراق,Symptom,"بعض الحالات المرضية مثل امراض القلب والشرايين , او امراض الجهاو التنفسي التي قد تؤدي الة ضيق النفس ونقص الاكسجين وبالتالي الزراق و بعض الحالات التي قد تؤدي للزراق مثل كثرة الملابس التي يرتديها الطفل او بسبب شدة برودة الطقس او برودة الماء عند الاستحمام .",الزراق و بعض الحالات التي قد تؤدي للزراق,entity_type_cooccurrence_same_qa,true
rel_seed_e7207d9471e17acc,chunk_00099,ahd5k_00568,HAS_SYMPTOM,ent_diseasecondition_7abdd04c7114,الحمل,DiseaseCondition,ent_symptom_7b297d9851d1,الملابس,Symptom,"بعض الحالات المرضية مثل امراض القلب والشرايين , او امراض الجهاو التنفسي التي قد تؤدي الة ضيق النفس ونقص الاكسجين وبالتالي الزراق و بعض الحالات التي قد تؤدي للزراق مثل كثرة الملابس التي يرتديها الطفل او بسبب شدة برودة الطقس او برودة الماء عند الاستحمام .",بعض الحالات التي قد تؤدي للزراق مثل كثرة الملابس التي يرتديها الطفل او بسبب شدة برودة الطقس او برودة الماء عند الاستحمام .,entity_type_cooccurrence_same_qa,true
