query_id,query,subgraph_rank,rerank_score,max_hybrid_score,mean_top_hybrid_score,evidence_count,unique_qa_count,direct_edge_count,semantic_support,evidence_relevance,relation_weight,primary_intent_match,source_entity_id,source_name,source_type,graph_relation_type,target_entity_id,target_name,target_type,best_seed_entity_name,best_seed_source,rank_reason
trial_query_119,والدي وقع من الدرج قبل ثلالث ايام نلاحظ هناك زغللة في عينه اليمنى مع حول فيها تم قياسة مستوى السكر اليوم 200 اتمنى افادتي بهذا الامر هل له علاقة بالحلطة...,4,0.32517,0.402491,0.402491,1,1,0,0.32,0.151515,-0.2,False,ent_test_dd68aa784555,تحاليل مخبرية,Test,DIAGNOSES,ent_diseasecondition_380db6d92562,مرض السكري,DiseaseCondition,تحاليل مخبرية,semantic_qa_evidence,kept as lower-priority supporting graph edge
trial_query_119,والدي وقع من الدرج قبل ثلالث ايام نلاحظ هناك زغللة في عينه اليمنى مع حول فيها تم قياسة مستوى السكر اليوم 200 اتمنى افادتي بهذا الامر هل له علاقة بالحلطة...,5,0.319967,0.389627,0.389627,1,1,0,0.32,0.212121,-0.2,False,ent_symptom_724e59ded899,ضغط الدم,Symptom,SYMPTOM_OF,ent_diseasecondition_380db6d92562,مرض السكري,DiseaseCondition,ضغط الدم,semantic_qa_evidence,kept as lower-priority supporting graph edge
trial_query_119,والدي وقع من الدرج قبل ثلالث ايام نلاحظ هناك زغللة في عينه اليمنى مع حول فيها تم قياسة مستوى السكر اليوم 200 اتمنى افادتي بهذا الامر هل له علاقة بالحلطة...,6,0.302296,0.369118,0.369118,1,1,0,0.194541,0.121212,-0.2,False,ent_test_dd68aa784555,تحاليل مخبرية,Test,DIAGNOSES,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,تحاليل مخبرية,semantic_qa_evidence,kept as lower-priority supporting graph edge
trial_query_120,ماهي الاهمية الطبية للجلوكوز والفركتوز والجالكتوز؟,1,0.820395,0.766242,0.766242,1,1,1,0.331186,0.8,1.0,True,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,HAS_SYMPTOM,ent_symptom_5a4646c01c0e,اختلال وظائف الكبد,Symptom,التهاب,semantic_qa_evidence,matches primary intent; has original/direct edge support; evidence overlaps query terms
trial_query_120,ماهي الاهمية الطبية للجلوكوز والفركتوز والجالكتوز؟,2,0.734795,0.726242,0.726242,1,1,0,0.331186,0.8,1.0,True,ent_symptom_5a4646c01c0e,اختلال وظائف الكبد,Symptom,SYMPTOM_OF,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,اختلال وظائف الكبد,semantic_qa_evidence,matches primary intent; evidence overlaps query terms
trial_query_121,متى يلجأ الدكتور الي نزع عَصّب السن او الضرس,1,0.429328,0.4677,0.4677,1,1,1,0.313333,0.2,-0.2,False,focus_ent_dental_filling,حشو الأسنان,Treatment,NOT_ASSOCIATED_WITH,focus_ent_face_dimple,غمازة الوجه,BodyFeature,حشو الأسنان,semantic_qa_evidence,has original/direct edge support
trial_query_121,متى يلجأ الدكتور الي نزع عَصّب السن او الضرس,2,0.429328,0.4677,0.4677,1,1,1,0.313333,0.2,-0.2,False,focus_ent_strong_local_anesthesia,تخدير موضعي قوي,Treatment,MAY_TEMPORARILY_AFFECT,focus_ent_face_dimple,غمازة الوجه,BodyFeature,تخدير موضعي قوي,semantic_qa_evidence,has original/direct edge support
trial_query_121,متى يلجأ الدكتور الي نزع عَصّب السن او الضرس,3,0.420488,0.4617,0.4617,1,1,1,0.313333,0.1,-0.2,False,focus_ent_tooth_filing,برد الأسنان,Procedure,HAS_RISK,focus_ent_tooth_sensitivity,حساسية الأسنان,Symptom,برد الأسنان,semantic_qa_evidence,has original/direct edge support
trial_query_121,متى يلجأ الدكتور الي نزع عَصّب السن او الضرس,4,0.420488,0.4617,0.4617,1,1,1,0.313333,0.1,-0.2,False,focus_ent_tooth_filing,برد الأسنان,Procedure,PROCEDURE_DURATION,focus_ent_one_two_sessions,جلسة واحدة أو جلستان,ProcedureDuration,برد الأسنان,semantic_qa_evidence,has original/direct edge support
trial_query_122,سلام لقد اجريت فحص الهرمون B-HCG ،و نتائج التحاليل كما يللي 3-4 اسبوع 9-130 4-5 اسبوع 75-2600 5-6 اسبوع 850-20800 7-8 اسبوع 4000-100200 7-12 اسبوع 11500-289000 12-16 اسبوع 18300-137000 و...,1,0.533181,0.597505,0.597505,1,1,1,0.217268,0.055556,0.4,False,focus_ent_dyspnea_fatigue,صعوبة التنفس والإرهاق,Symptom,INVESTIGATED_BY,focus_ent_history_physical_exam,التاريخ المرضي والفحص السريري,DiagnosticProcedure,صعوبة التنفس والإرهاق,semantic_qa_evidence,has original/direct edge support
trial_query_122,سلام لقد اجريت فحص الهرمون B-HCG ،و نتائج التحاليل كما يللي 3-4 اسبوع 9-130 4-5 اسبوع 75-2600 5-6 اسبوع 850-20800 7-8 اسبوع 4000-100200 7-12 اسبوع 11500-289000 12-16 اسبوع 18300-137000 و...,2,0.518347,0.576497,0.576497,1,1,1,0.386084,0.027778,0.4,False,ent_diseasecondition_22348d970227,مرض الغدة الدرقية,DiseaseCondition,DIAGNOSED_BY,ent_test_234f794d532f,الهرمون,Test,مرض الغدة الدرقية,semantic_qa_evidence,has original/direct edge support
trial_query_122,سلام لقد اجريت فحص الهرمون B-HCG ،و نتائج التحاليل كما يللي 3-4 اسبوع 9-130 4-5 اسبوع 75-2600 5-6 اسبوع 850-20800 7-8 اسبوع 4000-100200 7-12 اسبوع 11500-289000 12-16 اسبوع 18300-137000 و...,3,0.517227,0.668497,0.668497,1,1,0,0.386084,0.027778,0.4,False,ent_test_234f794d532f,الهرمون,Test,DIAGNOSES,ent_diseasecondition_22348d970227,مرض الغدة الدرقية,DiseaseCondition,الهرمون,detected_exact,kept as lower-priority supporting graph edge
trial_query_122,سلام لقد اجريت فحص الهرمون B-HCG ،و نتائج التحاليل كما يللي 3-4 اسبوع 9-130 4-5 اسبوع 75-2600 5-6 اسبوع 850-20800 7-8 اسبوع 4000-100200 7-12 اسبوع 11500-289000 12-16 اسبوع 18300-137000 و...,4,0.511424,0.561339,0.561339,1,1,1,0.094491,0.083333,0.4,False,ent_diseasecondition_3d19d6125641,نقص الصفيحات,DiseaseCondition,DIAGNOSED_BY,ent_test_db1175f121dc,فحص نخاع العظم,Test,نقص الصفيحات,semantic_qa_evidence,has original/direct edge support
trial_query_122,سلام لقد اجريت فحص الهرمون B-HCG ،و نتائج التحاليل كما يللي 3-4 اسبوع 9-130 4-5 اسبوع 75-2600 5-6 اسبوع 850-20800 7-8 اسبوع 4000-100200 7-12 اسبوع 11500-289000 12-16 اسبوع 18300-137000 و...,5,0.425824,0.521339,0.521339,1,1,0,0.094491,0.083333,0.4,False,ent_test_db1175f121dc,فحص نخاع العظم,Test,DIAGNOSES,ent_diseasecondition_3d19d6125641,نقص الصفيحات,DiseaseCondition,فحص نخاع العظم,semantic_qa_evidence,kept as lower-priority supporting graph edge
trial_query_122,سلام لقد اجريت فحص الهرمون B-HCG ،و نتائج التحاليل كما يللي 3-4 اسبوع 9-130 4-5 اسبوع 75-2600 5-6 اسبوع 850-20800 7-8 اسبوع 4000-100200 7-12 اسبوع 11500-289000 12-16 اسبوع 18300-137000 و...,6,0.409181,0.447505,0.447505,1,1,1,0.217268,0.055556,-0.2,False,focus_ent_dyspnea_fatigue,صعوبة التنفس والإرهاق,Symptom,MAY_BE_ASSOCIATED_WITH,focus_ent_respiratory_anemia_circulation,التهاب تنفسي أو فقر دم أو اضطراب دموي أو دوراني,PossibleCondition,صعوبة التنفس والإرهاق,semantic_qa_evidence,has original/direct edge support
trial_query_122,سلام لقد اجريت فحص الهرمون B-HCG ،و نتائج التحاليل كما يللي 3-4 اسبوع 9-130 4-5 اسبوع 75-2600 5-6 اسبوع 850-20800 7-8 اسبوع 4000-100200 7-12 اسبوع 11500-289000 12-16 اسبوع 18300-137000 و...,7,0.381063,0.40574,0.40574,1,1,1,0.213113,0.027778,-0.2,False,ent_diseasecondition_22348d970227,مرض الغدة الدرقية,DiseaseCondition,TREATED_BY,ent_treatment_3fd682796ae8,التروكسين,Treatment,مرض الغدة الدرقية,semantic_qa_evidence,has original/direct edge support
trial_query_122,سلام لقد اجريت فحص الهرمون B-HCG ،و نتائج التحاليل كما يللي 3-4 اسبوع 9-130 4-5 اسبوع 75-2600 5-6 اسبوع 850-20800 7-8 اسبوع 4000-100200 7-12 اسبوع 11500-289000 12-16 اسبوع 18300-137000 و...,8,0.295463,0.36574,0.36574,1,1,0,0.213113,0.027778,-0.2,False,ent_treatment_3fd682796ae8,التروكسين,Treatment,TREATS,ent_diseasecondition_22348d970227,مرض الغدة الدرقية,DiseaseCondition,التروكسين,semantic_qa_evidence,kept as lower-priority supporting graph edge
trial_query_123,لسلام عليكم ممكن تساعدوني ابني عملتله تطعيم سنة ونص اليوم هو يعاني من ارتفاع الحرارة ومايقدر يحرك رجلو وحتى يوقف وهو كتير البكاء كيف اتعامل معاه كيف اخفف من الم...,1,0.491956,0.503056,0.503056,1,1,1,0.537964,1.0,-0.2,False,ent_symptom_018ebc11f6df,حمى,Symptom,TREATED_BY,ent_treatment_be514bea14bc,خافض حراره,Treatment,حمى,semantic_qa_evidence,has original/direct edge support; strong semantic support; evidence overlaps query terms
trial_query_123,لسلام عليكم ممكن تساعدوني ابني عملتله تطعيم سنة ونص اليوم هو يعاني من ارتفاع الحرارة ومايقدر يحرك رجلو وحتى يوقف وهو كتير البكاء كيف اتعامل معاه كيف اخفف من الم...,2,0.415714,0.448103,0.448103,1,1,1,0.105739,0.178571,-0.2,False,supp_ent_condition_kidney_stones,حصى الكلى,DiseaseCondition,TREATED_BY,supp_ent_kidney_stones_management,الإكثار من السوائل والتقييم الطبي,Treatment,حصى الكلى,semantic_qa_evidence,has original/direct edge support
trial_query_123,لسلام عليكم ممكن تساعدوني ابني عملتله تطعيم سنة ونص اليوم هو يعاني من ارتفاع الحرارة ومايقدر يحرك رجلو وحتى يوقف وهو كتير البكاء كيف اتعامل معاه كيف اخفف من الم...,3,0.406356,0.463056,0.463056,1,1,0,0.537964,1.0,-0.2,False,ent_treatment_be514bea14bc,خافض حراره,Treatment,TREATS,ent_symptom_018ebc11f6df,حمى,Symptom,خافض حراره,semantic_qa_evidence,strong semantic support; evidence overlaps query terms
trial_query_123,لسلام عليكم ممكن تساعدوني ابني عملتله تطعيم سنة ونص اليوم هو يعاني من ارتفاع الحرارة ومايقدر يحرك رجلو وحتى يوقف وهو كتير البكاء كيف اتعامل معاه كيف اخفف من الم...,4,0.393668,0.419235,0.419235,1,1,1,0.093386,0.107143,-0.2,False,ent_diseasecondition_d039dca7a8c0,النقص الشديد للصفائح,DiseaseCondition,TREATED_BY,ent_treatment_0d20da4fd766,الروتيكسيماب,Treatment,النقص الشديد للصفائح,semantic_qa_evidence,has original/direct edge support
trial_query_123,لسلام عليكم ممكن تساعدوني ابني عملتله تطعيم سنة ونص اليوم هو يعاني من ارتفاع الحرارة ومايقدر يحرك رجلو وحتى يوقف وهو كتير البكاء كيف اتعامل معاه كيف اخفف من الم...,5,0.308068,0.379235,0.379235,1,1,0,0.093386,0.107143,-0.2,False,ent_treatment_0d20da4fd766,الروتيكسيماب,Treatment,TREATS,ent_diseasecondition_d039dca7a8c0,النقص الشديد للصفائح,DiseaseCondition,الروتيكسيماب,semantic_qa_evidence,kept as lower-priority supporting graph edge
trial_query_124,هل زيت نبات الميرمية له آثار جانبية عند تناوله بشكل 3 كبسولات قبل الطعام للتخلص من افراز البرولاكتين المفرز والناتج عن ورم حميد في الغدة النخامية . .,1,0.436585,0.486293,0.486293,1,1,1,0.844703,0.107143,-0.2,False,ent_diseasecondition_f870ba2ab6eb,الدورة الشهرية,DiseaseCondition,TREATED_BY,ent_treatment_b792fc31b8bb,الميرمية,Treatment,الدورة الشهرية,semantic_qa_evidence,has original/direct edge support; strong semantic support
trial_query_124,هل زيت نبات الميرمية له آثار جانبية عند تناوله بشكل 3 كبسولات قبل الطعام للتخلص من افراز البرولاكتين المفرز والناتج عن ورم حميد في الغدة النخامية . .,2,0.435465,0.578293,0.578293,1,1,0,0.844703,0.107143,-0.2,False,ent_treatment_b792fc31b8bb,الميرمية,Treatment,TREATS,ent_diseasecondition_f870ba2ab6eb,الدورة الشهرية,DiseaseCondition,الميرمية,detected_exact,strong semantic support
trial_query_124,هل زيت نبات الميرمية له آثار جانبية عند تناوله بشكل 3 كبسولات قبل الطعام للتخلص من افراز البرولاكتين المفرز والناتج عن ورم حميد في الغدة النخامية . .,3,0.413108,0.44403,0.44403,1,1,1,0.256797,0.178571,-0.2,False,ent_diseasecondition_22348d970227,مرض الغدة الدرقية,DiseaseCondition,TREATED_BY,ent_treatment_3fd682796ae8,التروكسين,Treatment,مرض الغدة الدرقية,semantic_candidate,has original/direct edge support
trial_query_124,هل زيت نبات الميرمية له آثار جانبية عند تناوله بشكل 3 كبسولات قبل الطعام للتخلص من افراز البرولاكتين المفرز والناتج عن ورم حميد في الغدة النخامية . .,4,0.413108,0.44403,0.44403,1,1,1,0.256797,0.178571,-0.2,False,ent_diseasecondition_22348d970227,مرض الغدة الدرقية,DiseaseCondition,DIAGNOSED_BY,ent_test_234f794d532f,الهرمون,Test,مرض الغدة الدرقية,semantic_candidate,has original/direct edge support
trial_query_124,هل زيت نبات الميرمية له آثار جانبية عند تناوله بشكل 3 كبسولات قبل الطعام للتخلص من افراز البرولاكتين المفرز والناتج عن ورم حميد في الغدة النخامية . .,5,0.401897,0.432093,0.432093,1,1,1,0.393033,0.107143,-0.2,False,ent_symptom_3600b8bcb53e,الجوع,Symptom,TREATED_BY,ent_treatment_60ce765ad441,الطعام,Treatment,الجوع,semantic_qa_evidence,has original/direct edge support
trial_query_124,هل زيت نبات الميرمية له آثار جانبية عند تناوله بشكل 3 كبسولات قبل الطعام للتخلص من افراز البرولاكتين المفرز والناتج عن ورم حميد في الغدة النخامية . .,6,0.400777,0.524093,0.524093,1,1,0,0.393033,0.107143,-0.2,False,ent_treatment_60ce765ad441,الطعام,Treatment,TREATS,ent_symptom_3600b8bcb53e,الجوع,Symptom,الطعام,detected_exact,kept as lower-priority supporting graph edge
trial_query_124,هل زيت نبات الميرمية له آثار جانبية عند تناوله بشكل 3 كبسولات قبل الطعام للتخلص من افراز البرولاكتين المفرز والناتج عن ورم حميد في الغدة النخامية . .,7,0.385005,0.40849,0.40849,1,1,1,0.214199,0.071429,-0.2,False,ent_diseasecondition_f870ba2ab6eb,الدورة الشهرية,DiseaseCondition,TREATED_BY,ent_treatment_fd42eb263b89,اكليل الجبل,Treatment,الدورة الشهرية,semantic_qa_evidence,has original/direct edge support
trial_query_124,هل زيت نبات الميرمية له آثار جانبية عند تناوله بشكل 3 كبسولات قبل الطعام للتخلص من افراز البرولاكتين المفرز والناتج عن ورم حميد في الغدة النخامية . .,8,0.385005,0.40849,0.40849,1,1,1,0.214199,0.071429,-0.2,False,ent_diseasecondition_f870ba2ab6eb,الدورة الشهرية,DiseaseCondition,TREATED_BY,ent_treatment_c91b15de897a,البقدونس,Treatment,الدورة الشهرية,semantic_qa_evidence,has original/direct edge support
trial_query_125,عندي الم في منطقه البطن مع الم بصدر جهه اليمين الى الرقبه وماقدرت اعرف تفسير الالم ذا من ايش او سببه مع وجود احيان ضيق بالتنفس ،،،، افيدوني,1,0.774655,0.739245,0.739245,1,1,1,0.390825,0.230769,1.0,True,ent_diseasecondition_f3982f19c624,ارتياف دعب \u0627لديم,DiseaseCondition,HAS_SYMPTOM,ent_symptom_ad0da68fc73f,الالم,Symptom,ارتياف دعب \u0627لديم,semantic_qa_evidence,matches primary intent; has original/direct edge support
trial_query_125,عندي الم في منطقه البطن مع الم بصدر جهه اليمين الى الرقبه وماقدرت اعرف تفسير الالم ذا من ايش او سببه مع وجود احيان ضيق بالتنفس ،،،، افيدوني,2,0.773535,0.831245,0.831245,1,1,0,0.390825,0.230769,1.0,True,ent_symptom_ad0da68fc73f,الالم,Symptom,SYMPTOM_OF,ent_diseasecondition_f3982f19c624,ارتياف دعب \u0627لديم,DiseaseCondition,الالم,detected_exact,matches primary intent
trial_query_125,عندي الم في منطقه البطن مع الم بصدر جهه اليمين الى الرقبه وماقدرت اعرف تفسير الالم ذا من ايش او سببه مع وجود احيان ضيق بالتنفس ،،،، افيدوني,3,0.755915,0.709963,0.709963,1,1,1,0.146805,0.230769,1.0,True,ent_diseasecondition_9719230327a2,فقر الدم,DiseaseCondition,HAS_SYMPTOM,ent_symptom_c81532a33515,الم المعدجة,Symptom,فقر الدم,semantic_qa_evidence,matches primary intent; has original/direct edge support
trial_query_125,عندي الم في منطقه البطن مع الم بصدر جهه اليمين الى الرقبه وماقدرت اعرف تفسير الالم ذا من ايش او سببه مع وجود احيان ضيق بالتنفس ،،،، افيدوني,4,0.670315,0.669963,0.669963,1,1,0,0.146805,0.230769,1.0,True,ent_symptom_c81532a33515,الم المعدجة,Symptom,SYMPTOM_OF,ent_diseasecondition_9719230327a2,فقر الدم,DiseaseCondition,الم المعدجة,semantic_qa_evidence,matches primary intent
trial_query_125,عندي الم في منطقه البطن مع الم بصدر جهه اليمين الى الرقبه وماقدرت اعرف تفسير الالم ذا من ايش او سببه مع وجود احيان ضيق بالتنفس ،،،، افيدوني,5,0.405299,0.430755,0.430755,1,1,1,0.146805,0.192308,-0.2,False,ent_diseasecondition_adcc5a085807,الجلد المترهل,DiseaseCondition,TREATED_BY,ent_treatment_5b2a681074cf,الجراحة التجميلية,Treatment,الجلد المترهل,semantic_qa_evidence,has original/direct edge support
trial_query_125,عندي الم في منطقه البطن مع الم بصدر جهه اليمين الى الرقبه وماقدرت اعرف تفسير الالم ذا من ايش او سببه مع وجود احيان ضيق بالتنفس ،،،، افيدوني,6,0.393915,0.409963,0.409963,1,1,1,0.146805,0.230769,-0.2,False,ent_symptom_c81532a33515,الم المعدجة,Symptom,INVESTIGATED_BY,ent_test_2b2550da4a44,فحص الجرثومة الحلزونية,Test,الم المعدجة,semantic_qa_evidence,has original/direct edge support
trial_query_125,عندي الم في منطقه البطن مع الم بصدر جهه اليمين الى الرقبه وماقدرت اعرف تفسير الالم ذا من ايش او سببه مع وجود احيان ضيق بالتنفس ،،،، افيدوني,7,0.319699,0.390755,0.390755,1,1,0,0.146805,0.192308,-0.2,False,ent_treatment_5b2a681074cf,الجراحة التجميلية,Treatment,TREATS,ent_diseasecondition_adcc5a085807,الجلد المترهل,DiseaseCondition,الجراحة التجميلية,semantic_qa_evidence,kept as lower-priority supporting graph edge
trial_query_125,عندي الم في منطقه البطن مع الم بصدر جهه اليمين الى الرقبه وماقدرت اعرف تفسير الالم ذا من ايش او سببه مع وجود احيان ضيق بالتنفس ،،،، افيدوني,8,0.308315,0.369963,0.369963,1,1,0,0.146805,0.230769,-0.2,False,ent_test_2b2550da4a44,فحص الجرثومة الحلزونية,Test,INVESTIGATES,ent_symptom_c81532a33515,الم المعدجة,Symptom,فحص الجرثومة الحلزونية,semantic_qa_evidence,kept as lower-priority supporting graph edge
