query_id,query,hybrid_score,relation_confidence,seed_score,relation_weight,semantic_support,direction_bonus,evidence_relevance,seed_entity_id,seed_entity_name,seed_source,expansion_source,edge_id,original_relation_id,edge_direction,graph_relation_type,source_entity_id,source_name,source_type,target_entity_id,target_name,target_type,qa_id,evidence,reason
trial_query_091,تناولت مضاد حيووي زييثرون وانتج حساسيه شديده وتورم في المنطقة التناسليه وانا تعبانه جدا ما الحل ؟,0.939092,0.9,1.0,1.0,0.46188,0.04,0.944444,ent_diseasecondition_2f75d3dabe0b,حساسية,detected_exact,seed_entity_traversal,rel_seed_8e92aaaff3cb2b47,rel_seed_8e92aaaff3cb2b47,direct,TREATED_BY,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,ent_treatment_843876e28a68,كورتيزون,Treatment,ahd5k_01231,استخدمي مضاد هيسامين وكورتيزون موضعي,Direct treatment recommendation for allergy
trial_query_091,تناولت مضاد حيووي زييثرون وانتج حساسيه شديده وتورم في المنطقة التناسليه وانا تعبانه جدا ما الحل ؟,0.899021,0.95,1.0,1.0,0.434895,0.04,0.055556,ent_diseasecondition_2f75d3dabe0b,حساسية,detected_exact,seed_entity_traversal,rel_seed_e43cc896f52f8b30,rel_seed_e43cc896f52f8b30,direct,TREATED_BY,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,ent_treatment_cbf0b7b10d4f,تجنب المنتجات التي تحوي جلوتين,Treatment,ahd5k_00812,للاسف اهم علاج تجنب المنتجات التي تحوي جلوتين,Direct treatment recommendation for allergy
trial_query_091,تناولت مضاد حيووي زييثرون وانتج حساسيه شديده وتورم في المنطقة التناسليه وانا تعبانه جدا ما الحل ؟,0.895854,0.9,1.0,1.0,0.434895,0.04,0.277778,ent_diseasecondition_2f75d3dabe0b,حساسية,detected_exact,seed_entity_traversal,rel_seed_7ce02234253ff02e,rel_seed_7ce02234253ff02e,direct,TREATED_BY,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,ent_treatment_104bb0a91d5a,تيليفاست,Treatment,ahd5k_02470,مضاد للهيستامين مثل تيليفاست,Direct treatment recommendation for allergy
trial_query_091,تناولت مضاد حيووي زييثرون وانتج حساسيه شديده وتورم في المنطقة التناسليه وانا تعبانه جدا ما الحل ؟,0.869354,0.85,1.0,1.0,0.434895,0.04,0.111111,ent_diseasecondition_2f75d3dabe0b,حساسية,detected_exact,seed_entity_traversal,rel_seed_f0f432e62cc5ed96,rel_seed_f0f432e62cc5ed96,direct,TREATED_BY,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,ent_treatment_0311bc90ba75,حليب مكسر بروتين الحليب,Treatment,ahd5k_00020,اعطيها حليب مكسر بروتين الحليب بالكامل او حليب رز,Direct treatment recommendation for allergy
trial_query_091,تناولت مضاد حيووي زييثرون وانتج حساسيه شديده وتورم في المنطقة التناسليه وانا تعبانه جدا ما الحل ؟,0.869354,0.85,1.0,1.0,0.434895,0.04,0.111111,ent_diseasecondition_2f75d3dabe0b,حساسية,detected_exact,seed_entity_traversal,rel_seed_df369e76bea13661,rel_seed_df369e76bea13661,direct,TREATED_BY,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,ent_treatment_45a78ee47153,نازونكس,Treatment,ahd5k_00133,بدائل يوجد نازونكس وافاميز وتابونكس وفليكسونيز,Explicit treatment alternative listed for allergy
trial_query_091,تناولت مضاد حيووي زييثرون وانتج حساسيه شديده وتورم في المنطقة التناسليه وانا تعبانه جدا ما الحل ؟,0.856187,0.8,1.0,1.0,0.434895,0.04,0.166667,ent_diseasecondition_2f75d3dabe0b,حساسية,detected_exact,seed_entity_traversal,rel_seed_4f94c296991a8bf7,rel_seed_4f94c296991a8bf7,direct,TREATED_BY,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,ent_treatment_677fdfb3086e,زيت الحبة السوداء,Treatment,ahd5k_00887,علاج حساسية الأنف. ما هي فوائد زيت حبة السوداء,Direct treatment claim for nasal allergies
trial_query_091,تناولت مضاد حيووي زييثرون وانتج حساسيه شديده وتورم في المنطقة التناسليه وانا تعبانه جدا ما الحل ؟,0.767092,0.9,0.45,1.0,0.46188,0.0,0.944444,ent_treatment_f4b5c1573769,مضاد الهيستامين,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_036615e69fe27f5a__inverse,rel_seed_036615e69fe27f5a,inverse,TREATS,ent_treatment_f4b5c1573769,مضاد الهيستامين,Treatment,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,ahd5k_01231,استخدمي مضاد هيسامين وكورتيزون موضعي,Direct treatment recommendation for allergy
trial_query_091,تناولت مضاد حيووي زييثرون وانتج حساسيه شديده وتورم في المنطقة التناسليه وانا تعبانه جدا ما الحل ؟,0.767092,0.9,0.45,1.0,0.46188,0.0,0.944444,ent_treatment_843876e28a68,كورتيزون,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_8e92aaaff3cb2b47__inverse,rel_seed_8e92aaaff3cb2b47,inverse,TREATS,ent_treatment_843876e28a68,كورتيزون,Treatment,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,ahd5k_01231,استخدمي مضاد هيسامين وكورتيزون موضعي,Direct treatment recommendation for allergy
trial_query_091,تناولت مضاد حيووي زييثرون وانتج حساسيه شديده وتورم في المنطقة التناسليه وانا تعبانه جدا ما الحل ؟,0.622592,0.85,1.0,-0.2,0.46188,0.04,0.944444,ent_diseasecondition_2f75d3dabe0b,حساسية,detected_exact,seed_entity_traversal,rel_seed_2a16da29661e0d27,rel_seed_2a16da29661e0d27,direct,DIAGNOSED_BY,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,ent_test_433492431144,تحليل الحساسية,Test,ahd5k_01231,اعملي تحليل حساسية المضادات,Test explicitly linked to allergy diagnosis
trial_query_091,تناولت مضاد حيووي زييثرون وانتج حساسيه شديده وتورم في المنطقة التناسليه وانا تعبانه جدا ما الحل ؟,0.605787,0.92,1.0,-0.2,0.434895,0.04,0.333333,ent_diseasecondition_2f75d3dabe0b,حساسية,detected_exact,seed_entity_traversal,rel_seed_56abfb8d8355106e,rel_seed_56abfb8d8355106e,direct,HAS_SYMPTOM,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,ent_symptom_f4cf885a0447,سعال,Symptom,ahd5k_00970,هل هو ربو ؟؟ او هل هناك حساسية ابسط من ذلك وعوارضها فقط السعال والبلغم,Direct symptom attribution in allergy context
trial_query_091,تناولت مضاد حيووي زييثرون وانتج حساسيه شديده وتورم في المنطقة التناسليه وانا تعبانه جدا ما الحل ؟,0.599187,0.9,1.0,-0.2,0.434895,0.04,0.333333,ent_diseasecondition_2f75d3dabe0b,حساسية,detected_exact,seed_entity_traversal,rel_seed_0c7a95bcebd3a487,rel_seed_0c7a95bcebd3a487,direct,HAS_SYMPTOM,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,ent_symptom_dc2c7333a505,بلغم,Symptom,ahd5k_00970,ما علاج البلغم (حساسية الصدر) رغم اخذى هلاج اكثر من مرة ولا فائدة ؟,Phlegm explicitly linked to allergy condition
trial_query_091,تناولت مضاد حيووي زييثرون وانتج حساسيه شديده وتورم في المنطقة التناسليه وانا تعبانه جدا ما الحل ؟,0.589187,0.9,1.0,-0.2,0.434895,0.04,0.166667,ent_diseasecondition_2f75d3dabe0b,حساسية,detected_exact,seed_entity_traversal,rel_seed_20e3faa05b161f86,rel_seed_20e3faa05b161f86,direct,DIAGNOSED_BY,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,ent_test_dd68aa784555,تحاليل مخبرية,Test,ahd5k_03068,تحليل الحساسية,Allergy is directly diagnosed by allergy lab tests.
trial_query_091,تناولت مضاد حيووي زييثرون وانتج حساسيه شديده وتورم في المنطقة التناسليه وانا تعبانه جدا ما الحل ؟,0.589187,0.9,1.0,-0.2,0.434895,0.04,0.166667,ent_diseasecondition_2f75d3dabe0b,حساسية,detected_exact,seed_entity_traversal,rel_seed_aad068f18b3b6989,rel_seed_aad068f18b3b6989,direct,HAS_SYMPTOM,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,ent_symptom_7b839cc80688,ضيق تنفس,Symptom,ahd5k_00683,ضيق تنفس وسرعة التعب وقلق,Direct symptom 'ضيق تنفس' explicitly linked to allergy in evidence
trial_query_091,تناولت مضاد حيووي زييثرون وانتج حساسيه شديده وتورم في المنطقة التناسليه وانا تعبانه جدا ما الحل ؟,0.585854,0.9,1.0,-0.2,0.434895,0.04,0.111111,ent_diseasecondition_2f75d3dabe0b,حساسية,detected_exact,seed_entity_traversal,rel_seed_19c18472a8cd7446,rel_seed_19c18472a8cd7446,direct,HAS_SYMPTOM,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,ent_symptom_66c2e60e8e52,نشفان,Symptom,ahd5k_02124,واشعر بنشفان دائم في الحلق,Symptom explicitly linked to allergy
trial_query_091,تناولت مضاد حيووي زييثرون وانتج حساسيه شديده وتورم في المنطقة التناسليه وانا تعبانه جدا ما الحل ؟,0.576021,0.85,1.0,-0.2,0.434895,0.04,0.222222,ent_diseasecondition_2f75d3dabe0b,حساسية,detected_exact,seed_entity_traversal,rel_seed_7dd0c20df6697b64,rel_seed_7dd0c20df6697b64,direct,HAS_SYMPTOM,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,ent_symptom_f4cf885a0447,سعال,Symptom,ahd5k_00069,حساسية الصدر وسعال,Direct symptom-disease link in QA context
trial_query_091,تناولت مضاد حيووي زييثرون وانتج حساسيه شديده وتورم في المنطقة التناسليه وانا تعبانه جدا ما الحل ؟,0.572687,0.85,1.0,-0.2,0.434895,0.04,0.166667,ent_diseasecondition_2f75d3dabe0b,حساسية,detected_exact,seed_entity_traversal,rel_seed_07e32356e492ed5b,rel_seed_07e32356e492ed5b,direct,HAS_SYMPTOM,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,ent_symptom_7b839cc80688,ضيق تنفس,Symptom,ahd5k_00010,حساسية تسبب ضيق تنفس,الحساسية تُعتبر سببًا مباشرًا لظهور ضيق التنفس كأعراض مرضية
trial_query_091,تناولت مضاد حيووي زييثرون وانتج حساسيه شديده وتورم في المنطقة التناسليه وانا تعبانه جدا ما الحل ؟,0.572687,0.85,1.0,-0.2,0.434895,0.04,0.166667,ent_diseasecondition_2f75d3dabe0b,حساسية,detected_exact,seed_entity_traversal,rel_seed_7744590f6ff0be93,rel_seed_7744590f6ff0be93,direct,DIAGNOSED_BY,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,ent_test_433492431144,تحليل الحساسية,Test,ahd5k_00864,تحليل الحساسية يُستخدم لتشخيص حساسية الصدر,الاختبار الطبي مرتبط مباشرة بتشخيص الحالة المرضية المذكورة
trial_query_091,تناولت مضاد حيووي زييثرون وانتج حساسيه شديده وتورم في المنطقة التناسليه وانا تعبانه جدا ما الحل ؟,0.569354,0.85,1.0,-0.2,0.434895,0.04,0.111111,ent_diseasecondition_2f75d3dabe0b,حساسية,detected_exact,seed_entity_traversal,rel_seed_6687872658c864ac,rel_seed_6687872658c864ac,direct,DIAGNOSED_BY,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,ent_test_3f0d2e079b73,RAST Test,Test,ahd5k_01245,معرفة سبب الحساسيه يتم ذلك عن طريق RAST Test,Test explicitly linked to allergy diagnosis
trial_query_091,تناولت مضاد حيووي زييثرون وانتج حساسيه شديده وتورم في المنطقة التناسليه وانا تعبانه جدا ما الحل ؟,0.566021,0.85,1.0,-0.2,0.434895,0.04,0.055556,ent_diseasecondition_2f75d3dabe0b,حساسية,detected_exact,seed_entity_traversal,rel_seed_c4c6c926d85ac5f6,rel_seed_c4c6c926d85ac5f6,direct,DIAGNOSED_BY,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,ent_test_dd68aa784555,تحاليل مخبرية,Test,ahd5k_02039,لابد من رؤيتها من قبل طبيب وعمل تحاليل خاصه بالحساسيه,The QA explicitly states that specific allergy tests are required to confirm the diagnosis of the allergy condition.
trial_query_091,تناولت مضاد حيووي زييثرون وانتج حساسيه شديده وتورم في المنطقة التناسليه وانا تعبانه جدا ما الحل ؟,0.539272,0.92,0.82,-0.2,0.35171,0.04,0.111111,ent_diseasecondition_250910ab0701,حساسية الصدر,detected_alias,seed_entity_traversal,rel_seed_bae062ec77d09618,rel_seed_bae062ec77d09618,direct,HAS_SYMPTOM,ent_diseasecondition_250910ab0701,حساسية الصدر,DiseaseCondition,ent_symptom_f4cf885a0447,سعال,Symptom,ahd5k_04490,حساسية الصدر and سعال co-occur with explicit symptom-pathology link,Direct symptom-pathology relationship established in QA context
trial_query_091,تناولت مضاد حيووي زييثرون وانتج حساسيه شديده وتورم في المنطقة التناسليه وانا تعبانه جدا ما الحل ؟,0.526072,0.88,0.82,-0.2,0.35171,0.04,0.111111,ent_diseasecondition_250910ab0701,حساسية الصدر,detected_alias,seed_entity_traversal,rel_seed_e4f1901524d0dd30,rel_seed_e4f1901524d0dd30,direct,DIAGNOSED_BY,ent_diseasecondition_250910ab0701,حساسية الصدر,DiseaseCondition,ent_test_433492431144,تحليل الحساسية,Test,ahd5k_04490,تحليل الحساسية explicitly mentioned as diagnostic tool for حساسية الصدر,Test directly linked to condition diagnosis in QA
trial_query_091,تناولت مضاد حيووي زييثرون وانتج حساسيه شديده وتورم في المنطقة التناسليه وانا تعبانه جدا ما الحل ؟,0.452683,0.91,0.45,-0.2,0.286525,0.04,0.333333,ent_diseasecondition_1c50bd11c45a,ربو,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_0c18290c6e2c4697,rel_seed_0c18290c6e2c4697,direct,HAS_SYMPTOM,ent_diseasecondition_1c50bd11c45a,ربو,DiseaseCondition,ent_symptom_f4cf885a0447,سعال,Symptom,ahd5k_00970,هل هو ربو ؟؟ او هل هناك حساسية ابسط من ذلك وعوارضها فقط السعال والبلغم,Cough directly attributed to asthma condition
trial_query_091,تناولت مضاد حيووي زييثرون وانتج حساسيه شديده وتورم في المنطقة التناسليه وانا تعبانه جدا ما الحل ؟,0.450592,0.85,0.45,-0.2,0.46188,0.0,0.944444,ent_test_433492431144,تحليل الحساسية,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_2a16da29661e0d27__inverse,rel_seed_2a16da29661e0d27,inverse,DIAGNOSES,ent_test_433492431144,تحليل الحساسية,Test,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,ahd5k_01231,اعملي تحليل حساسية المضادات,Test explicitly linked to allergy diagnosis
trial_query_091,تناولت مضاد حيووي زييثرون وانتج حساسيه شديده وتورم في المنطقة التناسليه وانا تعبانه جدا ما الحل ؟,0.449383,0.9,0.45,-0.2,0.286525,0.04,0.333333,ent_diseasecondition_1c50bd11c45a,ربو,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_2d8676e4afe037e2,rel_seed_2d8676e4afe037e2,direct,HAS_SYMPTOM,ent_diseasecondition_1c50bd11c45a,ربو,DiseaseCondition,ent_symptom_dc2c7333a505,بلغم,Symptom,ahd5k_00970,هل هو ربو ؟؟ او هل هناك حساسية ابسط من ذلك وعوارضها فقط السعال والبلغم,Phlegm explicitly linked to asthma symptoms
