doc_id,doc_type,source_id,entity_id,qa_id,title,embedding_text
mention::men_llm_0000218,evidence,men_llm_0000218,ent_diseasecondition_7abdd04c7114,ahd5k_04509,الحمل,"Evidence: الحمل
Entity: الحمل
Surface form: الحمل
Field: question
Relation context: "
mention::men_llm_0000219,evidence,men_llm_0000219,ent_diseasecondition_7abdd04c7114,ahd5k_04509,الحمل,"Evidence: الحمل
Entity: الحمل
Surface form: الحمل
Field: answer
Relation context: "
mention::men_llm_0000220,evidence,men_llm_0000220,ent_treatment_9faa6531b364,ahd5k_04509,الكحول,"Evidence: الكحول
Entity: الكحول
Surface form: الكحول
Field: question
Relation context: "
mention::men_llm_0000221,evidence,men_llm_0000221,ent_treatment_9faa6531b364,ahd5k_04509,الكحول,"Evidence: الكحول
Entity: الكحول
Surface form: الكحول
Field: answer
Relation context: "
mention::men_llm_0000222,evidence,men_llm_0000222,ent_treatment_d30b06ad4ba6,ahd5k_04509,مضادات الصرع,"Evidence: مضادات الصرع
Entity: مضادات الصرع
Surface form: مضادات الصرع
Field: answer
Relation context: "
mention::men_llm_0000223,evidence,men_llm_0000223,ent_diseasecondition_7f2969b272b5,ahd5k_04509,تشوهات خلقية,"Evidence: تشوهات خلقية
Entity: تشوهات خلقية
Surface form: تشوهات خلقية
Field: question
Relation context: "
mention::men_llm_0000224,evidence,men_llm_0000224,ent_diseasecondition_7f2969b272b5,ahd5k_04509,تشوهات خلقية,"Evidence: تشوهات خلقية
Entity: تشوهات خلقية
Surface form: تشوهات خلقية
Field: answer
Relation context: "
mention::men_llm_0000225,evidence,men_llm_0000225,ent_diseasecondition_4453ab65a84b,ahd5k_00647,تضخم,"Evidence: تضخم في الارداف
Entity: تضخم
Surface form: تضخم في الارداف
Field: question
Relation context: تضخم HAS_SYMPTOM تضخم في الارداف. Evidence: تضخم في الارداف"
mention::men_llm_0000226,evidence,men_llm_0000226,ent_diseasecondition_a7e5e3f0d48d,ahd5k_02667,متلازمة كلاينفلتر,"Evidence: متلازمة كلاينفلتر
Entity: متلازمة كلاينفلتر
Surface form: متلازمة كلاينفلتر
Field: question
Relation context: "
mention::men_llm_0000227,evidence,men_llm_0000227,ent_diseasecondition_a7e5e3f0d48d,ahd5k_02667,متلازمة كلاينفلتر,"Evidence: كلاينفلتر
Entity: متلازمة كلاينفلتر
Surface form: كلاينفلتر
Field: answer
Relation context: "
mention::men_llm_0000228,evidence,men_llm_0000228,ent_symptom_8d2e4253732b,ahd5k_00647,تضخم في الارداف,"Evidence: تضخم في الارداف
Entity: تضخم في الارداف
Surface form: تضخم في الارداف
Field: question
Relation context: تضخم HAS_SYMPTOM تضخم في الارداف. Evidence: تضخم في الارداف"
mention::men_llm_0000229,evidence,men_llm_0000229,ent_treatment_469e39fc5835,ahd5k_02907,جراح عظام,"Evidence: جراح عظام
Entity: جراح عظام
Surface form: جراح عظام
Field: answer
Relation context: "
mention::men_llm_0000230,evidence,men_llm_0000230,ent_treatment_d7c4801b256d,ahd5k_02907,استئصال الإصبع السادسة,"Evidence: استئصال الإصبع السادسة
Entity: استئصال الإصبع السادسة
Surface form: استئصال الإصبع السادسة
Field: answer
Relation context: "
mention::men_llm_0000231,evidence,men_llm_0000231,ent_treatment_b8cee9c1b337,ahd5k_03031,جراح التجميل,"Evidence: جراح التجميل
Entity: جراح التجميل
Surface form: جراح التجميل
Field: answer
Relation context: "
mention::men_llm_0000232,evidence,men_llm_0000232,ent_diseasecondition_a7e5e3f0d48d,ahd5k_03496,متلازمة كلاينفلتر,"Evidence: ذراعان طويلان و أصابع اليدين طويلان و لدي تضخم في الثديين
Entity: متلازمة كلاينفلتر
Surface form: متلازمة كلاينفلتر
Field: question
Relation context: "
mention::men_llm_0000233,evidence,men_llm_0000233,ent_symptom_e2d3b3389af6,ahd5k_04492,التصاق,"Evidence: تصاق في الاصابع القدم الصبع الثاني و الثالث
Entity: التصاق
Surface form: التصاق
Field: question
Relation context: "
mention::men_llm_0000234,evidence,men_llm_0000234,ent_treatment_e8807cc4d324,ahd5k_04047,الجراحة,"Evidence: علاج بالجراحة
Entity: الجراحة
Surface form: الجراحة
Field: question
Relation context: "
mention::men_llm_0000235,evidence,men_llm_0000235,ent_treatment_b333a867faf6,ahd5k_02507,الأسبرين,"Evidence: بلع في الغلط 20 حبة بيبي اسبرين منذ سنة
Entity: الأسبرين
Surface form: 20 حبة بيبي اسبرين
Field: question
Relation context: "
mention::men_llm_0000236,evidence,men_llm_0000236,ent_diseasecondition_16cf4e77b755,ahd5k_01104,التهاب,"Evidence: يجب النظر في اسباب التعاب الدم وذلك عن طريق مراجعة اختصاص الباطني او اخصائي الدم لعمل اللازم واعطاء العلاج
Entity: التهاب
Surface form: التهاب الدم
Field: answer
Relation context: "
mention::men_llm_0000237,evidence,men_llm_0000237,ent_diseasecondition_16cf4e77b755,ahd5k_01422,التهاب,"Evidence: يجب اجراء فحص نسبة الحديد اولاونسبة معدل الالتهابات في الدم واذا كانت هذه طبيعية ومرت على الحالة 3 شهور يجب اجراء فحص نخاع العظم
Entity: التهاب
Surface form: التهاب
Field: answer
Relation context: "
mention::men_llm_0000238,evidence,men_llm_0000238,ent_diseasecondition_16cf4e77b755,ahd5k_02627,التهاب,"Evidence: ان ارتفاع ال CRP وكذلك ارتفاع كريات الدم البيضاء يدل على وجود التهاب( انفلونزا, التهاب باللثه ,وغيرها....)
Entity: التهاب
Surface form: التهاب
Field: answer
Relation context: "
mention::men_llm_0000239,evidence,men_llm_0000239,ent_diseasecondition_16cf4e77b755,ahd5k_03400,التهاب,"Evidence: الأعراض والعلامات يتضح التحول المصلي أحياناً بعلة محمومة حادة يمكن بسهولة أن تعتبر بصورة خاطئة ككثرة الوحيدات الفيروسية الحادة. الأعراض مثل الوعكة، الصداع، رهاب الضوء، ألم الحنجرة، بزغات جلدية، ألم مفصلي، ألم عضلي هي تشكيات خصائصية مترافقة في بعض الحالات بعلامات عابرة بالتهاب السحايا أو التهاب الدماغ أو التهاب عصبي محيطي.
Entity: التهاب
Surface form: التهاب
Field: answer
Relation context: "
mention::men_llm_0000240,evidence,men_llm_0000240,ent_diseasecondition_16cf4e77b755,ahd5k_03553,التهاب,"Evidence: من الأسباب الشائعة لارتفاع الصفائح الدموية استئصال الطحال، وفقر الدم عن نقص الحديد، والسرطان وفقر الدم الانحلالي، والاضطرابات المعدية أو التهابات، بما في ذلك مرض التهاب الامعاء، والسل.
Entity: التهاب
Surface form: التهاب
Field: answer
Relation context: "
mention::men_llm_0000241,evidence,men_llm_0000241,ent_diseasecondition_9719230327a2,ahd5k_01903,فقر الدم,"Evidence: الاسباب 1- تناول بعض انواع الاطعمة وعلى رأسها البقوليات بأنواعها خاصة الفول الاخضر والعدس والفاصوليا والبازلاء، ويمكن ايضاً لغبار طلع الفول ان يؤدي إلى نفس النتيجة. 2- بعض أنواع الادوية (انظر الجدول التالي). 3- التعرض للالتهابات الفيروسية والجرثومية (مثل التهاب الكبد). 4- قد يحدث تكسر الكريات تلقائياً دون سبب واضح في بعض الحالات.
Entity: فقر الدم
Surface form: فقر الدم
Field: answer
Relation context: "
mention::men_llm_0000242,evidence,men_llm_0000242,ent_diseasecondition_9719230327a2,ahd5k_03400,فقر الدم,"Evidence: من الأسباب الشائعة لارتفاع الصفائح الدموية استئصال الطحال، وفقر الدم عن نقص الحديد، والسرطان وفقر الدم الانحلالي، والاضطرابات المعدية أو التهابات، بما في ذلك مرض التهاب الامعاء، والسل.
Entity: فقر الدم
Surface form: فقر الدم
Field: answer
Relation context: "
mention::men_llm_0000243,evidence,men_llm_0000243,ent_diseasecondition_93d8578caf27,ahd5k_01903,التهاب الكبد,"Evidence: الاسباب 1- تناول بعض انواع الاطعمة وعلى رأسها البقوليات بأنواعها خاصة الفول الاخضر والعدس والفاصوليا والبازلاء، ويمكن ايضاً لغبار طلع الفول ان يؤدي إلى نفس النتيجة. 2- بعض أنواع الادوية (انظر الجدول التالي). 3- التعرض للالتهابات الفيروسية والجرثومية (مثل التهاب الكبد). 4- قد يحدث تكسر الكريات تلقائياً دون سبب واضح في بعض الحالات.
Entity: التهاب الكبد
Surface form: التهاب الكبد
Field: answer
Relation context: "
mention::men_llm_0000244,evidence,men_llm_0000244,ent_diseasecondition_aaf0d0958a26,ahd5k_03400,السرطان,"Evidence: من الأسباب الشائعة لارتفاع الصفائح الدموية استئصال الطحال، وفقر الدم عن نقص الحديد، والسرطان وفقر الدم الانحلالي، والاضطرابات المعدية أو التهابات، بما في ذلك مرض التهاب الامعاء، والسل.
Entity: السرطان
Surface form: السرطان
Field: answer
Relation context: "
mention::men_llm_0000245,evidence,men_llm_0000245,ent_diseasecondition_d1ac437fb721,ahd5k_03400,التهاب الامعاء,"Evidence: من الأسباب الشائعة لارتفاع الصفائح الدموية استئصال الطحال، وفقر الدم عن نقص الحديد، والسرطان وفقر الدم الانحلالي، والاضطرابات المعدية أو التهابات، بما في ذلك مرض التهاب الامعاء، والسل.
Entity: التهاب الامعاء
Surface form: التهاب الامعاء
Field: answer
Relation context: "
mention::men_llm_0000246,evidence,men_llm_0000246,ent_diseasecondition_e315c7d51517,ahd5k_03400,السل,"Evidence: من الأسباب الشائعة لارتفاع الصفائح الدموية استئصال الطحال، وفقر الدم عن نقص الحديد، والسرطان وفقر الدم الانحلالي، والاضطرابات المعدية أو التهابات، بما في ذلك مرض التهاب الامعاء، والسل.
Entity: السل
Surface form: السل
Field: answer
Relation context: "
mention::men_llm_0000247,evidence,men_llm_0000247,ent_diseasecondition_7abdd04c7114,ahd5k_00597,الحمل,"Evidence: السلام عليكم ورحمة الله وبركاته اريد ان اسأل بخصوص الزواج من رجل حامل لفايروس الكبد من النوع بي وانا فتاه سليمه هل هناك ضرر من ذلك هل الجرعات الثلاثه كافيه
Entity: الحمل
Surface form: رجل حامل لفايروس الكبد
Field: question
Relation context: فايروس الكبد TREATED_BY اللقاح. Evidence: اللقاح | فايروس الكبد TREATED_BY الجرعات الثلاثه. Evidence: الجرعات الثلاثه"
