entity_id,canonical_name,entity_type,surface_form,qa_id,chunk_id,source_row_number,field,evidence,llm_confidence,model,prompt_version
ent_symptom_7b839cc80688,ضيق تنفس,Symptom,ضيق تنفس,ahd5k_04265,chunk_00074,654548,question,عندي ضيق تنفس وبنفس الوقت معه صداع قوي وخفقان في القلب,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_symptom_b754f1a1e5a8,صداع,Symptom,صداع قوي,ahd5k_04265,chunk_00074,654548,question,عندي ضيق تنفس وبنفس الوقت معه صداع قوي وخفقان في القلب,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_symptom_f51ef98950a2,قلق,Symptom,قلق,ahd5k_00671,chunk_00075,496778,question,قلق,0.950,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_af6114123652,ارتخاء الصمام الميترالي,DiseaseCondition,ارتجاع الصمام الميترالي,ahd5k_04352,chunk_00075,102236,answer,ارتجاع الصمام الميترالي,0.950,llama-3.1-8b-instant,legacy_entity_extraction
ent_test_4b0183158a0f,إيكو,Test,ايكو,ahd5k_04352,chunk_00075,102236,question,ايكو,0.950,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,الم عند الاستيقاظ فى الكليتين,ahd5k_04706,chunk_00076,274111,question,الم عند الاستيقاظ فى الكليتين,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_test_62f3f553cccf,تحليل بول,Test,عمل تحليل بول,ahd5k_04706,chunk_00076,274111,answer,عمل تحليل بول,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_treatment_839837a8561b,الاكثار من شرب الماء,Treatment,الاكثار من شرب الماء,ahd5k_04706,chunk_00076,274111,answer,الاكثار من شرب الماء,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_symptom_2b9271490fdf,نوبات,Symptom,نوبات,ahd5k_00189,chunk_00077,777734,question,ماهي اسباب الضربات الهاجرة في القلب وكيف يمكن علاجها,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_treatment_9318db295dde,الاندرال,Treatment,الاندرال,ahd5k_00189,chunk_00077,777734,answer,الإندرال يمكن أن يُساعد في السيطرة عليها في أحيان كثيرة,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_treatment_1a95beeb72ce,روفسوفاستاتين,Treatment,روفسوفاستاتين,ahd5k_01375,chunk_00077,410262,question,هل حبوب كريستور(rousovastatin) تؤثر على عضلة القلب,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_treatment_5bbcb8e80aef,كريستور,Treatment,كريستور,ahd5k_01375,chunk_00077,410262,question,هل حبوب كريستور(rousovastatin) تؤثر على عضلة القلب,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_symptom_2b9271490fdf,نوبات,Symptom,نوبات,ahd5k_01574,chunk_00077,172658,question,اعاني من ضربات القلب السريعه والقويه,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_symptom_38888a2188fe,القلق,Symptom,القلق,ahd5k_01574,chunk_00077,172658,answer,بما ان الفحص الطبي كان سليما فلا داعي للقلق,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_treatment_831958f59880,كلوفينال,Treatment,كلوفينال,ahd5k_01990,chunk_00077,446642,question,اخذت تحميلة من كلوفينال بعد العشاء,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_symptom_d713f64368d3,ضغط,Symptom,ضغط والم,ahd5k_00436,chunk_00078,590284,question,ضغط والم,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_test_433492431144,تحليل الحساسية,Test,تحليل الحساسية,ahd5k_00436,chunk_00078,590284,answer,تحليل الحساسية,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_symptom_17b6202362ba,نفخ,Symptom,صدري ينتفخ,ahd5k_01017,chunk_00078,440765,question,صدري ينتفخ,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_7f3c581aaa3e,ارتكاريا,DiseaseCondition,ارتخاء بالصمام الميترالى,ahd5k_01406,chunk_00078,571258,question,ارتخاء بالصمام الميترالى,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_treatment_9ef7c69bc634,وارفارين,Treatment,وارفارين,ahd5k_02905,chunk_00078,376234,answer,وارفارين,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_treatment_b333a867faf6,الأسبرين,Treatment,اسبرين,ahd5k_02905,chunk_00078,376234,answer,اسبرين,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,التهاب,ahd5k_03469,chunk_00079,446239,answer,التهاب,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_symptom_df03b3e7eef5,النفخ,Symptom,النفخ,ahd5k_03469,chunk_00079,446239,answer,النفخ,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_da5565d6842c,الجلطة الدماغية,DiseaseCondition,الجلطة الدماغية,ahd5k_03696,chunk_00079,108992,question,الجلطة الدماغية,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_treatment_b333a867faf6,الأسبرين,Treatment,الأسبرين + البلافيكس,ahd5k_03696,chunk_00079,108992,answer,الأسبرين + البلافيكس,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_2e5268a07754,تضيق الشرايين,DiseaseCondition,انسداد في ٣ شرايين,ahd5k_00391,chunk_00080,722745,question,انسداد في ٣ شرايين ومشكله في الصمام,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_de01cca177b2,صمام القلب,DiseaseCondition,صمام,ahd5k_00391,chunk_00080,722745,question,مشكله في الصمام,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_1624385f1d65,النسيج المحيط بالفتحة,DiseaseCondition,نسيج محيط بالفتحة,ahd5k_00924,chunk_00080,804678,answer,توفر حافة كافية من الأنسجة المحيطة بالفتحة,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_532d066568cb,النسيج,DiseaseCondition,نسيج,ahd5k_00924,chunk_00080,804678,answer,نمو سريع للنسيج فوق الدعامات,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_77d1494eeb4a,النسيج المحيط,DiseaseCondition,نسيج محيط,ahd5k_00924,chunk_00080,804678,answer,توفر حافة كافية من الأنسجة المحيطة بالفتحة,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_9efe983f86e2,الجلطات,DiseaseCondition,جلطات,ahd5k_00924,chunk_00080,804678,answer,جلطات في الموقع,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_bad4a78d1afb,النسيج فوق الدعامات,DiseaseCondition,نسيج فوق,ahd5k_00924,chunk_00080,804678,answer,نمو سريع للنسيج فوق الدعامات,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_2e5268a07754,تضيق الشرايين,DiseaseCondition,تصلب 3 من شرايين القلب,ahd5k_01704,chunk_00080,468226,question,تصلب 3 من شرايين القلب,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_de01cca177b2,صمام القلب,DiseaseCondition,صمام القلب,ahd5k_02217,chunk_00080,426546,question,تشوه خلقي في صمام القلب,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,التهاب,ahd5k_02768,chunk_00080,766709,answer,التهاب أو اضطراب الغة الدرقية,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_b2548ad0e103,اضطراب الغدة الدرقية,DiseaseCondition,اضطراب الغة الدرقية,ahd5k_02768,chunk_00080,766709,answer,التهاب أو اضطراب الغة الدرقية,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_fab2e100965e,اضطرابات كهربية قلبية,DiseaseCondition,اضطرابات كهربية قلبية,ahd5k_02768,chunk_00080,766709,answer,اضطرابات كهربية قلبية,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_treatment_2223a55c026b,العمليات القلبية المفتوحة,Treatment,عمليات القلب المفتوحة,ahd5k_02957,chunk_00081,734477,answer,عمليات القلب المفتوحة كثيرة,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_treatment_9a36b616695e,تبديل الصمامات,Treatment,تبديل الصمامات,ahd5k_02957,chunk_00081,734477,answer,تبديل الصمامات,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_45b76d151316,الضيق البسيط,DiseaseCondition,ضيق في الشريان الاورطي,ahd5k_03965,chunk_00081,477399,question,ضيق في الشريان الاورطي,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_6eb03902c623,السكري,DiseaseCondition,السكري,ahd5k_04533,chunk_00081,772185,answer,السكري,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_765c9fdd4495,الفشل القلبي اللامُعاوَض,DiseaseCondition,فشل القلب المكتسب,ahd5k_04533,chunk_00081,772185,answer,فشل القلب المكتسب,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_symptom_5dc2556b8338,الوفاة,Symptom,الوفاة,ahd5k_04533,chunk_00081,772185,answer,الوفاة,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_symptom_6ff36e848606,الحادِث الوِعائيٌّ الدِمَاغِيّ,Symptom,الحادث الوَعائيّ الدِمَاغِيّ,ahd5k_04533,chunk_00081,772185,answer,الحادث الوَعائيّ الدِمَاغِيّ,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_symptom_d0d35afb979b,الحساسية على الوسط التَبايُنِيّ,Symptom,الحساسية على الوسط التبايني,ahd5k_04533,chunk_00081,772185,answer,الحساسية على الوسط التبايني,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_symptom_e276c7fd7e33,النزف,Symptom,النزف,ahd5k_04533,chunk_00081,772185,answer,النزف,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_symptom_f28c266dc478,المضاعفات الوعائية,Symptom,المضاعفات الوعائية,ahd5k_04533,chunk_00081,772185,answer,المضاعفات الوعائية,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_test_27c861759100,القسطرة التشخيصية,Test,القسطرة التشخيصية,ahd5k_04970,chunk_00081,691197,question,القسطرة التشخيصية,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,التهاب,ahd5k_00994,chunk_00082,453427,answer,التهاب,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,حساسية,ahd5k_00994,chunk_00082,453427,answer,حساسية أو استجابة جسدية غير ملائمة,0.950,llama-3.1-8b-instant,legacy_entity_extraction
ent_test_dd68aa784555,تحاليل مخبرية,Test,تحاليل مخبرية,ahd5k_00994,chunk_00082,453427,answer,تحاليل مخبرية,0.950,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,حساسية,ahd5k_01236,chunk_00082,692953,answer,حساسية أو خلل تقني,0.950,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,ارتفاع ضغط الدم,ahd5k_02399,chunk_00083,526387,answer,ارتفاع ضغط الدم,0.950,llama-3.1-8b-instant,legacy_entity_extraction
ent_treatment_d9340b6ee231,عمليه قلب مفتوح,Treatment,عمليه قلب مفتوح,ahd5k_02399,chunk_00083,526387,question,عمليه قلب مفتوح,0.950,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_380db6d92562,مرض السكري,DiseaseCondition,مرض السكري,ahd5k_01294,chunk_00084,456457,answer,مرض السكري وضغط الدمز,0.950,llama-3.1-8b-instant,legacy_entity_extraction
ent_symptom_724e59ded899,ضغط الدم,Symptom,ضغط الدمز,ahd5k_01294,chunk_00084,456457,answer,مرض السكري وضغط الدمز,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_test_dd68aa784555,تحاليل مخبرية,Test,تحاليل مخبرية,ahd5k_01294,chunk_00084,456457,answer,لا نعرف نوع الصمام ولا حالتها السريرية بعد العملية والتي على أساسها سيتم تحديد الدواء الذي ينبغي وصفه,0.800,llama-3.1-8b-instant,legacy_entity_extraction
ent_treatment_e9980cc1f2a6,عملية القلب المفتوح,Treatment,عملية قلب مفتوح,ahd5k_01294,chunk_00084,456457,answer,عملية قلب مفتوح وتبديل صمام الابهر,0.950,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_380db6d92562,مرض السكري,DiseaseCondition,مرض السكري,ahd5k_02607,chunk_00084,585122,answer,مرض السكري وضغط الدم,0.950,llama-3.1-8b-instant,legacy_entity_extraction
ent_symptom_724e59ded899,ضغط الدم,Symptom,ضغط الدم,ahd5k_02607,chunk_00084,585122,answer,مرض السكري وضغط الدم,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_380db6d92562,مرض السكري,DiseaseCondition,مرض السكري,ahd5k_03015,chunk_00084,711478,answer,معها السكري,0.950,llama-3.1-8b-instant,legacy_entity_extraction
ent_treatment_e9980cc1f2a6,عملية القلب المفتوح,Treatment,عملية القلب المفتوح,ahd5k_03015,chunk_00084,711478,answer,عملية القلب المفتوح دون تغيير صمامات,0.950,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_380db6d92562,مرض السكري,DiseaseCondition,مرض السكري,ahd5k_04912,chunk_00084,794360,answer,مع العلم أن المريض يعاني من مرض السكر,0.950,llama-3.1-8b-instant,legacy_entity_extraction
ent_symptom_724e59ded899,ضغط الدم,Symptom,ضغط,ahd5k_04912,chunk_00084,794360,answer,ضغط الدم,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,التهاب,ahd5k_00855,chunk_00085,760882,answer,التهاب في الجهاز التنفسي,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_9719230327a2,فقر الدم,DiseaseCondition,فقر الدم,ahd5k_00855,chunk_00085,760882,answer,فقر الدم أو اضطرابات دموية أو متعلقة بجهاز الدورة الدموية,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_test_f1846b201f26,فحص,Test,فحص,ahd5k_00855,chunk_00085,760882,answer,اجراء فحص للكشف عن أي علامات سريرية,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_symptom_42ad4acdebc5,وجع,Symptom,وجع بالجسم,ahd5k_01537,chunk_00086,764877,question,وجع بالجسم,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_symptom_fd750eeb2865,انتفاخ,Symptom,انتفاخ بالوجه,ahd5k_01537,chunk_00086,764877,question,انتفاخ بالوجه,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_test_c4cfd2d6468c,أشعة,Test,اشعة بالصبغة,ahd5k_01537,chunk_00086,764877,question,اشعة بالصبغة,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_4393a2bf88a6,سكر,DiseaseCondition,مريض سكر,ahd5k_03801,chunk_00087,766256,question,مركب دعامة عادية فى الشريان التاجى بقالى 4سنوات مع العلم انى مريض سكر,0.850,llama-3.1-8b-instant,legacy_entity_extraction
