entity_id,canonical_name,canonical_name_norm,entity_type,aliases,mention_count,qa_count,source_chunk_count,average_llm_confidence,source_models,source_origin
ent_treatment_fef4b8d3006d,دوكسي صيكلين,دوكسي صيكلين,Treatment,"[""دوكسي صيكلين""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",new_user_extraction
ent_treatment_274d7e390433,دومبيريدون,دومبيريدون,Treatment,"[""دومبيريدون""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_b6f3f11486d8,ديكسا ميثازون,ديكسا ميثازون,Treatment,"[""ديكسا ميثازون""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_1a95beeb72ce,روفسوفاستاتين,روفسوفاستاتين,Treatment,"[""روفسوفاستاتين""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_cd6803651137,زراعة,زراعه,Treatment,"[""زراعة"", ""زراعة السن""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_4c7ab9797c47,زراعة الشعر,زراعه الشعر,Treatment,"[""العلاج بالليزر"", ""زراعة الشعر""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",new_user_extraction
ent_treatment_e2a4b76b510f,زراعة الكبد,زراعه الكبد,Treatment,"[""زراعة الكبد""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",new_user_extraction
ent_treatment_6e4176b21f58,زنت,زنت,Treatment,"[""زنت""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_677fdfb3086e,زيت الحبة السوداء,زيت الحبه السوداء,Treatment,"[""زيت الحبة السوداء""]",1,1,1,0.850,"[""llama-3.3-70b-versatile""]",previous_user_extraction
ent_treatment_24d83b12af40,زيت الحلبة,زيت الحلبه,Treatment,"[""زيت الحلبة""]",4,2,2,0.900,"[""llama-3.3-70b-versatile""]",previous_user_extraction
ent_treatment_b036b1170044,زيت الحنظل,زيت الحنظل,Treatment,"[""زيت الحنظل""]",1,1,1,0.850,"[""llama-3.3-70b-versatile""]",previous_user_extraction
ent_treatment_7dcc65be78f8,زيت الزيتون,زيت الزيتون,Treatment,"[""زيت الزيتون""]",2,2,2,0.850,"[""llama-3.1-8b-instant"", ""llama-3.3-70b-versatile""]",previous_user_extraction
ent_treatment_126db3468e93,زيت اللوز المر,زيت اللوز المر,Treatment,"[""زيت اللوز المر""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_643c9672260a,زيثروكان,زيثروكان,Treatment,"[""زيثروكان""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_b5f12c81a7ee,سباستال,سباستال,Treatment,"[""سباستال""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_790302b0b1e6,سيبروفلوكساسين,سيبروفلوكساسين,Treatment,"[""سيبروفلوكساسين""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_1e3baddafc66,سيبوترامين,سيبوترامين,Treatment,"[""دايت ماكس"", ""سليماكس"", ""سيبوترامين"", ""سيبوترم"", ""ميريديا""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_0fcd679347ec,سيرازيت,سيرازيت,Treatment,"[""سيرازيت""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",new_user_extraction
ent_treatment_13b8274bb134,سيلدينافيل,سيلدينافيل,Treatment,"[""سيلدينافيل""]",1,1,1,0.900,"[""llama-3.3-70b-versatile""]",previous_user_extraction
ent_treatment_84e0992b5157,شاي الأعشاب,شاي الاعشاب,Treatment,"[""أكليل الجبل"", ""البابونج"", ""البرتقال"", ""البليلة"", ""الخردل"", ""الخزام"", ""الزعتر"", ""الزيتون"", ""الفاليريانا"", ""الكركديه"", ""الكنيدولا"", ""اللافندر"", ""المردقوش"", ""المريمية"", ""الملفوف"", ""النارنج"", ""النعناع"", ""الهندباء البرية"", ""اليانسون"", ""بقلة يوحنا"", ""جنين القمح"", ""شاي الأعشاب"", ""كافاكافا""]",23,1,1,0.950,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_c48b0529e8b1,شراب ECHINACEA,شراب echinacea,Treatment,"[""شراب ECHINACEA""]",1,1,1,0.850,"[""llama-3.3-70b-versatile""]",previous_user_extraction
ent_treatment_b9702eae5c6a,عسل,عسل,Treatment,"[""عسل"", ""عسل طبي""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_70946505d33a,عسل ملكات النحل,عسل ملكات النحل,Treatment,"[""عسل ملكات النحل""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_6f746b42f086,علاج تساقط الشعر بالأعشاب,علاج تساقط الشعر بالاعشاب,Treatment,"[""علاج تساقط الشعر بالأعشاب""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",new_user_extraction
ent_treatment_6e452ff6ff8f,علاج نقص الكريات البيضاء,علاج نقص الكريات البيضاء,Treatment,"[""علاج نقص الكريات البيضاء""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_e9980cc1f2a6,عملية القلب المفتوح,عمليه القلب المفتوح,Treatment,"[""عملية القلب المفتوح"", ""عملية قلب مفتوح""]",2,2,1,0.950,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_4b104e5e7744,عمليه توسيع,عمليه توسيع,Treatment,"[""عمليه توسيع""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_9f3caf276c1b,عملية فتق اربي,عمليه فتق اربي,Treatment,"[""عملية فتق"", ""عملية فتق اربي""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",new_user_extraction
ent_treatment_d9340b6ee231,عمليه قلب مفتوح,عمليه قلب مفتوح,Treatment,"[""عمليه قلب مفتوح""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_1d3c5ceebc05,عمليه نقل شريان,عمليه نقل شريان,Treatment,"[""عمليه نقل شريان""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_842e12e5a9df,فاندسيدار,فاندسيدار,Treatment,"[""فاندسيدار""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_77e8744fec6a,فجل أبيض,فجل ابيض,Treatment,"[""الجمل الأبيض"", ""فجل أبيض""]",2,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_1d451938e684,فروتا,فروتا,Treatment,"[""فروتا"", ""فروتا 5 مل""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_2937e440fdcf,فغر الرغامى,فغر الرغامي,Treatment,"[""فغر الرغامى""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_ac95de71bbb5,فلاجيل,فلاجيل,Treatment,"[""فلاجيل""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",new_user_extraction
ent_treatment_ace11c18f4c4,فول,فول,Treatment,"[""فول"", ""فول المخمر""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_d70f772a8bb6,فيتاسيد فوار,فيتاسيد فوار,Treatment,"[""فيتاسيد فوار""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_6059678dd87e,فيتامين (أ),فيتامين (ا),Treatment,"[""فيتامين (أ)"", ""فيتامين أ""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",new_user_extraction
ent_treatment_5f92e9604d62,فيتامين B12,فيتامين b12,Treatment,"[""فيتامين B12""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_a833ee4cdda1,فيتامين D,فيتامين d,Treatment,"[""فيتامين D""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_5a8889bc0501,فيتامين E,فيتامين e,Treatment,"[""فيتامين E""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_307b31c3646d,فيتامين أ,فيتامين ا,Treatment,"[""فروتا"", ""فيتامين أ""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_2a81ae8e5fd2,فيتامين بوليفيتال,فيتامين بوليفيتال,Treatment,"[""فيتامين بوليفيتال""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_3cd9cec566c1,فيتامين ب١٢,فيتامين ب١٢,Treatment,"[""فيتامين ب١٢""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_23b78e4c5546,فيتامين د,فيتامين د,Treatment,"[""فيتامين د"", ""فيتامين دي""]",2,2,2,0.900,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_273455224ab7,فيتامين-د-,فيتامين-د-,Treatment,"[""فيتامين-د-""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_6528bb63fe9c,فينوروتون,فينوروتون,Treatment,"[""فينوروتون""]",1,1,1,0.950,"[""llama-3.3-70b-versatile""]",previous_user_extraction
ent_treatment_f9254c85ad4c,قرص مانع الحمل,قرص مانع الحمل,Treatment,"[""قرص مانع الحمل""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",new_user_extraction
ent_treatment_4e4b38e6ff32,كاربيمازول,كاربيمازول,Treatment,"[""carbimazole"", ""كاربيمازول""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_21a74567013d,كالسيوم,كالسيوم,Treatment,"[""كالسيوم""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_e8d6fe8e2a6a,كربونات الصودا,كربونات الصودا,Treatment,"[""كربونات الصودا""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_5bbcb8e80aef,كريستور,كريستور,Treatment,"[""كريستور""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_831958f59880,كلوفينال,كلوفينال,Treatment,"[""كلوفينال""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_0faf4c6d9712,كليمين,كليمين,Treatment,"[""كليمين""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_843876e28a68,كورتيزون,كورتيزون,Treatment,"[""كورتيزون""]",1,1,1,0.850,"[""llama-3.3-70b-versatile""]",previous_user_extraction
ent_treatment_06c0f51bf3d5,كي حبة,كي حبه,Treatment,"[""كي حبة""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_1ea61807a7b3,لوسنتيس,لوسنتيس,Treatment,"[""لوسنتيس""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_63c87a5ce040,ليدوكون,ليدوكون,Treatment,"[""ليدوكون""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_51a3381998f4,مادة البوتاس الحارقة,ماده البوتاس الحارقه,Treatment,"[""مادة البوتاس الحارقة""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_91df022df8f9,مبيفيرين,مبيفيرين,Treatment,"[""مبيفيرين""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_c34968373375,مختبرات,مختبرات,Treatment,"[""مختبرات""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",new_user_extraction
ent_treatment_cf3dd6bbb903,مختبرات خاصة,مختبرات خاصه,Treatment,"[""مختبرات خاصة""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",new_user_extraction
ent_treatment_ca31e704e71e,مختبرات وزارة الصحة,مختبرات وزاره الصحه,Treatment,"[""مختبرات وزارة الصحة""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",new_user_extraction
ent_treatment_bf5381a2abdb,مدد حيوي,مدد حيوي,Treatment,"[""مدد حيوي""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",new_user_extraction
ent_treatment_b6f673a13d6a,مدر بول,مدر بول,Treatment,"[""مدر بول""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_e0a7465e3670,مراجعة,مراجعه,Treatment,"[""مراجعة"", ""مراجعة إختصاصي""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_57825f7a3418,مراجعة اخصائية النسائية,مراجعه اخصاييه النساييه,Treatment,"[""مراجعة اخصائية النسائية""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_e3821aa5e124,مراقبة ضغط الدم,مراقبه ضغط الدم,Treatment,"[""مراقبة ضغط الدم""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_bf142c3dc46d,مرحم الفوسيدين,مرحم الفوسيدين,Treatment,"[""مرحم الفوسيدين""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",new_user_extraction
ent_treatment_8726a85ab84a,مركب دعامة عادية,مركب دعامه عاديه,Treatment,"[""دعامة عادية"", ""مركب دعامة عادية""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_0a5e446c85c8,مرهم زايلوكائين,مرهم زايلوكايين,Treatment,"[""مرهم زايلوكائين"", ""مرهم زايلوكائين جل""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",new_user_extraction
ent_treatment_a9901bfb5bd5,مرهم مايكونازول,مرهم مايكونازول,Treatment,"[""مرهم مايكونازول""]",1,1,1,0.850,"[""llama-3.3-70b-versatile""]",previous_user_extraction
ent_treatment_cb158ac5b6da,مرهم مضاد الحروق,مرهم مضاد الحروق,Treatment,"[""مرهم"", ""مرهم مضاد الحروق""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_b8b3fb59e87b,مسكن الم,مسكن الم,Treatment,"[""مسكن الم""]",3,3,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_b8a506ce96be,مسكن للالم,مسكن للالم,Treatment,"[""مسكن للالم""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_f4b5c1573769,مضاد الهيستامين,مضاد الهيستامين,Treatment,"[""مضاد الهستامين"", ""مضاد الهيستامين"", ""مضاد هيسامين"", ""مضاد هيستامين"", ""مضادات الهيستامين""]",5,5,5,0.810,"[""llama-3.3-70b-versatile""]",previous_user_extraction
ent_treatment_43526f78a371,مضاد حيوي,مضاد حيوي,Treatment,"[""مضاد حيوي""]",8,8,7,0.894,"[""llama-3.1-8b-instant""]",new_user_extraction
ent_treatment_93132ac17089,مضادات الالتهاب,مضادات الالتهاب,Treatment,"[""مضادات الالتهاب""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_d30b06ad4ba6,مضادات الصرع,مضادات الصرع,Treatment,"[""مضادات الصرع""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_65d67800955e,مضادات الفيروسات,مضادات الفيروسات,Treatment,"[""مضادات الفيروسات""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_2547ab58544d,مضادات القلق,مضادات القلق,Treatment,"[""مضادات القلق""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_c378695ea74d,مكامدات باردة,مكامدات بارده,Treatment,"[""مكامدات باردة""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_9a6b401143ed,مكمل غدائي,مكمل غدايي,Treatment,"[""MG 180 lITHOGINKGO"", ""مكمل غدائي"", ""مكمل غدائيي""]",1,1,1,0.850,"[""llama-3.3-70b-versatile""]",previous_user_extraction
ent_treatment_a640b07ccbbc,ملينات,ملينات,Treatment,"[""ملينات""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_07d0f0ae4c18,منظار قنوات مرارية الف سلامة,منظار قنوات مراريه الف سلامه,Treatment,"[""منظار"", ""منظار قنوات مرارية الف سلامة""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_adf1ea1ee5a7,موزة كبيرة,موزه كبيره,Treatment,"[""موزة كبيرة""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_57595300c1b6,ميترونيدازول,ميترونيدازول,Treatment,"[""ميترونيدازول""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_2702542ba0eb,ميزوتاك,ميزوتاك,Treatment,"[""ميزوتاك""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_45a78ee47153,نازونكس,نازونكس,Treatment,"[""نازونكس""]",1,1,1,0.950,"[""llama-3.3-70b-versatile""]",previous_user_extraction
ent_treatment_f11b22153e4b,نصف حبة,نصف حبه,Treatment,"[""نصف حبة""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_e80fab31a076,نقص فيتامين (ب12),نقص فيتامين (ب12),Treatment,"[""نقص فيتامين (ب12)""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_410319f5e2ee,نكسوم 20 mg,نكسوم 20 mg,Treatment,"[""نكسوم 20 mg""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_097f362246a3,نكسيوم,نكسيوم,Treatment,"[""نكسيوم""]",1,1,1,0.950,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_6daeffa55a15,نيوروتين,نيوروتين,Treatment,"[""نيوروتين""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_e601e738b889,هيبارين,هيبارين,Treatment,"[""هيبارين""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
ent_treatment_9ef7c69bc634,وارفارين,وارفارين,Treatment,"[""وارفارين""]",1,1,1,0.850,"[""llama-3.1-8b-instant""]",previous_user_extraction
