relation_id,chunk_id,qa_id,source_row_number,source_entity_id,source_name,source_type,target_entity_id,target_name,target_type,candidate_relation_type,validated_relation_type,keep,confidence,evidence,reason,provider,model,prompt_version,edge_id,source_relation_id,graph_relation_type,direction
rel_seed_339479e121746eb8,chunk_00183,ahd10k_04355,119901,ent_merge_000371,ربو,DiseaseCondition,ent_merge_001282,بخاخ,Treatment,TREATED_BY,TREATED_BY,true,0.900,البخاخات تحتوي على ستيرويد تُستخدم في علاج الربو,البخاخات مذكورة كعلاج مباشر للربو في السياق,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_339479e121746eb8,rel_seed_339479e121746eb8,TREATED_BY,original
rel_seed_339479e121746eb8,chunk_00183,ahd10k_04355,119901,ent_merge_001282,بخاخ,Treatment,ent_merge_000371,ربو,DiseaseCondition,TREATED_BY,TREATED_BY,true,0.900,البخاخات تحتوي على ستيرويد تُستخدم في علاج الربو,البخاخات مذكورة كعلاج مباشر للربو في السياق,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_339479e121746eb8__inverse,rel_seed_339479e121746eb8,TREATS,inverse
rel_seed_bc571ad8bebc8976,chunk_00183,ahd10k_04355,119901,ent_merge_000822,سعال,Symptom,ent_merge_000924,آشعة,Test,INVESTIGATED_BY,INVESTIGATED_BY,true,0.850,السعال أدى إلى أخذ أشعة صدرية كاستقصاء,الأشعة الصدرية مذكورة كاستقصاء للسعال,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_bc571ad8bebc8976,rel_seed_bc571ad8bebc8976,INVESTIGATED_BY,original
rel_seed_bc571ad8bebc8976,chunk_00183,ahd10k_04355,119901,ent_merge_000924,آشعة,Test,ent_merge_000822,سعال,Symptom,INVESTIGATED_BY,INVESTIGATED_BY,true,0.850,السعال أدى إلى أخذ أشعة صدرية كاستقصاء,الأشعة الصدرية مذكورة كاستقصاء للسعال,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_bc571ad8bebc8976__inverse,rel_seed_bc571ad8bebc8976,INVESTIGATES,inverse
rel_seed_13472b1dfb7f6d65,chunk_00183,ahd5k_03807,446488,ent_merge_001753,الملوية البوابية,DiseaseCondition,ent_merge_001204,الدواء,Treatment,TREATED_BY,TREATED_BY,true,0.850,مضادات حيويه نكسيوم و كلاريثرومايسين واموكسسلين,الملوية البوابية تُعالج مباشرةً بالمضادات الحيوية المذكورة,groq,qwen/qwen3-32b,colleague_validation,rel_seed_13472b1dfb7f6d65,rel_seed_13472b1dfb7f6d65,TREATED_BY,original
rel_seed_13472b1dfb7f6d65,chunk_00183,ahd5k_03807,446488,ent_merge_001204,الدواء,Treatment,ent_merge_001753,الملوية البوابية,DiseaseCondition,TREATED_BY,TREATED_BY,true,0.850,مضادات حيويه نكسيوم و كلاريثرومايسين واموكسسلين,الملوية البوابية تُعالج مباشرةً بالمضادات الحيوية المذكورة,groq,qwen/qwen3-32b,colleague_validation,rel_seed_13472b1dfb7f6d65__inverse,rel_seed_13472b1dfb7f6d65,TREATS,inverse
rel_seed_46ec2d5b8eb672de,chunk_00184,ahd10k_05623,771441,ent_merge_000371,ربو,DiseaseCondition,ent_merge_000847,ضيق تنفس,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.850,"أمراض في الجهاز التنفسي مثل الربو, صعوبة في التنفس",Direct causal relationship between asthma and breathlessness as a symptom,groq,qwen/qwen3-32b,colleague_validation,rel_seed_46ec2d5b8eb672de,rel_seed_46ec2d5b8eb672de,HAS_SYMPTOM,original
rel_seed_46ec2d5b8eb672de,chunk_00184,ahd10k_05623,771441,ent_merge_000847,ضيق تنفس,Symptom,ent_merge_000371,ربو,DiseaseCondition,HAS_SYMPTOM,HAS_SYMPTOM,true,0.850,"أمراض في الجهاز التنفسي مثل الربو, صعوبة في التنفس",Direct causal relationship between asthma and breathlessness as a symptom,groq,qwen/qwen3-32b,colleague_validation,rel_seed_46ec2d5b8eb672de__inverse,rel_seed_46ec2d5b8eb672de,SYMPTOM_OF,inverse
rel_seed_724ee787e5e1e5d6,chunk_00184,ahd10k_05623,771441,ent_merge_000371,ربو,DiseaseCondition,ent_merge_000967,تحاليل مخبرية,Test,DIAGNOSED_BY,DIAGNOSED_BY,true,0.850,فحص سريري و سماع صوت الصدر أخذ عينات دم لاجراء فحص الدم الشامل,Blood tests are explicitly mentioned as part of asthma diagnosis,groq,qwen/qwen3-32b,colleague_validation,rel_seed_724ee787e5e1e5d6,rel_seed_724ee787e5e1e5d6,DIAGNOSED_BY,original
rel_seed_724ee787e5e1e5d6,chunk_00184,ahd10k_05623,771441,ent_merge_000967,تحاليل مخبرية,Test,ent_merge_000371,ربو,DiseaseCondition,DIAGNOSED_BY,DIAGNOSED_BY,true,0.850,فحص سريري و سماع صوت الصدر أخذ عينات دم لاجراء فحص الدم الشامل,Blood tests are explicitly mentioned as part of asthma diagnosis,groq,qwen/qwen3-32b,colleague_validation,rel_seed_724ee787e5e1e5d6__inverse,rel_seed_724ee787e5e1e5d6,DIAGNOSES,inverse
rel_seed_539d90fd33668df0,chunk_00184,ahd10k_05623,771441,ent_merge_000847,ضيق تنفس,Symptom,ent_merge_000967,تحاليل مخبرية,Test,INVESTIGATED_BY,INVESTIGATED_BY,true,0.850,فحص سريري و سماع صوت الصدر أخذ عينات دم لاجراء فحص الدم الشامل,Lab tests are directly linked to investigating breathlessness symptoms,groq,qwen/qwen3-32b,colleague_validation,rel_seed_539d90fd33668df0,rel_seed_539d90fd33668df0,INVESTIGATED_BY,original
rel_seed_539d90fd33668df0,chunk_00184,ahd10k_05623,771441,ent_merge_000967,تحاليل مخبرية,Test,ent_merge_000847,ضيق تنفس,Symptom,INVESTIGATED_BY,INVESTIGATED_BY,true,0.850,فحص سريري و سماع صوت الصدر أخذ عينات دم لاجراء فحص الدم الشامل,Lab tests are directly linked to investigating breathlessness symptoms,groq,qwen/qwen3-32b,colleague_validation,rel_seed_539d90fd33668df0__inverse,rel_seed_539d90fd33668df0,INVESTIGATES,inverse
rel_seed_2f64a0f513b60da5,chunk_00185,ahd10k_06854,703767,ent_merge_000371,ربو,DiseaseCondition,ent_merge_000847,ضيق تنفس,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.900,ضيق التنفس الناتج عن الربو هو في اخراج الهواء,Directly states asthma causes expiratory dyspnea,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_2f64a0f513b60da5,rel_seed_2f64a0f513b60da5,HAS_SYMPTOM,original
rel_seed_2f64a0f513b60da5,chunk_00185,ahd10k_06854,703767,ent_merge_000847,ضيق تنفس,Symptom,ent_merge_000371,ربو,DiseaseCondition,HAS_SYMPTOM,HAS_SYMPTOM,true,0.900,ضيق التنفس الناتج عن الربو هو في اخراج الهواء,Directly states asthma causes expiratory dyspnea,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_2f64a0f513b60da5__inverse,rel_seed_2f64a0f513b60da5,SYMPTOM_OF,inverse
rel_seed_6c12fdb2ff2ca060,chunk_00185,ahd10k_07543,146333,ent_merge_000822,سعال,Symptom,ent_merge_000967,تحاليل مخبرية,Test,INVESTIGATED_BY,INVESTIGATED_BY,true,0.800,انصح بعمل تحليل براز واشعة للصدر,Direct recommendation for lab tests to investigate cough,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_6c12fdb2ff2ca060,rel_seed_6c12fdb2ff2ca060,INVESTIGATED_BY,original
rel_seed_6c12fdb2ff2ca060,chunk_00185,ahd10k_07543,146333,ent_merge_000967,تحاليل مخبرية,Test,ent_merge_000822,سعال,Symptom,INVESTIGATED_BY,INVESTIGATED_BY,true,0.800,انصح بعمل تحليل براز واشعة للصدر,Direct recommendation for lab tests to investigate cough,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_6c12fdb2ff2ca060__inverse,rel_seed_6c12fdb2ff2ca060,INVESTIGATES,inverse
rel_seed_b27d801ec565bf4c,chunk_00185,ahd10k_07543,146333,ent_merge_000822,سعال,Symptom,ent_merge_000924,آشعة,Test,INVESTIGATED_BY,INVESTIGATED_BY,true,0.800,انصح بعمل تحليل براز واشعة للصدر,Direct recommendation for chest X-ray to investigate cough,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_b27d801ec565bf4c,rel_seed_b27d801ec565bf4c,INVESTIGATED_BY,original
rel_seed_b27d801ec565bf4c,chunk_00185,ahd10k_07543,146333,ent_merge_000924,آشعة,Test,ent_merge_000822,سعال,Symptom,INVESTIGATED_BY,INVESTIGATED_BY,true,0.800,انصح بعمل تحليل براز واشعة للصدر,Direct recommendation for chest X-ray to investigate cough,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_b27d801ec565bf4c__inverse,rel_seed_b27d801ec565bf4c,INVESTIGATES,inverse
rel_seed_78a5886d3406fb54,chunk_00185,ahd10k_08138,92098,ent_merge_000059,التهاب,DiseaseCondition,ent_merge_000847,ضيق تنفس,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.900,اعاني من ضيق في التنفس وعملت صورة اشعة للصدر والطبيب أخبرني انني اعاني من التهاب قصبات,Direct statement linking bronchitis to dyspnea,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_78a5886d3406fb54,rel_seed_78a5886d3406fb54,HAS_SYMPTOM,original
rel_seed_78a5886d3406fb54,chunk_00185,ahd10k_08138,92098,ent_merge_000847,ضيق تنفس,Symptom,ent_merge_000059,التهاب,DiseaseCondition,HAS_SYMPTOM,HAS_SYMPTOM,true,0.900,اعاني من ضيق في التنفس وعملت صورة اشعة للصدر والطبيب أخبرني انني اعاني من التهاب قصبات,Direct statement linking bronchitis to dyspnea,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_78a5886d3406fb54__inverse,rel_seed_78a5886d3406fb54,SYMPTOM_OF,inverse
rel_seed_4e69d11f83a25ef7,chunk_00185,ahd10k_08138,92098,ent_merge_000371,ربو,DiseaseCondition,ent_merge_000847,ضيق تنفس,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.900,اعاني في بعض الاوقات من ضيق في التنفس,Direct symptom-cause relationship stated in evidence,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_4e69d11f83a25ef7,rel_seed_4e69d11f83a25ef7,HAS_SYMPTOM,original
rel_seed_4e69d11f83a25ef7,chunk_00185,ahd10k_08138,92098,ent_merge_000847,ضيق تنفس,Symptom,ent_merge_000371,ربو,DiseaseCondition,HAS_SYMPTOM,HAS_SYMPTOM,true,0.900,اعاني في بعض الاوقات من ضيق في التنفس,Direct symptom-cause relationship stated in evidence,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_4e69d11f83a25ef7__inverse,rel_seed_4e69d11f83a25ef7,SYMPTOM_OF,inverse
rel_seed_f7c1fcfb72c5c567,chunk_00185,ahd10k_08138,92098,ent_merge_000847,ضيق تنفس,Symptom,ent_merge_000924,آشعة,Test,INVESTIGATED_BY,INVESTIGATED_BY,true,0.900,عملت صورة اشعة للصدر بسبب ضيق التنفس,Direct investigation of symptom by test confirmed,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_f7c1fcfb72c5c567,rel_seed_f7c1fcfb72c5c567,INVESTIGATED_BY,original
rel_seed_f7c1fcfb72c5c567,chunk_00185,ahd10k_08138,92098,ent_merge_000924,آشعة,Test,ent_merge_000847,ضيق تنفس,Symptom,INVESTIGATED_BY,INVESTIGATED_BY,true,0.900,عملت صورة اشعة للصدر بسبب ضيق التنفس,Direct investigation of symptom by test confirmed,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_f7c1fcfb72c5c567__inverse,rel_seed_f7c1fcfb72c5c567,INVESTIGATES,inverse
rel_seed_e3aede92b4a0bb44,chunk_00185,ahd10k_08943,795194,ent_merge_000822,سعال,Symptom,ent_merge_001349,توبليكسيل,Treatment,TREATED_BY,TREATED_BY,true,0.850,السعال الجاف غلبا ما يكون التهاب فيروسي ن وعلاجه تناول مضادات السعال الجاف مثل توبليكسيل,QA explicitly states توبليكسيل is recommended treatment for dry cough,groq,qwen/qwen3-32b,colleague_validation,rel_seed_e3aede92b4a0bb44,rel_seed_e3aede92b4a0bb44,TREATED_BY,original
rel_seed_e3aede92b4a0bb44,chunk_00185,ahd10k_08943,795194,ent_merge_001349,توبليكسيل,Treatment,ent_merge_000822,سعال,Symptom,TREATED_BY,TREATED_BY,true,0.850,السعال الجاف غلبا ما يكون التهاب فيروسي ن وعلاجه تناول مضادات السعال الجاف مثل توبليكسيل,QA explicitly states توبليكسيل is recommended treatment for dry cough,groq,qwen/qwen3-32b,colleague_validation,rel_seed_e3aede92b4a0bb44__inverse,rel_seed_e3aede92b4a0bb44,TREATS,inverse
rel_seed_42a661915a4115a3,chunk_00185,ahd10k_08943,795194,ent_merge_000822,سعال,Symptom,ent_merge_001632,ميرلوسم,Treatment,TREATED_BY,TREATED_BY,true,0.850,السعال الجاف غلبا ما يكون التهاب فيروسي ن وعلاجه تناول مضادات السعال الجاف مثل ميرلوسم,QA explicitly states ميرلوسم is recommended treatment for dry cough,groq,qwen/qwen3-32b,colleague_validation,rel_seed_42a661915a4115a3,rel_seed_42a661915a4115a3,TREATED_BY,original
rel_seed_42a661915a4115a3,chunk_00185,ahd10k_08943,795194,ent_merge_001632,ميرلوسم,Treatment,ent_merge_000822,سعال,Symptom,TREATED_BY,TREATED_BY,true,0.850,السعال الجاف غلبا ما يكون التهاب فيروسي ن وعلاجه تناول مضادات السعال الجاف مثل ميرلوسم,QA explicitly states ميرلوسم is recommended treatment for dry cough,groq,qwen/qwen3-32b,colleague_validation,rel_seed_42a661915a4115a3__inverse,rel_seed_42a661915a4115a3,TREATS,inverse
rel_seed_0707322c030dc774,chunk_00185,ahd10k_08943,795194,ent_merge_000822,سعال,Symptom,ent_merge_001303,بولارامين,Treatment,TREATED_BY,TREATED_BY,true,0.850,السعال الجاف غلبا ما يكون التهاب فيروسي ن وعلاجه تناول مضادات السعال الجاف مثل بولارامين,QA explicitly states بولارامين is recommended treatment for dry cough,groq,qwen/qwen3-32b,colleague_validation,rel_seed_0707322c030dc774,rel_seed_0707322c030dc774,TREATED_BY,original
rel_seed_0707322c030dc774,chunk_00185,ahd10k_08943,795194,ent_merge_001303,بولارامين,Treatment,ent_merge_000822,سعال,Symptom,TREATED_BY,TREATED_BY,true,0.850,السعال الجاف غلبا ما يكون التهاب فيروسي ن وعلاجه تناول مضادات السعال الجاف مثل بولارامين,QA explicitly states بولارامين is recommended treatment for dry cough,groq,qwen/qwen3-32b,colleague_validation,rel_seed_0707322c030dc774__inverse,rel_seed_0707322c030dc774,TREATS,inverse
rel_seed_cb9943fba5e335d7,chunk_00185,ahd10k_08943,795194,ent_merge_000822,سعال,Symptom,ent_merge_001539,كلاريتين,Treatment,TREATED_BY,TREATED_BY,true,0.850,السعال الجاف غلبا ما يكون التهاب فيروسي ن وعلاجه تناول مضادات السعال الجاف مثل كلاريتين,QA explicitly states كلاريتين is recommended treatment for dry cough,groq,qwen/qwen3-32b,colleague_validation,rel_seed_cb9943fba5e335d7,rel_seed_cb9943fba5e335d7,TREATED_BY,original
rel_seed_cb9943fba5e335d7,chunk_00185,ahd10k_08943,795194,ent_merge_001539,كلاريتين,Treatment,ent_merge_000822,سعال,Symptom,TREATED_BY,TREATED_BY,true,0.850,السعال الجاف غلبا ما يكون التهاب فيروسي ن وعلاجه تناول مضادات السعال الجاف مثل كلاريتين,QA explicitly states كلاريتين is recommended treatment for dry cough,groq,qwen/qwen3-32b,colleague_validation,rel_seed_cb9943fba5e335d7__inverse,rel_seed_cb9943fba5e335d7,TREATS,inverse
rel_seed_12b5d8380bdc5085,chunk_00185,ahd10k_08943,795194,ent_merge_000822,سعال,Symptom,ent_merge_001331,تليفاست,Treatment,TREATED_BY,TREATED_BY,true,0.850,السعال الجاف غلبا ما يكون التهاب فيروسي ن وعلاجه تناول مضادات السعال الجاف مثل تليفاست,QA explicitly states تليفاست is recommended treatment for dry cough,groq,qwen/qwen3-32b,colleague_validation,rel_seed_12b5d8380bdc5085,rel_seed_12b5d8380bdc5085,TREATED_BY,original
rel_seed_12b5d8380bdc5085,chunk_00185,ahd10k_08943,795194,ent_merge_001331,تليفاست,Treatment,ent_merge_000822,سعال,Symptom,TREATED_BY,TREATED_BY,true,0.850,السعال الجاف غلبا ما يكون التهاب فيروسي ن وعلاجه تناول مضادات السعال الجاف مثل تليفاست,QA explicitly states تليفاست is recommended treatment for dry cough,groq,qwen/qwen3-32b,colleague_validation,rel_seed_12b5d8380bdc5085__inverse,rel_seed_12b5d8380bdc5085,TREATS,inverse
rel_seed_f6d84e49f5367477,chunk_00186,ahd10k_00202,327302,ent_merge_000425,عسر الهضم,DiseaseCondition,ent_merge_000625,الإمساك,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.950,غالباً ما يصاحب عسر الهضم الإمساك,Direct symptom association stated in evidence,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_f6d84e49f5367477,rel_seed_f6d84e49f5367477,HAS_SYMPTOM,original
rel_seed_f6d84e49f5367477,chunk_00186,ahd10k_00202,327302,ent_merge_000625,الإمساك,Symptom,ent_merge_000425,عسر الهضم,DiseaseCondition,HAS_SYMPTOM,HAS_SYMPTOM,true,0.950,غالباً ما يصاحب عسر الهضم الإمساك,Direct symptom association stated in evidence,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_f6d84e49f5367477__inverse,rel_seed_f6d84e49f5367477,SYMPTOM_OF,inverse
rel_seed_db3564dce56e9e6f,chunk_00186,ahd10k_00202,327302,ent_merge_000425,عسر الهضم,DiseaseCondition,ent_merge_000600,إسهال,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.900,انا لدي مشاكل في الهضم منذ اكل بعد فتره بسيطة وإسهال,Patient-reported symptom explicitly linked to dyspepsia,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_db3564dce56e9e6f,rel_seed_db3564dce56e9e6f,HAS_SYMPTOM,original
rel_seed_db3564dce56e9e6f,chunk_00186,ahd10k_00202,327302,ent_merge_000600,إسهال,Symptom,ent_merge_000425,عسر الهضم,DiseaseCondition,HAS_SYMPTOM,HAS_SYMPTOM,true,0.900,انا لدي مشاكل في الهضم منذ اكل بعد فتره بسيطة وإسهال,Patient-reported symptom explicitly linked to dyspepsia,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_db3564dce56e9e6f__inverse,rel_seed_db3564dce56e9e6f,SYMPTOM_OF,inverse
rel_seed_78467ccfa72516b7,chunk_00186,ahd5k_04926,496819,ent_merge_000859,غثيان,Symptom,ent_merge_001940,CBC التحليل الكامل للدم,Test,INVESTIGATED_BY,INVESTIGATED_BY,true,0.850,CBC التحليل الكامل للدم,الاختبار مرتبط مباشرة بفحص السبب المحتمل لغثيان,groq,qwen/qwen3-32b,colleague_validation,rel_seed_78467ccfa72516b7,rel_seed_78467ccfa72516b7,INVESTIGATED_BY,original
rel_seed_78467ccfa72516b7,chunk_00186,ahd5k_04926,496819,ent_merge_001940,CBC التحليل الكامل للدم,Test,ent_merge_000859,غثيان,Symptom,INVESTIGATED_BY,INVESTIGATED_BY,true,0.850,CBC التحليل الكامل للدم,الاختبار مرتبط مباشرة بفحص السبب المحتمل لغثيان,groq,qwen/qwen3-32b,colleague_validation,rel_seed_78467ccfa72516b7__inverse,rel_seed_78467ccfa72516b7,INVESTIGATES,inverse
rel_seed_dc08b34a915a5377,chunk_00187,ahd10k_03173,54184,ent_merge_000059,التهاب,DiseaseCondition,ent_merge_000600,إسهال,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.950,يصفه عامه يتم علاج الامييا فقط لو هناك اعراض التهاب القولون والإسهال,الإسهال مذكور كأعراض مباشرة للالتهاب في النص.,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_dc08b34a915a5377,rel_seed_dc08b34a915a5377,HAS_SYMPTOM,original
