mention_id,entity_id,canonical_name,entity_type,chunk_id,qa_id,source_row_number,surface_form,field,evidence,extraction_method,provider,model,confidence,llm_confidence,prompt_version
men_merge_0000513,ent_merge_000195,امراض العظام,DiseaseCondition,chunk_00085,ahd10k_05926,230014,امراض العظام,answer,و جزء من علاج بعض امراض العظام,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.900,,
men_merge_0000514,ent_merge_000677,ألم الصدر,Symptom,chunk_00086,ahd10k_06326,787493,ألام فى صدرى,question,شعرت بألام فى صدرى,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.900,,
men_merge_0000515,ent_merge_000963,إيكو,Test,chunk_00086,ahd10k_06326,787493,ايكو,question,عملت ايكو,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.950,,
men_merge_0000516,ent_merge_000156,العقد الليمفاوية,DiseaseCondition,chunk_00086,ahd10k_06326,787493,العقد الليمفاويه,question,اشعر الان انها فى العقد الليمفاويه,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.900,,
men_merge_0000517,ent_merge_000948,الفحص السريري,Test,chunk_00086,ahd10k_06326,787493,الفحص السريري,answer,فالفحص السريري هو الخطوة الاولى,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.950,,
men_merge_0000518,ent_merge_001503,فيتامين إي,Treatment,chunk_00087,ahd10k_04603,806869,فيتامين إي,answer,فيتامين إي Eلا يعرف العديد منّا أين يجدون فيتامين إي,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0000519,ent_merge_001509,فيتامين ك,Treatment,chunk_00087,ahd10k_07605,702855,فيتامين ك,question,ما الفرق بين فيتامين ك و فيتامين ك٢,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0000520,ent_merge_001510,فيتامين ك1,Treatment,chunk_00087,ahd10k_07605,702855,فيتامين ك1,answer,ينقسم فيتامين ك الى قسمين ك1 وك2,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0000521,ent_merge_001511,فيتامين ك2,Treatment,chunk_00087,ahd10k_07605,702855,فيتامين ك2,answer,ينقسم فيتامين ك الى قسمين ك1 وك2,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0000522,ent_merge_000379,سرطان البروستات,DiseaseCondition,chunk_00087,ahd10k_07605,702855,سرطان البروستات,answer,بدوره في الحمايه من سرطان البروستات,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0000523,ent_merge_000847,ضيق تنفس,Symptom,chunk_00088,ahd10k_09755,808428,ضيق تنفس,question,أشعر بضيق تنفس شديد حتى اصبحت اشعر بالم فوق القلب من شدة اخذ الشهيق وافرازه,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.950,,
men_merge_0000524,ent_merge_001581,مراجعة طبيب أمراض صدريه,Treatment,chunk_00088,ahd10k_09755,808428,مراجعة طبيب أمراض صدريه,answer,فيجب مراجعة طبيب أمراض صدريه لعمل الفحوصات اللازمه,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.900,,
men_merge_0000525,ent_merge_000953,الفحوصات اللازمه,Test,chunk_00088,ahd10k_09755,808428,الفحوصات اللازمه,answer,فيجب مراجعة طبيب أمراض صدريه لعمل الفحوصات اللازمه,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0000526,ent_merge_000526,موت,DiseaseCondition,chunk_00089,ahd10k_01913,775351,الموت,answer,الموت مفارقة الحياة للجسم,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.950,,
men_merge_0000527,ent_merge_000513,مرض تشمع الكبد,DiseaseCondition,chunk_00089,ahd10k_03463,807247,مرض تشمع الكبد,answer,اهم اسباب نقص الالبومين مرض تشمع الكبد,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.900,,
men_merge_0000528,ent_merge_000538,نقص الالبومين,DiseaseCondition,chunk_00089,ahd10k_03463,807247,نقص الالبومين,question,هل من أسباب معينة تؤدي إلى نقص ألبومين الجسم,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0000529,ent_merge_000755,توقف التنفس,Symptom,chunk_00089,ahd10k_01913,775351,توقف التنفس,answer,أول ما يحدث في الموت ؛ وقف التنفس,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.800,,
men_merge_0000530,ent_merge_000991,تخطيط قلبي,Test,chunk_00089,ahd10k_01913,775351,تخطيط قلبي,answer,إجراء تخطيط قلبي وتخطيط دماغي,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.900,,
men_merge_0000531,ent_merge_001163,الأدرينالين,Treatment,chunk_00089,ahd10k_02782,793109,الأدرينالين,answer,يمكن حقن بعض الأدوية في القلب مباشرة مثل الأدرينالين,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0000532,ent_merge_000426,عضلة القلب,DiseaseCondition,chunk_00090,ahd10k_09013,792557,عضلة القلب,question,ماهي الحمية الغذائية الكاملة لتقوية عضلة القلب,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.950,,
men_merge_0000533,ent_merge_000540,نقص التروية,DiseaseCondition,chunk_00090,ahd10k_09013,792557,نقص التروية,answer,تجنب الدهن والملح يحميها من نقص التروية,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.900,,
men_merge_0000534,ent_merge_000505,مرض السكري,DiseaseCondition,chunk_00091,ahd10k_06227,602819,مرض السكر,question,اخذ علاج لمرض السكر من النوع الثانى,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.950,,
men_merge_0000535,ent_merge_000313,جلطة,DiseaseCondition,chunk_00091,ahd10k_06227,602819,جلطة,question,اصبت منذ 3 سنوات بجلطة,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.900,,
men_merge_0000536,ent_merge_001446,سيلدينافيل,Treatment,chunk_00091,ahd10k_06227,602819,سيلدينافيل,answer,ممكن اخذ سيلدينافيل,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0000537,ent_merge_000841,ضعف,Symptom,chunk_00091,ahd10k_06227,602819,ضعف,question,اريد علاج لضعف,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.800,,
men_merge_0000538,ent_merge_000305,ثلاسيميا,DiseaseCondition,chunk_00092,ahd10k_08353,727611,ثلاسيميا بيتا,question,ابني مصاب بالثلاسيميا بيتا,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.950,,
men_merge_0000539,ent_merge_001644,نقل الدم,Treatment,chunk_00092,ahd10k_08353,727611,نقل الدم,answer,لا يوجد علاج للمرض سوى نقل الدم او زراعةنخاع العظم,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.900,,
men_merge_0000540,ent_merge_001421,زراعة نخاع العظم,Treatment,chunk_00092,ahd10k_08353,727611,زراعةنخاع العظم,answer,لا يوجد علاج للمرض سوى نقل الدم او زراعةنخاع العظم,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.900,,
men_merge_0000541,ent_merge_001083,هيموغلوبين,Test,chunk_00092,ahd10k_08353,727611,هيموغلوبين,question,معدل هيموغلوبين 8.2,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0000542,ent_merge_000178,المرارة,DiseaseCondition,chunk_00093,ahd10k_00104,618860,المرارة,answer,المرارة أو الكبد,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0000543,ent_merge_000678,ألم حادة,Symptom,chunk_00093,ahd10k_00104,618860,الالم الحادة,question,الالم الحادة بالجهة اليمنى من الجسم اسفل القفص الصدري,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0000544,ent_merge_000447,فقر الدم الانحلالي,DiseaseCondition,chunk_00094,ahd10k_01483,81521,فقر الدم الانحلالي,question,علما ان نسبة الكوليسترول عندي 5.4 واعاني من انخفاض في نخزون الحديد,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0000545,ent_merge_000453,فيروسات الكبد,DiseaseCondition,chunk_00094,ahd10k_01483,81521,فيروسات الكبد,answer,سونار علي البطن مع فيروسات الكبد,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.900,,
men_merge_0000546,ent_merge_000453,فيروسات الكبد,DiseaseCondition,chunk_00094,ahd10k_06647,697832,فيروسات الكبد,answer,الاصفرار بصلبة العين وللجلد يتطلب اجراء استقصاءات مخبرية واسعة لاسيما وظائف الكبد من بيليروبين مباشر وغير مباشر وفوسفاتاز قلوية وخمائر الكبد والبروتين مع فيروسات الكبد ووظائف التخثر,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.900,,
men_merge_0000547,ent_merge_000873,قله الهيموغلوبين,Symptom,chunk_00094,ahd10k_01483,81521,انخفاض في نخزون الحديد,question,علما ان نسبة الكوليسترول عندي 5.4 واعاني من انخفاض في نخزون الحديد,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.800,,
men_merge_0000548,ent_merge_000613,الاصفرار,Symptom,chunk_00094,ahd10k_06647,697832,الاصفرار,question,عندي اصفرار ف العين..ولا اشكو من اعراض اخرى,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.900,,
men_merge_0000549,ent_merge_001008,سونار علي البطن,Test,chunk_00094,ahd10k_01483,81521,سونار علي البطن,answer,سونار علي البطن مع فيروسات الكبد,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.950,,
men_merge_0000550,ent_merge_001008,سونار علي البطن,Test,chunk_00094,ahd10k_02240,208334,اشعه سونار علي البطن,answer,وظائف كبد واشعه سونار علي البطن,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.950,,
men_merge_0000551,ent_merge_001061,فحوصات,Test,chunk_00094,ahd10k_02240,208334,فحوصات,answer,يوصي ببعض الفحوصات مثل جرثومة المعده ووظائف كبد واشعه سونار علي البطن,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.800,,
men_merge_0000552,ent_merge_001404,دومبريدن,Treatment,chunk_00094,ahd10k_02240,208334,دومبريدن,answer,يتناول مادة مثل دومبريدن قبل الاكل بربع ساعه,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.900,,
men_merge_0000553,ent_merge_001274,اوميبرازول,Treatment,chunk_00094,ahd10k_02240,208334,اوميبرازول,answer,مادة اوميبرازول 20مجم قبل الفطار وقبل,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.900,,
men_merge_0000554,ent_merge_000160,الغدة الدرقية,DiseaseCondition,chunk_00095,ahd10k_04186,278261,الغدة الدرقية,question,انا عندي الغدة الدرقية,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.950,,
men_merge_0000555,ent_merge_000160,الغدة الدرقية,DiseaseCondition,chunk_00095,ahd10k_06665,99719,الغدة الدرقية,question,عملت مسح ذري وعاايزة اعرف وضع الكبد والغدة الدرقية,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.950,,
men_merge_0000556,ent_merge_000827,شحم,Symptom,chunk_00095,ahd10k_04186,278261,شحم,question,لاني عندي شحم في الكبد,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0000557,ent_merge_001073,مسح ذري,Test,chunk_00095,ahd10k_06665,99719,مسح ذري,question,عملت مسح ذري,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.950,,
men_merge_0000558,ent_merge_001459,عصير اليمون,Treatment,chunk_00095,ahd10k_04186,278261,عصير اليمون,question,هل استطيع ان اشرب عصير اليمون,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0000559,ent_merge_000175,الكوليسترول,DiseaseCondition,chunk_00096,ahd10k_07620,448666,الكوليسترول,question,الكوليسترول ال ldl لدى 195,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.950,,
men_merge_0000560,ent_merge_001092,cazet,Treatment,chunk_00096,ahd10k_07620,448666,cazet,question,استخدم cazet 10/20,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.900,,
men_merge_0000561,ent_merge_000122,الخطر ع الكبد,DiseaseCondition,chunk_00096,ahd10k_07620,448666,الخطر ع الكبد,question,تقليل الخطر ع الكبد,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0000562,ent_merge_000293,تليف الكبد,DiseaseCondition,chunk_00097,ahd10k_01861,476411,تليف في الكبد,question,تليف في الكبد من ٥ سنين,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.950,,
