entity_id,canonical_name,canonical_name_norm,entity_type,aliases,confidence,mention_count,provider,model
ent_merge_000626,الانتفاخ,الانتفاخ,Symptom,"[""الانتفاخ"", ""انتفاخ""]",0.850,3,,
ent_merge_000627,الانف,الانف,Symptom,"[""الانف""]",0.900,2,,
ent_merge_000628,البرد,البرد,Symptom,"[""البرد""]",0.800,1,,
ent_merge_000629,البروتينات,البروتينات,Symptom,"[""البروتينات""]",0.850,1,,
ent_merge_000630,البلغم,البلغم,Symptom,"[""البلغم"", ""بلغم""]",0.825,2,,
ent_merge_000631,البيليروبين,البيليروبين,Symptom,"[""البيليروبين""]",0.850,1,,
ent_merge_000632,التثاؤب,التثاوب,Symptom,"[""التثاؤب""]",0.900,2,,
ent_merge_000633,التجشؤ,التجشو,Symptom,"[""التجشؤ""]",0.900,1,,
ent_merge_000634,التعب,التعب,Symptom,"[""التعب""]",0.850,2,,
ent_merge_000635,التقيئ,التقيي,Symptom,"[""التقيئ"", ""احساس بالتقيئ""]",0.850,1,,
ent_merge_000636,التنفس,التنفس,Symptom,"[""التنفس""]",0.900,2,,
ent_merge_000637,التهيج,التهيج,Symptom,"[""التهيج""]",0.850,1,,
ent_merge_000638,التوتر,التوتر,Symptom,"[""التوتر"", ""التوتر والارهاق والقلق""]",0.838,4,,
ent_merge_000639,الجفاف,الجفاف,Symptom,"[""الجفاف"", ""جفاف""]",0.800,1,,
ent_merge_000640,الجماع,الجماع,Symptom,"[""الجماع"", ""جماع"", ""العملية الجنسية""]",0.850,4,,
ent_merge_000641,الجوع,الجوع,Symptom,"[""الجوع"", ""شعور بالجوع""]",0.900,2,,
ent_merge_000642,الحركة,الحركه,Symptom,"[""الحركة"", ""الحركة السريعة"", ""الحركة البطيئة""]",0.800,3,,
ent_merge_000643,الحركة البطيئة,الحركه البطييه,Symptom,"[""الحركة البطيئة""]",0.800,1,,
ent_merge_000644,الحركة السريعة,الحركه السريعه,Symptom,"[""الحركة السريعة""]",0.800,1,,
ent_merge_000645,الحيوانات المنوية,الحيوانات المنويه,Symptom,"[""الحيوانات المنوية""]",0.850,3,,
ent_merge_000646,الخوف,الخوف,Symptom,"[""الخوف""]",0.875,2,,
ent_merge_000647,الدم,الدم,Symptom,"[""الدم"", ""دم""]",0.875,2,,
ent_merge_000648,الدوار,الدوار,Symptom,"[""الدوار""]",0.950,1,,
ent_merge_000649,الدوخة,الدوخه,Symptom,"[""الدوخة"", ""دوخة""]",0.900,2,,
ent_merge_000651,الدوقه,الدوقه,Symptom,"[""الدوقه"", ""الدوخة""]",0.950,1,,
ent_merge_000652,الرعشة الجنسية,الرعشه الجنسيه,Symptom,"[""الرعشة الجنسية""]",0.950,1,,
ent_merge_000653,الرغبة للاخراج,الرغبه للاخراج,Symptom,"[""الرغبة للاخراج""]",0.900,1,,
ent_merge_000654,الركوض,الركوض,Symptom,"[""الركوض""]",0.700,1,,
ent_merge_000655,الرهبة,الرهبه,Symptom,"[""الرهبة""]",0.900,1,,
ent_merge_000656,الريح,الريح,Symptom,"[""الريح""]",0.850,1,,
ent_merge_000657,الزراق,الزراق,Symptom,"[""الزراق""]",0.875,2,,
ent_merge_000658,السائل اللمفي,السايل اللمفي,Symptom,"[""السائل اللمفي""]",0.850,1,,
ent_merge_000659,السهر,السهر,Symptom,"[""السهر""]",0.850,1,,
ent_merge_000660,الشيشة,الشيشه,Symptom,"[""الشيشة""]",0.900,1,,
ent_merge_000661,الصداع,الصداع,Symptom,"[""الصداع""]",0.867,3,,
ent_merge_000662,الصداع الجانبية,الصداع الجانبيه,Symptom,"[""الصداع الجانبية""]",0.950,1,,
ent_merge_000664,الضغظ,الضغظ,Symptom,"[""الضغظ""]",0.850,1,,
ent_merge_000665,الطفح الجلدي,الطفح الجلدي,Symptom,"[""الطفح الجلدي""]",0.950,1,,
ent_merge_000666,العرق,العرق,Symptom,"[""العرق""]",0.950,1,,
ent_merge_000667,الغازات,الغازات,Symptom,"[""الغازات"", ""غازات""]",0.863,4,,
ent_merge_000668,الغثيان,الغثيان,Symptom,"[""الغثيان""]",0.900,2,,
ent_merge_000669,الغلوتين,الغلوتين,Symptom,"[""الغلوتين""]",0.900,1,,
ent_merge_000670,القلق,القلق,Symptom,"[""القلق"", ""قلق"", ""القلق والتوتر"", ""التوتر والارهاق والقلق""]",0.855,11,,
ent_merge_000671,الكآبة,الكابه,Symptom,"[""الكآبة""]",0.850,1,,
ent_merge_000672,الكافيين,الكافيين,Symptom,"[""الكافيين""]",0.800,1,,
ent_merge_000673,الكحة,الكحه,Symptom,"[""الكحة"", ""كحه""]",0.850,1,,
ent_merge_000675,ألم اسفل البطن,الم اسفل البطن,Symptom,"[""ألم اسفل البطن""]",0.850,1,,
ent_merge_000676,ألم الأسنان,الم الاسنان,Symptom,"[""ألم الأسنان"", ""يؤلمني"", ""يوجعني"", ""ألم""]",0.850,4,,
ent_merge_000677,ألم الصدر,الم الصدر,Symptom,"[""ألم الصدر"", ""ألم أو الشعور بعدم راحة في الصدر"", ""ألام فى صدرى""]",0.900,2,,
ent_merge_000678,ألم حادة,الم حاده,Symptom,"[""ألم حادة"", ""الالم الحادة""]",0.850,1,,
ent_merge_000679,ألم في الصدر,الم في الصدر,Symptom,"[""ألم في الصدر"", ""ألم شديد في الصدر"", ""ألم في صدري""]",0.850,2,,
ent_merge_000680,الم في القدم,الم في القدم,Symptom,"[""الم في القدم"", ""الم في قدمي""]",0.800,1,,
ent_merge_000681,الم في اليد,الم في اليد,Symptom,"[""الم في اليد"", ""الم""]",0.800,1,,
ent_merge_000682,المغص,المغص,Symptom,"[""المغص""]",0.825,2,,
ent_merge_000683,المنوية,المنويه,Symptom,"[""المنوية""]",0.700,1,,
ent_merge_000684,النتصاب,النتصاب,Symptom,"[""النتصاب""]",0.850,1,,
ent_merge_000685,النحافة,النحافه,Symptom,"[""النحافة""]",0.900,1,,
ent_merge_000686,النرفزة,النرفزه,Symptom,"[""النرفزة""]",0.850,1,,
ent_merge_000687,النعاس,النعاس,Symptom,"[""النعاس""]",0.875,2,,
ent_merge_000688,النفخة,النفخه,Symptom,"[""النفخة""]",0.900,1,,
ent_merge_000689,الهبات الساخنة,الهبات الساخنه,Symptom,"[""الهبات الساخنة""]",0.850,1,,
ent_merge_000690,الوهن العام,الوهن العام,Symptom,"[""الوهن العام""]",0.950,1,,
ent_merge_000691,ام,ام,Symptom,"[""ام"", ""الام""]",0.700,1,,
ent_merge_000692,ام عضلية,ام عضليه,Symptom,"[""ام عضلية"", ""الام عضلية""]",0.900,1,,
ent_merge_000693,ام هيكلية,ام هيكليه,Symptom,"[""ام هيكلية"", ""وهيكلية""]",0.850,1,,
ent_merge_000694,أمراض الرأس,امراض الراس,Symptom,"[""أمراض الرأس"", ""اﻷم بارأس""]",0.900,1,,
ent_merge_000695,إمساك,امساك,Symptom,"[""إمساك""]",0.850,2,,
ent_merge_000696,انتفاخ,انتفاخ,Symptom,"[""انتفاخ"", ""انتفاخها"", ""انتفاخ عام"", ""انتفاخ بالوجه""]",0.850,6,,
ent_merge_000697,انتفاخ الوجه,انتفاخ الوجه,Symptom,"[""انتفاخ الوجه""]",0.900,1,,
ent_merge_000698,إنتفاخ تحت جلد الرأس,انتفاخ تحت جلد الراس,Symptom,"[""إنتفاخ تحت جلد الرأس""]",0.850,1,,
ent_merge_000699,انحلال العضلات,انحلال العضلات,Symptom,"[""انحلال العضلات""]",0.900,1,,
ent_merge_000700,انخفاض في ضغط الدم,انخفاض في ضغط الدم,Symptom,"[""انخفاض في ضغط الدم""]",0.950,1,,
ent_merge_000701,انخفاض نبضات القلب,انخفاض نبضات القلب,Symptom,"[""انخفاض نبضات القلب""]",0.900,1,,
ent_merge_000702,انسحاب,انسحاب,Symptom,"[""انسحاب"", ""اعراض انسحاب""]",0.900,1,,
ent_merge_000703,انسداد للسمع,انسداد للسمع,Symptom,"[""انسداد للسمع""]",0.900,1,,
ent_merge_000704,انقطاع الدورة الشهرية,انقطاع الدوره الشهريه,Symptom,"[""انقطاع الدورة الشهرية""]",0.900,1,,
ent_merge_000705,أوجاع,اوجاع,Symptom,"[""أوجاع""]",0.800,1,,
ent_merge_000706,برجله,برجله,Symptom,"[""برجله""]",0.850,1,,
ent_merge_000707,بطن كبير,بطن كبير,Symptom,"[""بطن كبير"", ""بطنى كبيره جدا""]",0.800,1,,
ent_merge_000708,بقع حمراء,بقع حمراء,Symptom,"[""بقع حمراء""]",0.900,1,,
ent_merge_000709,بلغم,بلغم,Symptom,"[""بلغم"", ""البلغم""]",0.850,7,,
ent_merge_000711,تأخر الدورة,تاخر الدوره,Symptom,"[""تأخر الدورة""]",0.900,2,,
ent_merge_000712,تأخر الدورة الشهرية,تاخر الدوره الشهريه,Symptom,"[""تأخر الدورة الشهرية"", ""تأخرها""]",0.850,2,,
ent_merge_000713,تأخر في الدورة الشهرية,تاخر في الدوره الشهريه,Symptom,"[""تأخر في الدورة الشهرية""]",0.800,1,,
ent_merge_000714,تباطؤ نبضات القلب,تباطو نبضات القلب,Symptom,"[""تباطؤ نبضات القلب""]",0.900,1,,
ent_merge_000715,تجاعيد,تجاعيد,Symptom,"[""تجاعيد""]",0.825,2,,
ent_merge_000716,تجشؤ,تجشو,Symptom,"[""تجشؤ""]",0.850,1,,
ent_merge_000717,تجمع السوائل,تجمع السوايل,Symptom,"[""تجمع السوائل""]",0.800,1,,
ent_merge_000718,تحسس,تحسس,Symptom,"[""تحسس""]",0.950,1,,
ent_merge_000719,تخثر,تخثر,Symptom,"[""تخثر""]",0.850,1,,
ent_merge_000723,تسارع,تسارع,Symptom,"[""تسارع""]",0.850,1,,
ent_merge_000725,تسارع في نبضات القلب,تسارع في نبضات القلب,Symptom,"[""تسارع في نبضات القلب""]",0.950,1,,
ent_merge_000727,تسرع القلب,تسرع القلب,Symptom,"[""تسرع القلب"", ""تسارع في دقات القلب"", ""تسرع""]",0.850,2,,
ent_merge_000728,تسرع في ضربات القلب,تسرع في ضربات القلب,Symptom,"[""تسرع في ضربات القلب"", ""تسارع فى ضربات القلب""]",0.850,1,,
ent_merge_000730,تشنج,تشنج,Symptom,"[""تشنج""]",0.850,2,,
ent_merge_000731,تشنج الراس,تشنج الراس,Symptom,"[""تشنج الراس""]",0.800,1,,
ent_merge_000732,تشنجات,تشنجات,Symptom,"[""تشنجات""]",0.875,2,,
ent_merge_000733,تضخم الأوردة السطحية,تضخم الاورده السطحيه,Symptom,"[""تضخم الأوردة السطحية""]",0.850,1,,
ent_merge_000734,تضخم البطن,تضخم البطن,Symptom,"[""تضخم البطن"", ""تضخم فى البطن""]",0.950,2,,
ent_merge_000735,تعب,تعب,Symptom,"[""تعب"", ""تعبني"", ""التعب"", ""تعب عام""]",0.865,10,,
ent_merge_000736,تعرق,تعرق,Symptom,"[""تعرق"", ""تعرق اليدين و الرجلين""]",0.850,2,,
ent_merge_000737,تغير في حجم الثدي,تغير في حجم الثدي,Symptom,"[""تغير في حجم الثدي"", ""تغير في حجمه"", ""تغير""]",0.850,2,,
ent_merge_000738,تغير لون الجلد,تغير لون الجلد,Symptom,"[""تغير لون الجلد""]",0.950,1,,
ent_merge_000739,تفتيح البشرة,تفتيح البشره,Symptom,"[""تفتيح البشرة""]",0.850,1,,
ent_merge_000740,تفسير في الجلد,تفسير في الجلد,Symptom,"[""تفسير في الجلد""]",0.900,1,,
ent_merge_000741,تقرحات,تقرحات,Symptom,"[""تقرحات""]",0.900,3,,
ent_merge_000743,تقلبات مزاجية,تقلبات مزاجيه,Symptom,"[""تقلبات مزاجية"", ""التقلبات المزاجية""]",0.800,1,,
ent_merge_000744,تقلص,تقلص,Symptom,"[""تقلص""]",0.850,1,,
ent_merge_000745,تقلصات,تقلصات,Symptom,"[""تقلصات""]",0.800,1,,
ent_merge_000746,تقيؤ,تقيو,Symptom,"[""تقيؤ""]",0.900,1,,
ent_merge_000747,تمزق,تمزق,Symptom,"[""تمزق""]",0.700,1,,
ent_merge_000748,تنميل,تنميل,Symptom,"[""تنميل""]",0.825,4,,
ent_merge_000749,تهيج الجلد,تهيج الجلد,Symptom,"[""تهيج الجلد""]",0.900,1,,
ent_merge_000751,توتر,توتر,Symptom,"[""توتر"", ""الضغط النفسي او التوتر""]",0.825,2,,
ent_merge_000752,توتر عصبي,توتر عصبي,Symptom,"[""توتر عصبي""]",0.850,1,,
ent_merge_000753,تورم,تورم,Symptom,"[""تورم""]",0.875,2,,
ent_merge_000754,توسع عنق الرحم,توسع عنق الرحم,Symptom,"[""توسع عنق الرحم""]",0.800,1,,
ent_merge_000755,توقف التنفس,توقف التنفس,Symptom,"[""توقف التنفس""]",0.800,1,,
ent_merge_000756,تيبس,تيبس,Symptom,"[""تيبس"", ""تيبسها""]",0.800,1,,
ent_merge_000757,ثقل,ثقل,Symptom,"[""ثقل""]",0.850,2,,
ent_merge_000759,جفاف الحلق,جفاف الحلق,Symptom,"[""جفاف الحلق""]",0.900,1,,
ent_merge_000760,جفاف الفم,جفاف الفم,Symptom,"[""جفاف الفم""]",0.875,2,,
ent_merge_000762,حاسة الذوق,حاسه الذوق,Symptom,"[""حاسة الذوق""]",0.900,2,,
ent_merge_000763,حاسة الشم,حاسه الشم,Symptom,"[""حاسة الشم""]",0.900,2,,
ent_merge_000764,حبوب الشباب,حبوب الشباب,Symptom,"[""حبوب الشباب""]",0.800,1,,
ent_merge_000765,حرارة,حراره,Symptom,"[""حرارة""]",0.850,1,,
ent_merge_000766,حرقان,حرقان,Symptom,"[""حرقان"", ""حرقان عند فتحة الشرج""]",0.867,3,,
ent_merge_000767,حرقان فى البول,حرقان في البول,Symptom,"[""حرقان فى البول""]",0.950,1,,
ent_merge_000768,حرقة,حرقه,Symptom,"[""حرقة"", ""الحرقة""]",0.912,4,,
ent_merge_000769,حرقة المعدة,حرقه المعده,Symptom,"[""حرقة المعدة"", ""حرقة بالمعده""]",0.900,1,,
ent_merge_000770,حركات العضلات غير الطوعي,حركات العضلات غير الطوعي,Symptom,"[""حركات العضلات غير الطوعي""]",0.950,1,,
ent_merge_000771,حركة الحيوانات المنوية,حركه الحيوانات المنويه,Symptom,"[""حركة الحيوانات المنوية""]",0.900,1,,
ent_merge_000772,حروق,حروق,Symptom,"[""حروق"", ""حرقان""]",0.900,1,,
ent_merge_000774,حساسية الجلد,حساسيه الجلد,Symptom,"[""حساسية الجلد"", ""حساسية في الجلد""]",0.850,1,,
ent_merge_000775,حصر البول,حصر البول,Symptom,"[""حصر البول"", ""سخانة في البول""]",0.850,1,,
ent_merge_000776,حكة,حكه,Symptom,"[""حكة"", ""الحكة"", ""حكة الجلد"", ""حكة شديدة"", ""اهرش"", ""جسمي دائما جاف جدا"", ""حك"", ""الشعور بالم""]",0.862,75,,
ent_merge_000777,حكة جلديه,حكه جلديه,Symptom,"[""حكة جلديه""]",0.950,1,,
ent_merge_000779,حمامى,حمامي,Symptom,"[""حمامى"", ""جسمي حامي""]",0.800,1,,
ent_merge_000780,حمرة الوجه,حمره الوجه,Symptom,"[""حمرة الوجه"", ""احمرار الوجه""]",0.900,1,,
ent_merge_000781,حمة,حمه,Symptom,"[""حمة"", ""حمى""]",0.900,1,,
ent_merge_000782,حمى,حمي,Symptom,"[""حمى"", ""انفلونزا"", ""الم في البطن"", ""الم"", ""ترتفع درجه حراره"", ""ارتفاع حرارة"", ""ارتفاع الحرارة"", ""ضربة الشمس""]",0.876,19,,
ent_merge_000783,حيوانات منوية,حيوانات منويه,Symptom,"[""حيوانات منوية""]",0.850,1,,
ent_merge_000784,خدر,خدر,Symptom,"[""خدر""]",0.900,1,,
ent_merge_000785,خدوش,خدوش,Symptom,"[""خدوش""]",0.900,1,,
ent_merge_000786,خروجي دم,خروجي دم,Symptom,"[""خروجي دم""]",0.900,1,,
ent_merge_000787,خز,خز,Symptom,"[""خز""]",0.850,1,,
