expansion_version,query_id,original_query,query_group,primary_intent,safety_mode,safety_reason,variant_c_query_source,graph_aliases_added,qa_id,source_row_number,question,answer,category,matched_variants,variant_a_rank,variant_b_rank,variant_c_rank,best_variant_rank,best_bm25_rank,variant_support_count,expansion_rank,relevance_label,error_reason,secondary_error_reason
partial_only_fts_v1,evalv1_053,مالفرق بين فحص VIT D Total وفحص 25 hydroxy vitamin D3حيث بلغ الأول لدي(9)ng/ml بينماالثاني (4)ng/ml مع انهما في يوم واحد غير انهما في مختبرين مغايرين,tests_diagnosis,test_request,all_three_variants,,fts_variant_C_full_query,,ahdqa_0230158,230158,هل تحليل صورة الدم العادي يبين إذا كان فيه التهابات في الجسم مثلاً تشخيص الروماتيزم ؟,نعم ممكن التعرف من خلال فحص الدم على وجزد الروماتيزم,الطب العام,A,1,,,1,-15.984183,1,2,0,wrong intent,
partial_only_fts_v1,evalv1_053,مالفرق بين فحص VIT D Total وفحص 25 hydroxy vitamin D3حيث بلغ الأول لدي(9)ng/ml بينماالثاني (4)ng/ml مع انهما في يوم واحد غير انهما في مختبرين مغايرين,tests_diagnosis,test_request,all_three_variants,,fts_variant_C_full_query,,ahdqa_0729287,729287,"VIT D TOTAL 9,6 ng /ML هل هذه النتيجة طبيعيه علماً ان عمر ابنتي ثمان سنوات",نعم طبيعي,صحة الطفل,C,,,2,2,-49.958503,1,3,0,unsupported recommendation,
partial_only_fts_v1,evalv1_053,مالفرق بين فحص VIT D Total وفحص 25 hydroxy vitamin D3حيث بلغ الأول لدي(9)ng/ml بينماالثاني (4)ng/ml مع انهما في يوم واحد غير انهما في مختبرين مغايرين,tests_diagnosis,test_request,all_three_variants,,fts_variant_C_full_query,,ahdqa_0191577,191577,لقد حملت بعد معاناة مع التكيسات ولقد انجبت منذ 9 اشهر ولكن اريد ان احمل ثانية ولكن لم تأتيني الدورة الا مرة واحدة فقط يوم 25/5/2019 ولقد قمت بعمل تحليل...,اعملي فحص هرمون الحليب,أمراض نسائية,B,,2,,2,-29.357599,1,4,0,wrong intent,
partial_only_fts_v1,evalv1_053,مالفرق بين فحص VIT D Total وفحص 25 hydroxy vitamin D3حيث بلغ الأول لدي(9)ng/ml بينماالثاني (4)ng/ml مع انهما في يوم واحد غير انهما في مختبرين مغايرين,tests_diagnosis,test_request,all_three_variants,,fts_variant_C_full_query,,ahdqa_0681693,681693,اعاني من الم في عضامي وقت عملت تحليل كالسيوم وكانت النتيجة ٨ وعملت فحص d3 وكانت النتيجة ٢٠ وعملت فحص تيستيرون وكانت النتيجة ٣ والبرولاكتين ٢٢ ارجو تشخيص الدواء الازم...,اولا نتيجة فيتامين د يوجد بها نقص لان المعدل الطبيعى من 30 الى 150 والتيستوستيرون طبيعى اما البرولاكتين فمرتفع لابد عليك بالذهاب لاخصائى لخفض نسبة البرولاكتين ويمكنك اخذ فيتامينات ومعادن تحتوى على فيتامين د مع الزنك لزيادة عدد الحيوانات المنويه,العقم,A,2,,,2,-15.041663,1,5,1,missing key constraint,
partial_only_fts_v1,evalv1_053,مالفرق بين فحص VIT D Total وفحص 25 hydroxy vitamin D3حيث بلغ الأول لدي(9)ng/ml بينماالثاني (4)ng/ml مع انهما في يوم واحد غير انهما في مختبرين مغايرين,tests_diagnosis,test_request,all_three_variants,,fts_variant_C_full_query,,ahdqa_0330461,330461,عملت تحليل=LH=والنتيجة 3.8 وتحليل FSH والنتيجة 4.8=ثالث يوم الدورة ..وتحليل التبويض يوم21 الدورة 0.25 اريد تشخيص حالتي مع العلم العمر 17 وتأخر حمل أكثر من 15 شهر,لا شيء خطأ. ابحثي في سبب التأخير,أمراض نسائية,B,,3,,3,-28.888423,1,6,0,wrong intent,
partial_only_fts_v1,evalv1_053,مالفرق بين فحص VIT D Total وفحص 25 hydroxy vitamin D3حيث بلغ الأول لدي(9)ng/ml بينماالثاني (4)ng/ml مع انهما في يوم واحد غير انهما في مختبرين مغايرين,tests_diagnosis,test_request,all_three_variants,,fts_variant_C_full_query,,ahdqa_0641579,641579,اربع سنوات حصل لي سيلان ظهررت اعراضه وقمت بعمل فحص المني وتم تشخيص وتم الشفاء بحمد لله الان علاقه جديده بعد الجماع حصل التهاب في مجري البول ولا يوجد صديد...,اعمل تحليل مخبري وزراعه للبول,الأمراض الجنسية,A,3,,,3,-14.937719,1,7,0,wrong disease,
partial_only_fts_v1,evalv1_053,مالفرق بين فحص VIT D Total وفحص 25 hydroxy vitamin D3حيث بلغ الأول لدي(9)ng/ml بينماالثاني (4)ng/ml مع انهما في يوم واحد غير انهما في مختبرين مغايرين,tests_diagnosis,test_request,all_three_variants,,fts_variant_C_full_query,,ahdqa_0728985,728985,"VIT D TOTAL (14) ng /ML هل هذه النتيجة طبيعيه علماً ان عمر ابني عشر سنوات ؟
وما العلاج ان لم تكن طبيعية",لا ، المستوى قليل و يحتاج الى فيتامين د,أمراض الأطفال,C,,,4,4,-47.428101,1,8,1,missing key constraint,
partial_only_fts_v1,evalv1_053,مالفرق بين فحص VIT D Total وفحص 25 hydroxy vitamin D3حيث بلغ الأول لدي(9)ng/ml بينماالثاني (4)ng/ml مع انهما في يوم واحد غير انهما في مختبرين مغايرين,tests_diagnosis,test_request,all_three_variants,,fts_variant_C_full_query,,ahdqa_0336609,336609,مرحبا، بطانه الرحم عندي 4 mml في اليوم التاسع بعد انتهاء الدوره. مع العلم فحص البروحستررون في اليوم 21 هو 25.9. و السونار اظهر تكيس عل مبايض. هل هناك مشكله...,بحاجة لتنشيط,أمراض نسائية,B,,4,,4,-28.577006,1,9,0,wrong intent,
partial_only_fts_v1,evalv1_053,مالفرق بين فحص VIT D Total وفحص 25 hydroxy vitamin D3حيث بلغ الأول لدي(9)ng/ml بينماالثاني (4)ng/ml مع انهما في يوم واحد غير انهما في مختبرين مغايرين,tests_diagnosis,test_request,all_three_variants,,fts_variant_C_full_query,,ahdqa_0721402,721402,اطلب تشخيص حالتي وافضل طرق العلاج وهذه تحليل اليوم 23/2 كولسترول203 52.95HDL 105.65 LDL 222 triglycerides عمري 37 عام ونصف وزني 104 كم طولي 170سم وتحليل وظائف الكلي 38Urea 0.96...,ينصح بالذهاب إلى اختصاصي باطني لعمل فحص طبي ورؤية التحاليل، والتشخيص الدقيق، فالتحاليل لا تعني شيئاً بدون فحص طبي!!,أمراض باطنية,A,4,,,4,-14.745783,1,10,0,generic medical overlap,
partial_only_fts_v1,evalv1_053,مالفرق بين فحص VIT D Total وفحص 25 hydroxy vitamin D3حيث بلغ الأول لدي(9)ng/ml بينماالثاني (4)ng/ml مع انهما في يوم واحد غير انهما في مختبرين مغايرين,tests_diagnosis,test_request,all_three_variants,,fts_variant_C_full_query,,ahdqa_0547088,547088,"اعاني الارهارق وسقوط الشعر وشحوب الوجه و انني قمت ب فحوصات :
OH vitamin D Total =3ng/ml
Ferritin = 77 ng/ml
Haemoglobin =12.1 g/dl
TT3=114 ng/dl
TT4=7.4ug/dl
TSH=1.21ulU/ml",اكدي لي فحص T3 اولا ثانيا انت تعانين من نقص حاد في فيتامين دال عليك تناول حبة فيتامين دال اسبوعيا في كوب حليب مقدارها خمسين الف لمدة 12 اسبوعا وبعدها نجري الفحص مرة اخرى كما عليك تناول حبة iron كل مساء واعملي فحص الزنك والكالسيوم و ب12 وتواصلي معي,الأمراض الجلدية,C,,,5,5,-45.67933,1,11,1,missing key constraint,
partial_only_fts_v1,evalv1_053,مالفرق بين فحص VIT D Total وفحص 25 hydroxy vitamin D3حيث بلغ الأول لدي(9)ng/ml بينماالثاني (4)ng/ml مع انهما في يوم واحد غير انهما في مختبرين مغايرين,tests_diagnosis,test_request,all_three_variants,,fts_variant_C_full_query,,ahdqa_0783449,783449,"ما هي نتيجة التحليل ؟
عمري 25 متزوجة منذ 4 سنوات ولم أحمل أجريت تحليل للهرمونات في ثاني يوم من الدورة بتاريخ 26/3/2011
3،9 tsh
7،24 prolactin
4،52 fsh
3،8...","طبيعي
.... انصحك بالمتابعة عند طبيبك النسائية للتاكد من عدم وجود اسباب اخرى مانعة للحمل.",أمراض نسائية,B,,5,,5,-28.29778,1,12,0,wrong intent,
partial_only_fts_v1,evalv1_054,ما سبب الفشل الكلوي وكيف يتم معالجته والوقاية منة؟,causes_safety,prevention_request,all_three_variants,,fts_variant_C_full_query,,ahdqa_0351882,351882,هل حبوب منع الحمل jasmine من حبوب منع الحمل الطارئة ؟ وهل لها نفس فعالية حبوب منع الحمل الطارئة الاخرى؟ وشكرا,نعم.........,أمراض نسائية,A|B,1,1,,1,-8.19835,2,1,0,wrong disease,
partial_only_fts_v1,evalv1_054,ما سبب الفشل الكلوي وكيف يتم معالجته والوقاية منة؟,causes_safety,prevention_request,all_three_variants,,fts_variant_C_full_query,,ahdqa_0306698,306698,دكتور انا اخد حبوب منع الحمل واريد تاخير الدوره هل ينفع اخد حبوب منع الدوره وليست حبوب منع الحمل,لا. استمري على المانع,أمراض نسائية,A|B,2,2,,2,-8.168367,2,2,0,wrong disease,
partial_only_fts_v1,evalv1_054,ما سبب الفشل الكلوي وكيف يتم معالجته والوقاية منة؟,causes_safety,prevention_request,all_three_variants,,fts_variant_C_full_query,,ahdqa_0127172,127172,كم نسبة منع الحمل بأستخدام منع الحمل الطارئه,نسبة ٩٨% تقريبا,أمراض نسائية,A|B,3,3,,3,-8.125026,2,3,0,wrong disease,
partial_only_fts_v1,evalv1_054,ما سبب الفشل الكلوي وكيف يتم معالجته والوقاية منة؟,causes_safety,prevention_request,all_three_variants,,fts_variant_C_full_query,,ahdqa_0074146,74146,دكتور أنه اخذ حبوب منع الحمل وأخذ علاج اسمه invanorm وكالو هذا الدواء بي منع حمل كالو راح يكسر ع حبوب منع الحمل يعني ماكو اي منع حمل بجسمج وطلعين...,لم يثبت ان هذا العلاج يكسر مانع الحمل...إنتظري للأسبوع ونزول الدورة,أمراض نسائية,A|B,4,4,,4,-8.112125,2,4,0,wrong disease,
