annotation_version,query_id,query,query_group,candidate_type,candidate_id,qa_id,source_quality,retrieval_channel,candidate_question,candidate_answer_or_evidence,relation_type,source_entity_name,target_entity_name,relevance_label,error_reason,secondary_error_reason,annotator_id,annotation_status,annotation_notes
final_v2_independent_relevance_v1,evalv1_042,اخي يبلغ من العمر 24 وكان لديه ثقب في القلب مما ادى الى تجمع ماء في الرئه ولكن الثقب اغلق ومازال يعاني من ضيق التنفس والماء الذي في الرئه لم...,symptoms,relation,rel_seed_6a19266a600cd127,ahd10k_01288,raw_ahd_source_row,graph_relation,,عندي حساسيه ربوي عندي حساسيه ربوي عندي حساسيه ربوي لو مشيت شويه بهبط جدا,HAS_SYMPTOM,ربو,ضيق التنفس,0,wrong disease,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_042,اخي يبلغ من العمر 24 وكان لديه ثقب في القلب مما ادى الى تجمع ماء في الرئه ولكن الثقب اغلق ومازال يعاني من ضيق التنفس والماء الذي في الرئه لم...,symptoms,evidence,qa::ahdqa_0014467,ahdqa_0014467,ahd_heldout_safe_corpus,conditional_fts,ولدي من اكثر من شهر حدث له ضيق في التنفس ذهبنا به الي المستشفي قال الدكتور ان هناك مياه علي الرئه ووظائف الكلي عالية وعضلة القلب ضعيفه تحسن الوضع لكن...,لازم متابعة الطبيب المعالج,,,,1,different clinical scenario,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_042,اخي يبلغ من العمر 24 وكان لديه ثقب في القلب مما ادى الى تجمع ماء في الرئه ولكن الثقب اغلق ومازال يعاني من ضيق التنفس والماء الذي في الرئه لم...,symptoms,evidence,qa::ahdqa_0004276,ahdqa_0004276,ahd_heldout_safe_corpus,conditional_fts,بنتي اتولدت في نص الشهر التامن حصلها ضيق تنفس وكانت علي جهاز تنفس صناعي وحصلها انفجار في الرئه اليمين وركبت انبوبه صدريه ولما عملت اشعه علي القلب وجد ثقب في...,نعم ممكن.لكن لا يمكن التنبؤ بدرجة الضرر إلا من قبل الطبيب المتابع لحالتها الذي يفحصها يوميا ويقيم مدى استجابتها.سلامتها,,,,0,different clinical scenario,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_042,اخي يبلغ من العمر 24 وكان لديه ثقب في القلب مما ادى الى تجمع ماء في الرئه ولكن الثقب اغلق ومازال يعاني من ضيق التنفس والماء الذي في الرئه لم...,symptoms,evidence,qa::ahdqa_0448112,ahdqa_0448112,ahd_heldout_safe_corpus,conditional_fts,والدى يعانى من ضيق التنفس وتم عمل اشاعات وتحاليل تبين وجود ماء على القلب وارتخاء شديد في عضلة القلب ما العلاج,لا داعي للقلق، وننصح باسككمال الفحص الطبي للتحقق من التشخيص الدقيق للحالة وتحديد السبب أولا وعلى ضوء ذلك يكون العلاج,,,,1,wrong anatomy,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_042,اخي يبلغ من العمر 24 وكان لديه ثقب في القلب مما ادى الى تجمع ماء في الرئه ولكن الثقب اغلق ومازال يعاني من ضيق التنفس والماء الذي في الرئه لم...,symptoms,relation,rel_seed_09cd13831e099fe0,ahd10k_05130,raw_ahd_source_row,graph_relation,,اعراض ضيق التنفس تحسس العالي من دخان السكائر يمكنك استخدام مضادات الحساسية اجرا اختبار الحساسية,HAS_SYMPTOM,حساسية,ضيق التنفس,0,wrong disease,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_042,اخي يبلغ من العمر 24 وكان لديه ثقب في القلب مما ادى الى تجمع ماء في الرئه ولكن الثقب اغلق ومازال يعاني من ضيق التنفس والماء الذي في الرئه لم...,symptoms,evidence,qa::ahd5k_03469,ahd5k_03469,preprocessed_source,vector,موخرا اكتشفت امي ان لديها ثقب فطري بالقلب و هي تعاني يوميا من اختناق ولا يمكنها التنفس بسهولة ،ماذا افعل لان الدواء المعطى لم ينفع,لا داعي للقلق، لكن ينبغي معاودة اخصائي قلبية لاستكمال التشخيص ومن ثم العلاج,,,,2,,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_042,اخي يبلغ من العمر 24 وكان لديه ثقب في القلب مما ادى الى تجمع ماء في الرئه ولكن الثقب اغلق ومازال يعاني من ضيق التنفس والماء الذي في الرئه لم...,symptoms,evidence,qa::ahdqa_0094405,ahdqa_0094405,ahd_heldout_safe_corpus,conditional_fts,السلام عليكم ضيق تنفس واختناق ووجود ماء في الرئه وعجز في القلب العمر 72 ماهو العلاج والحل له....,لازم مستشفي,,,,1,different clinical scenario,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_042,اخي يبلغ من العمر 24 وكان لديه ثقب في القلب مما ادى الى تجمع ماء في الرئه ولكن الثقب اغلق ومازال يعاني من ضيق التنفس والماء الذي في الرئه لم...,symptoms,evidence,qa::ahdqa_0048497,ahdqa_0048497,ahd_heldout_safe_corpus,conditional_fts,أعاني منذ فترة من مشكله ضيق التنفس وصداع ضاغط على الرأس مع عدم اتزان وقمت با الذهاب الى الأطباء فاقلو لي أن الرئه سليمه والقلب سليم وأن كفاءة القلب 65%...,"الأغلب أن تكون هذه الأعراض ناتجة عن التوتر النفسي والعصبي، كما أن التدخين يزيد منها,",,,,0,different clinical scenario,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_042,اخي يبلغ من العمر 24 وكان لديه ثقب في القلب مما ادى الى تجمع ماء في الرئه ولكن الثقب اغلق ومازال يعاني من ضيق التنفس والماء الذي في الرئه لم...,symptoms,relation,rel_v2_62eaa47a9ee8c936,ahdexp1_08285,preprocessed_source,graph_relation,,المريض عنده حساسيه وجيوب | اذا انخفظت نسبة الاكسجين او ضاق التنفس أعراض الكورونا الاولى قشعريرة باخد دواء zomax لمدى ٣ ايام والغرغرة بالسائل المطهر,HAS_SYMPTOM,حساسية,ضيق التنفس,0,wrong disease,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_042,اخي يبلغ من العمر 24 وكان لديه ثقب في القلب مما ادى الى تجمع ماء في الرئه ولكن الثقب اغلق ومازال يعاني من ضيق التنفس والماء الذي في الرئه لم...,symptoms,evidence,qa::ahdqa_0133213,ahdqa_0133213,ahd_heldout_safe_corpus,conditional_fts,لي ثلاث ايام أعاني الم في القلب قبل شهر رحت الإسعاف وسويت فحص كان بسبب ضيق التنفس وكان الرئه ول قلب سليمه بس طلع عندي قولون الان أشعر بآلام بل...,نعم في كثير من الحالات يكون تهيج القولون كاف لان يحدث هكذا اعراض وبعلاجه ستختفي كافة هذه الاعراض,,,,0,different clinical scenario,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_042,اخي يبلغ من العمر 24 وكان لديه ثقب في القلب مما ادى الى تجمع ماء في الرئه ولكن الثقب اغلق ومازال يعاني من ضيق التنفس والماء الذي في الرئه لم...,symptoms,evidence,relation::rel_seed_451eef4754fd9292,ahd10k_09462,raw_ahd_source_row,graph,هل اعراض نقص فيتامين دال يسبب ضيق التنفس وخمول بالجسم؟ ودقات القلب السريع وضيق التنفس يجيني خصيصا في اليل ماسبب هذا الرجاء حل مشكلتي لاني والله تعبتت,في بعض الحالات التي يرافقه فيها اضطرابات أخرى ممكن أما لوحده فأمر صعب، واستكمال الفحص الطبي هو الطريقة الوحيدة للتحقق,,,,0,wrong disease,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_042,اخي يبلغ من العمر 24 وكان لديه ثقب في القلب مما ادى الى تجمع ماء في الرئه ولكن الثقب اغلق ومازال يعاني من ضيق التنفس والماء الذي في الرئه لم...,symptoms,evidence,qa::ahdqa_0791135,ahdqa_0791135,ahd_heldout_safe_corpus,fts_qa,اخي يبلغ من العمر 24 سنه اجرى في الصيف قسطرة لسد ثقب في القلب ونجحت الحمدلله وقام بالمراجعه بعد القسطرةوكان الوضع سليما ولكن ضيق التنفس الذي يصيبه لم يتعافى منه...,لا نعرف طبيعة الوخزة المذكورة ولا كم تستمر وقد تكون مجرد إحساس ناجم عن شد عضلي لكن اذا استمرت أو أصبحت مزعجة يتوجب اجراء فحص طبي,,,,2,,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_043,ماذا يعني نقص mcv في تحليل الدم؟ وهل يدل على مشكلة خطيرة؟ علمًا أن النقص بسيط جدًا وباقي تحاليل الدم طبيعية,tests_diagnosis,relation,rel_seed_13c42cfe8fdc27fd,ahd5k_00656,preprocessed_source,graph_relation,,الالتهاب مرتبط بضيق التنفس كأعراض مباشرة ضيق تنفس التهاب,HAS_SYMPTOM,التهاب,الضيق التنفسي,0,wrong disease,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_043,ماذا يعني نقص mcv في تحليل الدم؟ وهل يدل على مشكلة خطيرة؟ علمًا أن النقص بسيط جدًا وباقي تحاليل الدم طبيعية,tests_diagnosis,evidence,qa::ahdexp1_03155,ahdexp1_03155,preprocessed_source,vector,السلام عليكم عملت فحص دم وكانت النتيجة كالاتي wbc11.2h rbc4.91 hgb12.6 hct 39.5% mcv 80.4 mch 25.7l mchc 31.9l plt 342 ارجو ان تفسرو لي هل هناك التهاب او فقر...,لا يوجد علامات على فقر الدم ولكن ننصح بمراجعة الطبيب اذ يتراوح المعدل الطبيعي لكريات الدم البيضاء بيم 4500 - 10.000 خلية / ميكرولتر وتعد زيادتها مؤشراً على الالتهاب .,,,,1,different clinical scenario,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_043,ماذا يعني نقص mcv في تحليل الدم؟ وهل يدل على مشكلة خطيرة؟ علمًا أن النقص بسيط جدًا وباقي تحاليل الدم طبيعية,tests_diagnosis,evidence,mention::men_merge_0004487,ahd5k_02552,preprocessed_source,vector,ماهو علاج نقص الكريات البيضاء لدى الكبار وهل يحتاج تنويم واخذ علاج عن طريق الوريد الكريات 3000,إن العدد الطبيعي للكريات البيض هو من 4500 - 10000 ، والانخفاض أقل من 4500 وحتى 3000 قد لا يشير إلى أي مرض خطير، إلا أن نزول الكريات البيض أقل من 2500 قد يشير إلى مرض يجب معرفة سببه. ومن أسبابه: - الالتهاب بالفيروسات وهذا تتحسن فيه الكريات البيض متى تحسن المرض. - بعض أمراض الروماتيزم مثل مرض الذئبة الحمامية. - أمراض الدم، وتأثر نقي العظام بأحد الأمراض التي تسبب نقص الكريات. - بعض الأدوية التي تثبط نقي العظام. - ضخامة الطحال. - الأورام.,,,,0,wrong test,,GPT-5.6 Thinking,annotated,
