entity_id,canonical_name,canonical_name_norm,entity_type,entity_quality,is_actionable_medical_entity,aliases,mention_count,source_chunk_count,qa_count,avg_confidence,source_chunks,source_models,qa_ids
ent_treatment_831958f59880,كلوفينال,كلوفينال,Treatment,medium,true,"[""كلوفينال""]",1,1,1,0.850,"[""chunk_00077""]","[""llama-3.1-8b-instant""]","[""ahd5k_01990""]"
ent_treatment_0faf4c6d9712,كليمين,كليمين,Treatment,medium,true,"[""كليمين""]",1,1,1,0.950,"[""chunk_00161""]","[""llama-3.1-8b-instant""]","[""ahd5k_00772""]"
ent_treatment_843876e28a68,كورتيزون,كورتيزون,Treatment,medium,true,"[""كورتيزون""]",1,1,1,0.850,"[""chunk_00003""]","[""llama-3.3-70b-versatile""]","[""ahd5k_01231""]"
ent_treatment_06c0f51bf3d5,كي حبة,كي حبه,Treatment,high,true,"[""كي حبة""]",1,1,1,0.850,"[""chunk_00032""]","[""llama-3.1-8b-instant""]","[""ahd5k_01924""]"
ent_treatment_1ea61807a7b3,لوسنتيس,لوسنتيس,Treatment,medium,true,"[""لوسنتيس""]",1,1,1,0.850,"[""chunk_00032""]","[""llama-3.1-8b-instant""]","[""ahd5k_03085""]"
ent_treatment_b6f673a13d6a,مدر بول,مدر بول,Treatment,high,true,"[""مدر بول""]",1,1,1,0.950,"[""chunk_00141""]","[""llama-3.1-8b-instant""]","[""ahd5k_03627""]"
ent_treatment_57825f7a3418,مراجعة اخصائية النسائية,مراجعه اخصاييه النساييه,Treatment,high,true,"[""مراجعة اخصائية النسائية""]",1,1,1,0.850,"[""chunk_00163""]","[""llama-3.1-8b-instant""]","[""ahd5k_02702""]"
ent_treatment_e3821aa5e124,مراقبة ضغط الدم,مراقبه ضغط الدم,Treatment,high,true,"[""مراقبة ضغط الدم""]",1,1,1,0.950,"[""chunk_00140""]","[""llama-3.1-8b-instant""]","[""ahd5k_03423""]"
ent_treatment_8726a85ab84a,مركب دعامة عادية,مركب دعامه عاديه,Treatment,high,true,"[""دعامة عادية"", ""مركب دعامة عادية""]",1,1,1,0.850,"[""chunk_00087""]","[""llama-3.1-8b-instant""]","[""ahd5k_03801""]"
ent_treatment_a9901bfb5bd5,مرهم مايكونازول,مرهم مايكونازول,Treatment,high,true,"[""مرهم مايكونازول""]",1,1,1,0.850,"[""chunk_00014""]","[""llama-3.3-70b-versatile""]","[""ahd5k_04864""]"
ent_treatment_b8b3fb59e87b,مسكن الم,مسكن الم,Treatment,high,true,"[""مسكن الم""]",3,1,3,0.850,"[""chunk_00115""]","[""llama-3.1-8b-instant""]","[""ahd5k_00625"", ""ahd5k_01293"", ""ahd5k_03925""]"
ent_treatment_b8a506ce96be,مسكن للالم,مسكن للالم,Treatment,high,true,"[""مسكن للالم""]",1,1,1,0.850,"[""chunk_00101""]","[""llama-3.1-8b-instant""]","[""ahd5k_01611""]"
ent_treatment_f4b5c1573769,مضاد الهيستامين,مضاد الهيستامين,Treatment,high,true,"[""مضاد الهستامين"", ""مضاد الهيستامين"", ""مضاد هيسامين"", ""مضاد هيستامين"", ""مضادات الهيستامين""]",5,5,5,0.810,"[""chunk_00002"", ""chunk_00003"", ""chunk_00004"", ""chunk_00005"", ""chunk_00007""]","[""llama-3.3-70b-versatile""]","[""ahd5k_00555"", ""ahd5k_01231"", ""ahd5k_02892"", ""ahd5k_04819"", ""ahd5k_04920""]"
ent_treatment_43526f78a371,مضاد حيوي,مضاد حيوي,Treatment,high,true,"[""مرهم مضاد حيوي"", ""مضاد حيوي""]",6,5,6,0.880,"[""chunk_00098"", ""chunk_00102"", ""chunk_00108"", ""chunk_00115"", ""chunk_00195""]","[""llama-3.1-8b-instant""]","[""ahd5k_01293"", ""ahd5k_01836"", ""ahd5k_03986"", ""ahd5k_04431"", ""ahd5k_04444"", ""ahd5k_04651""]"
ent_treatment_93132ac17089,مضادات الالتهاب,مضادات الالتهاب,Treatment,high,true,"[""مضادات الالتهاب""]",1,1,1,0.850,"[""chunk_00033""]","[""llama-3.1-8b-instant""]","[""ahd5k_01221""]"
ent_treatment_d30b06ad4ba6,مضادات الصرع,مضادات الصرع,Treatment,high,true,"[""مضادات الصرع""]",1,1,1,0.850,"[""chunk_00045""]","[""llama-3.1-8b-instant""]","[""ahd5k_04509""]"
ent_treatment_65d67800955e,مضادات الفيروسات,مضادات الفيروسات,Treatment,high,true,"[""مضادات الفيروسات""]",1,1,1,0.850,"[""chunk_00033""]","[""llama-3.1-8b-instant""]","[""ahd5k_01221""]"
ent_treatment_2547ab58544d,مضادات القلق,مضادات القلق,Treatment,high,true,"[""مضادات القلق""]",1,1,1,0.850,"[""chunk_00073""]","[""llama-3.1-8b-instant""]","[""ahd5k_03958""]"
ent_treatment_9a6b401143ed,مكمل غدائي,مكمل غدايي,Treatment,high,true,"[""MG 180 lITHOGINKGO"", ""مكمل غدائي"", ""مكمل غدائيي""]",1,1,1,0.850,"[""chunk_00018""]","[""llama-3.3-70b-versatile""]","[""ahd5k_03753""]"
ent_treatment_07d0f0ae4c18,منظار قنوات مرارية الف سلامة,منظار قنوات مراريه الف سلامه,Treatment,high,true,"[""منظار"", ""منظار قنوات مرارية الف سلامة""]",1,1,1,0.850,"[""chunk_00174""]","[""llama-3.1-8b-instant""]","[""ahd5k_00255""]"
ent_treatment_adf1ea1ee5a7,موزة كبيرة,موزه كبيره,Treatment,high,true,"[""موزة كبيرة""]",1,1,1,0.850,"[""chunk_00154""]","[""llama-3.1-8b-instant""]","[""ahd5k_04065""]"
ent_treatment_2702542ba0eb,ميزوتاك,ميزوتاك,Treatment,medium,true,"[""ميزوتاك""]",1,1,1,0.850,"[""chunk_00146""]","[""llama-3.1-8b-instant""]","[""ahd5k_01515""]"
ent_treatment_45a78ee47153,نازونكس,نازونكس,Treatment,medium,true,"[""نازونكس""]",1,1,1,0.950,"[""chunk_00002""]","[""llama-3.3-70b-versatile""]","[""ahd5k_00133""]"
ent_treatment_f11b22153e4b,نصف حبة,نصف حبه,Treatment,high,true,"[""نصف حبة""]",1,1,1,0.850,"[""chunk_00032""]","[""llama-3.1-8b-instant""]","[""ahd5k_01924""]"
ent_treatment_e80fab31a076,نقص فيتامين (ب12),نقص فيتامين (ب12),Treatment,high,true,"[""نقص فيتامين (ب12)""]",1,1,1,0.950,"[""chunk_00182""]","[""llama-3.1-8b-instant""]","[""ahd5k_00838""]"
ent_treatment_6daeffa55a15,نيوروتين,نيوروتين,Treatment,medium,true,"[""نيوروتين""]",1,1,1,0.850,"[""chunk_00129""]","[""llama-3.1-8b-instant""]","[""ahd5k_02023""]"
ent_treatment_e601e738b889,هيبارين,هيبارين,Treatment,medium,true,"[""هيبارين""]",1,1,1,0.850,"[""chunk_00071""]","[""llama-3.1-8b-instant""]","[""ahd5k_04895""]"
ent_treatment_9ef7c69bc634,وارفارين,وارفارين,Treatment,medium,true,"[""وارفارين""]",1,1,1,0.850,"[""chunk_00078""]","[""llama-3.1-8b-instant""]","[""ahd5k_02905""]"
