mention_id,entity_id,canonical_name,entity_type,chunk_id,qa_id,source_row_number,surface_form,field,evidence,extraction_method,provider,model,confidence
men_llm_0000357,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00067,ahd5k_03139,679868,التهاب,answer,التحاليل المخبرية,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000358,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00067,ahd5k_03339,578950,التهاب,answer,التحاليل المخبرية,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000359,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00067,ahd5k_03651,170641,التهاب,answer,التحاليل المخبرية,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000360,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00067,ahd5k_04034,732751,التهاب,answer,التحاليل المخبرية,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000361,ent_diseasecondition_9719230327a2,فقر الدم,DiseaseCondition,chunk_00067,ahd5k_03651,170641,فقر الدم,answer,التحاليل المخبرية,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000362,ent_test_6dcf66b68de3,فحص الفقرات العنقية,Test,chunk_00067,ahd5k_03139,679868,فحص الفقرات العنقية,answer,التحاليل المخبرية,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000363,ent_test_53daf0bebd13,مفصل الكتف,Test,chunk_00067,ahd5k_03139,679868,مفصل الكتف,answer,التحاليل المخبرية,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000364,ent_diseasecondition_2c73be2f25fe,التهاب فيروسي,DiseaseCondition,chunk_00067,ahd5k_04034,732751,التهاب فيروسي,answer,التحاليل المخبرية,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000365,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,chunk_00068,ahd5k_00683,31634,حساسية,answer,الحساسية,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000366,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,chunk_00068,ahd5k_00963,609913,حساسية,question,حساسية ناتجة عن رطوبة الجو,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000367,ent_symptom_f51ef98950a2,قلق,Symptom,chunk_00068,ahd5k_00683,31634,قلق,question,قلق علما اني تعرضت لموقف قلق وتوتر ووخزات,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000368,ent_symptom_7b839cc80688,ضيق تنفس,Symptom,chunk_00068,ahd5k_00683,31634,ضيق تنفس,question,ضيق تنفس وسرعة التعب وقلق,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000369,ent_test_7633369aec20,رسم قلب,Test,chunk_00068,ahd5k_00963,609913,رسم قلب,answer,عمل رسم قلب بالمجهود,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000370,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,chunk_00069,ahd5k_00237,343593,ضغط الدم الخاص بالجسم والضغط الخاص بالعينين,question,ضغط الدم الخاص بالجسم والضغط الخاص بالعينين,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000371,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,chunk_00069,ahd5k_00823,282875,ارتفاع الضغط,answer,ارتفاع الضغط,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000372,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,chunk_00069,ahd5k_01682,370852,ضغط الدم,question,ضغط الدم,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000373,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,chunk_00069,ahd5k_01763,419840,ضغط الدم,question,ضغط الدم,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000374,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,chunk_00069,ahd5k_03624,450277,ارتفاع في ضغط الدم,question,ارتفاع في ضغط الدم,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000375,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,chunk_00069,ahd5k_04477,795318,ارتفاع ضغط الدم,answer,ارتفاع ضغط الدم,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000376,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,chunk_00069,ahd5k_04701,245947,انخفاض الضغط,answer,انخفاض الضغط,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000377,ent_symptom_1f6a3892391d,خفقان القلب,Symptom,chunk_00069,ahd5k_00823,282875,خفقان احيتنا,answer,خفقان احيتنا,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.900
men_llm_0000378,ent_symptom_1f6a3892391d,خفقان القلب,Symptom,chunk_00069,ahd5k_01690,212003,خفقان القلب الشديد,question,خفقان القلب الشديد,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.900
men_llm_0000379,ent_symptom_1f6a3892391d,خفقان القلب,Symptom,chunk_00069,ahd5k_03624,450277,خفقان القلب الشديد,question,خفقان القلب الشديد,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.900
men_llm_0000380,ent_symptom_1f6a3892391d,خفقان القلب,Symptom,chunk_00069,ahd5k_04701,245947,تسارع في ضربات القلب,question,تسارع في ضربات القلب,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.900
men_llm_0000381,ent_symptom_850b2a35c32d,دوخة,Symptom,chunk_00069,ahd5k_04701,245947,دوخة,question,دوخة,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.800
men_llm_0000382,ent_symptom_7b839cc80688,ضيق تنفس,Symptom,chunk_00069,ahd5k_00823,282875,ضيق تنفس,answer,ضيق تنفس,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.900
men_llm_0000383,ent_symptom_7b839cc80688,ضيق تنفس,Symptom,chunk_00069,ahd5k_04701,245947,ضيق تنفس,question,ضيق تنفس,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.900
men_llm_0000384,ent_diseasecondition_58d7d4ebddc3,انخفاض ضغط الدم,DiseaseCondition,chunk_00069,ahd5k_04701,245947,انخفاض الضغط,answer,انخفاض الضغط,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.800
men_llm_0000385,ent_diseasecondition_d858e70d5fdf,الروماتيزم,DiseaseCondition,chunk_00069,ahd5k_03624,450277,روماتيزم الدم,question,روماتيزم الدم,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.900
men_llm_0000386,ent_diseasecondition_4483219775eb,الانزلاقات الغضروفية العنقية,DiseaseCondition,chunk_00069,ahd5k_04477,795318,الانزلاقات الغضروفية العنقية,answer,الانزلاقات الغضروفية العنقية,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.800
men_llm_0000387,ent_treatment_d017757dbf16,الدوخة,Treatment,chunk_00069,ahd5k_04701,245947,الدوخة,answer,الدوخة,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.700
men_llm_0000388,ent_treatment_2c9d8c42194b,الوجبة الإفطار,Treatment,chunk_00069,ahd5k_04701,245947,وجبة الإفطار,answer,وجبة الإفطار,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.800
men_llm_0000389,ent_treatment_7df0ceb5a906,السوائل والأملاح,Treatment,chunk_00069,ahd5k_04701,245947,السوائل والأملاح,answer,السوائل والأملاح,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.900
men_llm_0000390,ent_test_dd68aa784555,تحاليل مخبرية,Test,chunk_00069,ahd5k_00823,282875,تحاليل مخبرية,answer,تحاليل مخبرية,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.800
men_llm_0000391,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,chunk_00070,ahd5k_04975,518117,ارتفاع ضغط الدم,answer,ارتفاع ضغط الدم,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000392,ent_symptom_7d2fce86bc12,نغزات,Symptom,chunk_00070,ahd5k_04975,518117,نغزات,question,نغزات,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000393,ent_diseasecondition_44e90462f6cf,تصلب الشرايين,DiseaseCondition,chunk_00071,ahd5k_04630,667359,تصلب الشرايين,answer,مرض الالتهاب الخلوي او الحمره المصاحبه لمرض السكري واذا صاحب ذلك تورم باحد الرجلين دون الاخري يجب وضع احتمال جلطة الاورده العميقه اما تصلب الشرايين فاعراضه الالم مع المشي وفي الحالات الشديدة التحول للون الازرق فالاسود وضمر الجلد والاظافر والغرغرينه,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000394,ent_diseasecondition_44e90462f6cf,تصلب الشرايين,DiseaseCondition,chunk_00071,ahd5k_04630,667359,تصلب الشرايين,answer,الالم مع المشي وفي الحالات الشديدة التحول للون الازرق فالاسود وضمر الجلد والاظافر والغرغرينه,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000395,ent_diseasecondition_93e6689ea10d,جلطة الاورده العميقه,DiseaseCondition,chunk_00071,ahd5k_04630,667359,جلطة الاورده العميقه,answer,مرض الالتهاب الخلوي او الحمره المصاحبه لمرض السكري واذا صاحب ذلك تورم باحد الرجلين دون الاخري يجب وضع احتمال جلطة الاورده العميقه اما تصلب الشرايين فاعراضه الالم مع المشي وفي الحالات الشديدة التحول للون الازرق فالاسود وضمر الجلد والاظافر والغرغرينه,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000396,ent_diseasecondition_8073c16255c6,التهاب الخلوي,DiseaseCondition,chunk_00071,ahd5k_04630,667359,التهاب الخلوي,answer,مرض الالتهاب الخلوي او الحمره المصاحبه لمرض السكري واذا صاحب ذلك تورم باحد الرجلين دون الاخري يجب وضع احتمال جلطة الاورده العميقه اما تصلب الشرايين فاعراضه الالم مع المشي وفي الحالات الشديدة التحول للون الازرق فالاسود وضمر الجلد والاظافر والغرغرينه,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000397,ent_diseasecondition_380db6d92562,مرض السكري,DiseaseCondition,chunk_00071,ahd5k_04630,667359,مرض السكري,answer,مرض الالتهاب الخلوي او الحمره المصاحبه لمرض السكري واذا صاحب ذلك تورم باحد الرجلين دون الاخري يجب وضع احتمال جلطة الاورده العميقه اما تصلب الشرايين فاعراضه الالم مع المشي وفي الحالات الشديدة التحول للون الازرق فالاسود وضمر الجلد والاظافر والغرغرينه,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000398,ent_treatment_e601e738b889,هيبارين,Treatment,chunk_00071,ahd5k_04895,473114,هيبارين,answer,هذا دواء مسيّل للدم يفضلّ استعماله داخل المستشفى لأنه يجب مراقبة نسبة سيلان الدم بالتحاليل.,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000399,ent_treatment_307befae7768,أبر جاهزة للحقن,Treatment,chunk_00071,ahd5k_04895,473114,أبر جاهزة للحقن,answer,و يمكن الاستعاضة عنه بأبر جاهزة للحقن حسب الوزن والحالة الصحية أو عبر أدوية بالفم.,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000400,ent_treatment_b036153000f8,أدوية بالفم,Treatment,chunk_00071,ahd5k_04895,473114,أدوية بالفم,answer,و يمكن الاستعاضة عنه بأبر جاهزة للحقن حسب الوزن والحالة الصحية أو عبر أدوية بالفم.,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000401,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00072,ahd5k_00515,579241,التهاب,question,التهاب,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000402,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00072,ahd5k_00656,32696,التهاب,question,التهاب,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000403,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00072,ahd5k_01510,176662,التهاب,question,التهاب,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000404,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00072,ahd5k_01669,456955,التهاب,question,التهاب,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000405,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00072,ahd5k_02719,522162,التهاب,question,التهاب,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000406,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00072,ahd5k_02761,112180,التهاب,question,التهاب,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000407,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00072,ahd5k_03333,132178,التهاب,question,التهاب,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000408,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00072,ahd5k_03501,569124,التهاب,question,التهاب,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000409,ent_symptom_b5e5cc252e6a,الضيق التنفسي,Symptom,chunk_00072,ahd5k_00515,579241,ضيق تنفس,question,ضيق تنفس,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.700
men_llm_0000410,ent_symptom_b5e5cc252e6a,الضيق التنفسي,Symptom,chunk_00072,ahd5k_00656,32696,ضيق تنفس,question,ضيق تنفس,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.700
men_llm_0000411,ent_symptom_b5e5cc252e6a,الضيق التنفسي,Symptom,chunk_00072,ahd5k_01510,176662,ضيق تنفس,question,ضيق تنفس,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.700
men_llm_0000412,ent_symptom_b5e5cc252e6a,الضيق التنفسي,Symptom,chunk_00072,ahd5k_01669,456955,ضيق تنفس,question,ضيق تنفس,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.700
men_llm_0000413,ent_symptom_b5e5cc252e6a,الضيق التنفسي,Symptom,chunk_00072,ahd5k_02719,522162,ضيق تنفس,question,ضيق تنفس,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.700
