relation_id,chunk_id,qa_id,source_row_number,candidate_relation_type,source_entity_id,source_name,source_type,target_entity_id,target_name,target_type,source_evidence,target_evidence,candidate_method,needs_llm_validation
rel_seed_476f51ef8701dd06,chunk_00066,ahd10k_09161,769726,TREATED_BY,ent_merge_000619,آلام بالظهر,Symptom,ent_merge_001298,بستلاين BM-301,Treatment,آلام بالظهر والكتيفين,جهاز ( بستلاين BM-301 bustline الالكتروني ),entity_type_cooccurrence_same_qa,true
rel_seed_10ea87bfe1c526a5,chunk_00066,ahd10k_09161,769726,TREATED_BY,ent_merge_000619,آلام بالظهر,Symptom,ent_merge_001360,جراحة تجميلية,Treatment,آلام بالظهر والكتيفين,تتم عملية شد الصدر ورفعه بواسطة عملية جراحية تجميلية,entity_type_cooccurrence_same_qa,true
rel_seed_7a86a920ae684d4f,chunk_00066,ahd10k_09161,769726,TREATED_BY,ent_merge_000622,آلام بالكتيفين,Symptom,ent_merge_001298,بستلاين BM-301,Treatment,آلام بالظهر والكتيفين,جهاز ( بستلاين BM-301 bustline الالكتروني ),entity_type_cooccurrence_same_qa,true
rel_seed_da04b3ec107d2caa,chunk_00066,ahd10k_09161,769726,TREATED_BY,ent_merge_000622,آلام بالكتيفين,Symptom,ent_merge_001360,جراحة تجميلية,Treatment,آلام بالظهر والكتيفين,تتم عملية شد الصدر ورفعه بواسطة عملية جراحية تجميلية,entity_type_cooccurrence_same_qa,true
rel_seed_bad3e8dba87dd28e,chunk_00067,ahd10k_03248,102206,INVESTIGATED_BY,ent_merge_000773,حساسية,Symptom,ent_merge_001003,رسم القلب,Test,شعرت بحرارة بين أكتافي من ورقبتي الخلف,رسم القلب والموجات الصوتية للقلب,entity_type_cooccurrence_same_qa,true
rel_seed_2fe1844d53382a4b,chunk_00067,ahd5k_03139,679868,DIAGNOSED_BY,ent_merge_000059,التهاب,DiseaseCondition,ent_merge_002002,مفصل الكتف,Test,التحاليل المخبرية,التحاليل المخبرية,entity_type_cooccurrence_same_qa,true
rel_seed_5ae0389e7b8fb9fe,chunk_00067,ahd5k_03139,679868,DIAGNOSED_BY,ent_merge_000059,التهاب,DiseaseCondition,ent_merge_001992,فحص الفقرات العنقية,Test,التحاليل المخبرية,التحاليل المخبرية,entity_type_cooccurrence_same_qa,true
rel_seed_8d21afa86717a1c9,chunk_00068,ahd5k_00683,31634,HAS_SYMPTOM,ent_merge_000326,حساسية,DiseaseCondition,ent_merge_000847,ضيق تنفس,Symptom,الحساسية,ضيق تنفس وسرعة التعب وقلق,entity_type_cooccurrence_same_qa,true
rel_seed_be0ec3ba29ec7b67,chunk_00068,ahd5k_00683,31634,HAS_SYMPTOM,ent_merge_000326,حساسية,DiseaseCondition,ent_merge_000871,قلق,Symptom,الحساسية,قلق علما اني تعرضت لموقف قلق وتوتر ووخزات,entity_type_cooccurrence_same_qa,true
rel_seed_d2a21d00d7ac30c7,chunk_00068,ahd5k_00963,609913,DIAGNOSED_BY,ent_merge_000326,حساسية,DiseaseCondition,ent_merge_001984,رسم قلب,Test,حساسية ناتجة عن رطوبة الجو,عمل رسم قلب بالمجهود,entity_type_cooccurrence_same_qa,true
rel_seed_efd31a86b7d3926c,chunk_00069,ahd10k_09127,741281,TREATED_BY,ent_merge_000586,اختلال الذاكره,Symptom,ent_merge_001313,تخدير,Treatment,اختلال الذاكره ما بعد التخدير العام هو احدى المشاكل التي قد تحصل مع المريض بعد العمليه الجراحيه,هل التخدير الثناء العمليات الجراحيه لجميع الجسم يؤثر علي الذاكره,entity_type_cooccurrence_same_qa,true
rel_seed_87068fb0cc49ae23,chunk_00069,ahd10k_09127,741281,INVESTIGATED_BY,ent_merge_000586,اختلال الذاكره,Symptom,ent_merge_000999,تقييم للذاكرة,Test,اختلال الذاكره ما بعد التخدير العام هو احدى المشاكل التي قد تحصل مع المريض بعد العمليه الجراحيه,ما يمكن عمله هو إجراء تقييم للذاكرة قبل العمليه و إعادته بعد العمليه على فترات متباعدة للتأكد من وجود المشكله او عدمها,entity_type_cooccurrence_same_qa,true
rel_seed_1ad642241a36c1b0,chunk_00069,ahd5k_00823,282875,HAS_SYMPTOM,ent_merge_000010,ارتفاع ضغط الدم,DiseaseCondition,ent_merge_000791,خفقان القلب,Symptom,ارتفاع الضغط,خفقان احيتنا,entity_type_cooccurrence_same_qa,true
rel_seed_d3ce866a47360d55,chunk_00069,ahd5k_00823,282875,HAS_SYMPTOM,ent_merge_000010,ارتفاع ضغط الدم,DiseaseCondition,ent_merge_000847,ضيق تنفس,Symptom,ارتفاع الضغط,ضيق تنفس,entity_type_cooccurrence_same_qa,true
rel_seed_a642e9edf787194e,chunk_00069,ahd5k_00823,282875,DIAGNOSED_BY,ent_merge_000010,ارتفاع ضغط الدم,DiseaseCondition,ent_merge_000967,تحاليل مخبرية,Test,ارتفاع الضغط,تحاليل مخبرية,entity_type_cooccurrence_same_qa,true
rel_seed_04afce9a0ce4d9ce,chunk_00069,ahd5k_00823,282875,INVESTIGATED_BY,ent_merge_000791,خفقان القلب,Symptom,ent_merge_000967,تحاليل مخبرية,Test,خفقان احيتنا,تحاليل مخبرية,entity_type_cooccurrence_same_qa,true
rel_seed_c94900272aac3790,chunk_00069,ahd5k_00823,282875,INVESTIGATED_BY,ent_merge_000847,ضيق تنفس,Symptom,ent_merge_000967,تحاليل مخبرية,Test,ضيق تنفس,تحاليل مخبرية,entity_type_cooccurrence_same_qa,true
rel_seed_0c8522d570c53f09,chunk_00069,ahd5k_03624,450277,HAS_SYMPTOM,ent_merge_000134,الروماتيزم,DiseaseCondition,ent_merge_000791,خفقان القلب,Symptom,روماتيزم الدم,خفقان القلب الشديد,entity_type_cooccurrence_same_qa,true
rel_seed_20a5b3cf202476a9,chunk_00069,ahd5k_03624,450277,HAS_SYMPTOM,ent_merge_000010,ارتفاع ضغط الدم,DiseaseCondition,ent_merge_000791,خفقان القلب,Symptom,ارتفاع في ضغط الدم,خفقان القلب الشديد,entity_type_cooccurrence_same_qa,true
rel_seed_7d774d305606997b,chunk_00069,ahd5k_04701,245947,HAS_SYMPTOM,ent_merge_000207,انخفاض ضغط الدم,DiseaseCondition,ent_merge_000791,خفقان القلب,Symptom,انخفاض الضغط,تسارع في ضربات القلب,entity_type_cooccurrence_same_qa,true
rel_seed_6028dbf0194b4f08,chunk_00069,ahd5k_04701,245947,HAS_SYMPTOM,ent_merge_000207,انخفاض ضغط الدم,DiseaseCondition,ent_merge_000847,ضيق تنفس,Symptom,انخفاض الضغط,ضيق تنفس,entity_type_cooccurrence_same_qa,true
rel_seed_a0d26b768f70288f,chunk_00069,ahd5k_04701,245947,HAS_SYMPTOM,ent_merge_000207,انخفاض ضغط الدم,DiseaseCondition,ent_merge_000802,دوخة,Symptom,انخفاض الضغط,دوخة,entity_type_cooccurrence_same_qa,true
rel_seed_f631136ff025e2d3,chunk_00069,ahd5k_04701,245947,TREATED_BY,ent_merge_000207,انخفاض ضغط الدم,DiseaseCondition,ent_merge_002120,الوجبة الإفطار,Treatment,انخفاض الضغط,وجبة الإفطار,entity_type_cooccurrence_same_qa,true
rel_seed_f0b50a1ccc0b7f42,chunk_00069,ahd5k_04701,245947,TREATED_BY,ent_merge_000207,انخفاض ضغط الدم,DiseaseCondition,ent_merge_002072,السوائل والأملاح,Treatment,انخفاض الضغط,السوائل والأملاح,entity_type_cooccurrence_same_qa,true
rel_seed_47e9bb1b5ac19f62,chunk_00069,ahd5k_04701,245947,TREATED_BY,ent_merge_000207,انخفاض ضغط الدم,DiseaseCondition,ent_merge_002068,الدوخة,Treatment,انخفاض الضغط,الدوخة,entity_type_cooccurrence_same_qa,true
rel_seed_e9bbf24e8f82d9f4,chunk_00069,ahd5k_04701,245947,HAS_SYMPTOM,ent_merge_000010,ارتفاع ضغط الدم,DiseaseCondition,ent_merge_000791,خفقان القلب,Symptom,انخفاض الضغط,تسارع في ضربات القلب,entity_type_cooccurrence_same_qa,true
rel_seed_ce0712f6b809030d,chunk_00069,ahd5k_04701,245947,HAS_SYMPTOM,ent_merge_000010,ارتفاع ضغط الدم,DiseaseCondition,ent_merge_000847,ضيق تنفس,Symptom,انخفاض الضغط,ضيق تنفس,entity_type_cooccurrence_same_qa,true
rel_seed_d7f8cfb130fc5625,chunk_00069,ahd5k_04701,245947,HAS_SYMPTOM,ent_merge_000010,ارتفاع ضغط الدم,DiseaseCondition,ent_merge_000802,دوخة,Symptom,انخفاض الضغط,دوخة,entity_type_cooccurrence_same_qa,true
rel_seed_635a18305d4e344c,chunk_00069,ahd5k_04701,245947,TREATED_BY,ent_merge_000010,ارتفاع ضغط الدم,DiseaseCondition,ent_merge_002120,الوجبة الإفطار,Treatment,انخفاض الضغط,وجبة الإفطار,entity_type_cooccurrence_same_qa,true
rel_seed_87c9c1f8060de687,chunk_00069,ahd5k_04701,245947,TREATED_BY,ent_merge_000010,ارتفاع ضغط الدم,DiseaseCondition,ent_merge_002072,السوائل والأملاح,Treatment,انخفاض الضغط,السوائل والأملاح,entity_type_cooccurrence_same_qa,true
rel_seed_94989ab1d5fd8261,chunk_00069,ahd5k_04701,245947,TREATED_BY,ent_merge_000010,ارتفاع ضغط الدم,DiseaseCondition,ent_merge_002068,الدوخة,Treatment,انخفاض الضغط,الدوخة,entity_type_cooccurrence_same_qa,true
rel_seed_b558ad621135f8ad,chunk_00069,ahd5k_04701,245947,TREATED_BY,ent_merge_000791,خفقان القلب,Symptom,ent_merge_002120,الوجبة الإفطار,Treatment,تسارع في ضربات القلب,وجبة الإفطار,entity_type_cooccurrence_same_qa,true
rel_seed_0b93647c7a6862f5,chunk_00069,ahd5k_04701,245947,TREATED_BY,ent_merge_000791,خفقان القلب,Symptom,ent_merge_002072,السوائل والأملاح,Treatment,تسارع في ضربات القلب,السوائل والأملاح,entity_type_cooccurrence_same_qa,true
rel_seed_7b1a631227cc43dc,chunk_00069,ahd5k_04701,245947,TREATED_BY,ent_merge_000791,خفقان القلب,Symptom,ent_merge_002068,الدوخة,Treatment,تسارع في ضربات القلب,الدوخة,entity_type_cooccurrence_same_qa,true
rel_seed_74638f8cf1eed126,chunk_00069,ahd5k_04701,245947,TREATED_BY,ent_merge_000847,ضيق تنفس,Symptom,ent_merge_002120,الوجبة الإفطار,Treatment,ضيق تنفس,وجبة الإفطار,entity_type_cooccurrence_same_qa,true
rel_seed_d7071373507b6fe7,chunk_00069,ahd5k_04701,245947,TREATED_BY,ent_merge_000847,ضيق تنفس,Symptom,ent_merge_002072,السوائل والأملاح,Treatment,ضيق تنفس,السوائل والأملاح,entity_type_cooccurrence_same_qa,true
rel_seed_d4772b949d8069e8,chunk_00069,ahd5k_04701,245947,TREATED_BY,ent_merge_000847,ضيق تنفس,Symptom,ent_merge_002068,الدوخة,Treatment,ضيق تنفس,الدوخة,entity_type_cooccurrence_same_qa,true
rel_seed_90a98833e5f18ee0,chunk_00069,ahd5k_04701,245947,TREATED_BY,ent_merge_000802,دوخة,Symptom,ent_merge_002120,الوجبة الإفطار,Treatment,دوخة,وجبة الإفطار,entity_type_cooccurrence_same_qa,true
rel_seed_3370ef3c0e3674ed,chunk_00069,ahd5k_04701,245947,TREATED_BY,ent_merge_000802,دوخة,Symptom,ent_merge_002072,السوائل والأملاح,Treatment,دوخة,السوائل والأملاح,entity_type_cooccurrence_same_qa,true
rel_seed_30d3ff328f606136,chunk_00069,ahd5k_04701,245947,TREATED_BY,ent_merge_000802,دوخة,Symptom,ent_merge_002068,الدوخة,Treatment,دوخة,الدوخة,entity_type_cooccurrence_same_qa,true
rel_seed_3d2032582829af67,chunk_00070,ahd10k_08997,777470,INVESTIGATED_BY,ent_merge_000830,صداع,Symptom,ent_merge_001051,فحص طبي,Test,اختي عمرها 17 ومنذ سنتين تقريبا اصبحت تصاب بالام حادة في الراس,على الاغلب هذا شقيقة يجب اجراء فحص طبي لنفي اي سبب اخر للصداع,entity_type_cooccurrence_same_qa,true
rel_seed_eb452459cfe1e557,chunk_00070,ahd10k_08997,777470,TREATED_BY,ent_merge_000830,صداع,Symptom,ent_merge_001594,مسكنات,Treatment,اختي عمرها 17 ومنذ سنتين تقريبا اصبحت تصاب بالام حادة في الراس,يمكن اخذ المسكنات مثل الباندول فولت فاست,entity_type_cooccurrence_same_qa,true
rel_seed_2b12f615f1aa859f,chunk_00070,ahd10k_08997,777470,HAS_SYMPTOM,ent_merge_000399,شقيقة,DiseaseCondition,ent_merge_000830,صداع,Symptom,على الاغلب هذا شقيقة يجب اجراء فحص طبي لنفي اي سبب اخر للصداع,اختي عمرها 17 ومنذ سنتين تقريبا اصبحت تصاب بالام حادة في الراس,entity_type_cooccurrence_same_qa,true
rel_seed_08ad9d2be7608152,chunk_00070,ahd10k_08997,777470,DIAGNOSED_BY,ent_merge_000399,شقيقة,DiseaseCondition,ent_merge_001051,فحص طبي,Test,على الاغلب هذا شقيقة يجب اجراء فحص طبي لنفي اي سبب اخر للصداع,على الاغلب هذا شقيقة يجب اجراء فحص طبي لنفي اي سبب اخر للصداع,entity_type_cooccurrence_same_qa,true
rel_seed_33aac009c2393b7e,chunk_00070,ahd10k_08997,777470,TREATED_BY,ent_merge_000399,شقيقة,DiseaseCondition,ent_merge_001594,مسكنات,Treatment,على الاغلب هذا شقيقة يجب اجراء فحص طبي لنفي اي سبب اخر للصداع,يمكن اخذ المسكنات مثل الباندول فولت فاست,entity_type_cooccurrence_same_qa,true
rel_seed_f9b9db32ab91fd2a,chunk_00070,ahd5k_04975,518117,HAS_SYMPTOM,ent_merge_000010,ارتفاع ضغط الدم,DiseaseCondition,ent_merge_000888,نغزات,Symptom,ارتفاع ضغط الدم,نغزات,entity_type_cooccurrence_same_qa,true
rel_seed_cde162157ad07548,chunk_00071,ahd10k_06368,446183,HAS_SYMPTOM,ent_merge_000206,انخفاض السكر,DiseaseCondition,ent_merge_000821,سرعة ضربات القلب,Symptom,اعرض انخفاض السكر,اعراض انخفاض السكر: الدوخة، غباش في العين، التعرق الشديد، برودة بالأطراف، دقات قلب سريعة.,entity_type_cooccurrence_same_qa,true
rel_seed_ebc93b1e5e6778f8,chunk_00072,ahd10k_00049,403721,DIAGNOSED_BY,ent_merge_000303,ثقب في القلب,DiseaseCondition,ent_merge_000963,إيكو,Test,ابني عند ولادته كان يوجد بقلبه ثقب ولم يعطوه اللقاح الا مرة واحدة وعمره الان 7 اشهر واجرو له ايكو للقلب وقالو بانه تحسن جيدا فهل اكمل له اللقاحات واعوضها,ابني عند ولادته كان يوجد بقلبه ثقب ولم يعطوه اللقاح الا مرة واحدة وعمره الان 7 اشهر واجرو له ايكو للقلب وقالو بانه تحسن جيدا فهل اكمل له اللقاحات واعوضها,entity_type_cooccurrence_same_qa,true
rel_seed_03e968a7f9563304,chunk_00072,ahd10k_00049,403721,TREATED_BY,ent_merge_000303,ثقب في القلب,DiseaseCondition,ent_merge_001248,اللقاح,Treatment,ابني عند ولادته كان يوجد بقلبه ثقب ولم يعطوه اللقاح الا مرة واحدة وعمره الان 7 اشهر واجرو له ايكو للقلب وقالو بانه تحسن جيدا فهل اكمل له اللقاحات واعوضها,ابني عند ولادته كان يوجد بقلبه ثقب ولم يعطوه اللقاح الا مرة واحدة وعمره الان 7 اشهر واجرو له ايكو للقلب وقالو بانه تحسن جيدا فهل اكمل له اللقاحات واعوضها,entity_type_cooccurrence_same_qa,true
rel_seed_2cfe936e7040012e,chunk_00072,ahd10k_00145,552265,HAS_SYMPTOM,ent_merge_000278,تضيق الأوعية,DiseaseCondition,ent_merge_000806,ذبحة,Symptom,لكل حالة خصوصية وفق الشريان القلبي المتضيق ودرجة تضيقه والحالة الصحية العامة للمريض ، فيمكن أن لا يكون هناك أعراض تذكر وفي حالات قد يحدث ذبحة أو جلطة أو تسارع أو غير ذلك,لكل حالة خصوصية وفق الشريان القلبي المتضيق ودرجة تضيقه والحالة الصحية العامة للمريض ، فيمكن أن لا يكون هناك أعراض تذكر وفي حالات قد يحدث ذبحة أو جلطة أو تسارع أو غير ذلك,entity_type_cooccurrence_same_qa,true
