entity_id,canonical_name,canonical_name_norm,entity_type,aliases,confidence,provider,model
ent_merge_000585,احمرار,احمرار,Symptom,"[""احمرار""]|احمرار",0.0,,
ent_merge_000586,اختلال الذاكره,اختلال الذاكره,Symptom,"[""اختلال الذاكره""]|اختلال الذاكره",0.0,,
ent_merge_000587,اختلال وظائف الكبد,اختلال وظايف الكبد,Symptom,"[""اختلال وظائف الكبد""]|اختلال وظائف الكبد",0.0,,
ent_merge_000588,اختلال وظائف الكلى,اختلال وظايف الكلي,Symptom,"[""اختلال وظائف الكلى""]|اختلال وظائف الكلى",0.0,,
ent_merge_000589,اذية كلوية,اذيه كلويه,Symptom,"[""اذية كلوية""]|اذية كلوية",0.0,,
ent_merge_000590,ارتخاء,ارتخاء,Symptom,"[""ارتخاء""]|ارتخاء",0.0,,
ent_merge_000591,ارتعاش,ارتعاش,Symptom,"[""ارتعاش""]|ارتعاش",0.0,,
ent_merge_000592,ارتعاش اليدين,ارتعاش اليدين,Symptom,"""ارتعاش اليدين""]|[""ارتعاش""|ارتعاش اليدين",0.0,,
ent_merge_000593,إرتفاع الحرارة,ارتفاع الحراره,Symptom,"[""إرتفاع الحرارة""]|إرتفاع الحرارة",0.0,,
ent_merge_000594,ارتفاع في بوتاسيوم الدم,ارتفاع في بوتاسيوم الدم,Symptom,"[""ارتفاع في بوتاسيوم الدم""]|ارتفاع في بوتاسيوم الدم",0.0,,
ent_merge_000595,ارتفاع وظائف الكلى,ارتفاع وظايف الكلي,Symptom,"[""ارتفاع وظائف الكلى""]|ارتفاع وظائف الكلى",0.0,,
ent_merge_000596,أرق,ارق,Symptom,"[""أرق""]|أرق",0.0,,
ent_merge_000597,إرهاق,ارهاق,Symptom,"""ارهاق""]|[""إرهاق""|إرهاق",0.0,,
ent_merge_000598,ازرقاء القدم,ازرقاء القدم,Symptom,"[""ازرقاء القدم""]|ازرقاء القدم",0.0,,
ent_merge_000599,استفراغ,استفراغ,Symptom,"""استفرغ""]|[""استفراغ""|استفراغ",0.0,,
ent_merge_000600,إسهال,اسهال,Symptom,"""اسهال""]|[""إسهال""|[""إسهال""]|إسهال",0.0,,
ent_merge_000601,اصفرار العين,اصفرار العين,Symptom,"""اصفرار في العين""]|[""اصفرار العين""|اصفرار العين",0.0,,
ent_merge_000602,اصفرار في العين,اصفرار في العين,Symptom,"""اصفرار في العين""]|[""أصفرار بياض العين""|اصفرار في العين",0.0,,
ent_merge_000603,إعاقة التنفس,اعاقه التنفس,Symptom,"[""إعاقة التنفس""]|إعاقة التنفس",0.0,,
ent_merge_000604,افرازات,افرازات,Symptom,"""افرازات من اللعاب""]|[""افرازات""|افرازات",0.0,,
ent_merge_000605,افرضات مهبلية,افرضات مهبليه,Symptom,"""افرضات مهبلية""]|[""إفرازات مهبلية""|افرضات مهبلية",0.0,,
ent_merge_000606,اكتئاب,اكتياب,Symptom,"[""اكتئاب""]|اكتئاب",0.0,,
ent_merge_000607,الاباضه,الاباضه,Symptom,"[""الاباضه""]|الاباضه",0.0,,
ent_merge_000608,الاحساس بالتقيؤ,الاحساس بالتقيو,Symptom,"[""الاحساس بالتقيؤ""]|الاحساس بالتقيؤ",0.0,,
ent_merge_000609,الإختناق,الاختناق,Symptom,"[""الإختناق""]|الإختناق",0.0,,
ent_merge_000610,الارتباك,الارتباك,Symptom,"[""الارتباك""]|الارتباك",0.0,,
ent_merge_000611,الاسهال,الاسهال,Symptom,"[""الاسهال""]|الاسهال",0.0,,
ent_merge_000612,الاسيد,الاسيد,Symptom,"[""الاسيد""]|الاسيد",0.0,,
ent_merge_000613,الاصفرار,الاصفرار,Symptom,"""الاصفرار""]|[""yellowing""|[""الاصفرار""]|الاصفرار",0.0,,
ent_merge_000614,الإفراط في تناول الطعام,الافراط في تناول الطعام,Symptom,"[""الإفراط في تناول الطعام""]|الإفراط في تناول الطعام",0.0,,
ent_merge_000615,الالام,الالام,Symptom,"[""الالام""]|الالام",0.0,,
ent_merge_000616,الألم,الالم,Symptom,"""الالم""|""الم""]|[""الألم""|[""الالم""]|الألم|الالم",0.0,,
ent_merge_000617,الام,الام,Symptom,"""الآلام""]|""الام""|""الامه""]|[""آلام""|آلام|الام",0.0,,
ent_merge_000618,الام المعدة,الام المعده,Symptom,"[""الام المعدة""]|الام المعدة",0.0,,
ent_merge_000619,آلام بالظهر,الام بالظهر,Symptom,"[""آلام بالظهر""]|آلام بالظهر",0.0,,
ent_merge_000620,الام بالعضلات,الام بالعضلات,Symptom,"[""الام بالعضلات""]|الام بالعضلات",0.0,,
ent_merge_000621,آلام بالكتفين,الام بالكتفين,Symptom,"[""آلام بالكتفين""]|آلام بالكتفين",0.0,,
ent_merge_000622,آلام بالكتيفين,الام بالكتيفين,Symptom,"[""آلام بالكتيفين""]|آلام بالكتيفين",0.0,,
ent_merge_000623,آلام في البطن,الام في البطن,Symptom,"[""آلام في البطن""]|آلام في البطن",0.0,,
ent_merge_000624,آلام في المفاصل,الام في المفاصل,Symptom,"[""آلام في المفاصل""]|آلام في المفاصل",0.0,,
ent_merge_000625,الإمساك,الامساك,Symptom,"""الامساك""]|[""الإمساك""|الإمساك",0.0,,
ent_merge_000626,الانتفاخ,الانتفاخ,Symptom,"[""الانتفاخ""]|الانتفاخ",0.0,,
ent_merge_000627,الانف,الانف,Symptom,"[""الانف""]|الانف",0.0,,
ent_merge_000628,البرد,البرد,Symptom,"[""البرد""]|البرد",0.0,,
ent_merge_000629,البروتينات,البروتينات,Symptom,"[""البروتينات""]|البروتينات",0.0,,
ent_merge_000630,البلغم,البلغم,Symptom,"""مخاط""]|[""البلغم""|[""البلغم""]|البلغم",0.0,,
ent_merge_000631,البيليروبين,البيليروبين,Symptom,"[""البيليروبين""]|البيليروبين",0.0,,
ent_merge_000632,التثاؤب,التثاوب,Symptom,"[""التثاؤب""]|التثاؤب",0.0,,
ent_merge_000633,التجشؤ,التجشو,Symptom,"""تجشؤ""]|[""التجشؤ""|التجشؤ",0.0,,
ent_merge_000634,التعب,التعب,Symptom,"""تعب""]|[""التعب""|التعب",0.0,,
ent_merge_000635,التقيئ,التقيي,Symptom,"""تقيئ""]|[""التقيئ""|التقيئ",0.0,,
ent_merge_000636,التنفس,التنفس,Symptom,"[""التنفس""]|التنفس",0.0,,
ent_merge_000637,التهيج,التهيج,Symptom,"[""التهيج""]|التهيج",0.0,,
ent_merge_000638,التوتر,التوتر,Symptom,"""التوتر العصبي""]|""التوتر والارهاق والقلق""]|[""التوتر""|التوتر",0.0,,
ent_merge_000639,الجفاف,الجفاف,Symptom,"""جفاف""]|[""الجفاف""|الجفاف",0.0,,
ent_merge_000640,الجماع,الجماع,Symptom,"""الجنس""|""العلاقة الجنسية""|""جماع""]|[""الجماع""|الجماع",0.0,,
ent_merge_000641,الجوع,الجوع,Symptom,"""شعور بالجوع""]|[""الجوع""|[""الجوع""]|الجوع",0.0,,
ent_merge_000642,الحركة,الحركه,Symptom,"""الحركة البطيئة""|""الحركة السريعة""]|[""الحركة""|الحركة",0.0,,
ent_merge_000643,الحركة البطيئة,الحركه البطييه,Symptom,"[""الحركة البطيئة""]|الحركة البطيئة",0.0,,
ent_merge_000644,الحركة السريعة,الحركه السريعه,Symptom,"[""الحركة السريعة""]|الحركة السريعة",0.0,,
ent_merge_000645,الحيوانات المنوية,الحيوانات المنويه,Symptom,"""المنوية""]|[""الحيوانات المنوية""|الحيوانات المنوية",0.0,,
ent_merge_000646,الخوف,الخوف,Symptom,"[""الخوف""]|الخوف",0.0,,
ent_merge_000647,الدم,الدم,Symptom,"[""الدم""]|الدم",0.0,,
ent_merge_000648,الدوار,الدوار,Symptom,"[""الدوار""]|الدوار",0.0,,
ent_merge_000649,الدوخة,الدوخه,Symptom,"""دوخة""]|[""الدوخة""|الدوخة",0.0,,
ent_merge_000650,الدورة الشهرية,الدوره الشهريه,Symptom,"""العادة الشهرية""|""دورة شهرية""]|[""الدورة الشهرية""|الدورة الشهرية",0.0,,
ent_merge_000651,الدوقه,الدوقه,Symptom,"[""الدوقه""]|الدوقه",0.0,,
ent_merge_000652,الرعشة الجنسية,الرعشه الجنسيه,Symptom,"[""الرعشة الجنسية""]|الرعشة الجنسية",0.0,,
ent_merge_000653,الرغبة للاخراج,الرغبه للاخراج,Symptom,"[""الرغبة للاخراج""]|الرغبة للاخراج",0.0,,
ent_merge_000654,الركوض,الركوض,Symptom,"[""الركوض""]|الركوض",0.0,,
ent_merge_000655,الرهبة,الرهبه,Symptom,"[""الرهبة""]|الرهبة",0.0,,
ent_merge_000656,الريح,الريح,Symptom,"[""الريح""]|الريح",0.0,,
ent_merge_000657,الزراق,الزراق,Symptom,"""ضيق تنفس""|""نقص الاكسجين""]|[""الزراق""|[""الزراق""]|الزراق",0.0,,
ent_merge_000658,السائل اللمفي,السايل اللمفي,Symptom,"[""السائل اللمفي""]|السائل اللمفي",0.0,,
ent_merge_000659,السهر,السهر,Symptom,"[""السهر""]|السهر",0.0,,
ent_merge_000660,الشيشة,الشيشه,Symptom,"[""الشيشة""]|الشيشة",0.0,,
ent_merge_000661,الصداع,الصداع,Symptom,"""صداع""]|[""الصداع""|[""الصداع""]|الصداع",0.0,,
ent_merge_000662,الصداع الجانبية,الصداع الجانبيه,Symptom,"[""الصداع الجانبية""]|الصداع الجانبية",0.0,,
ent_merge_000663,الضغط,الضغط,Symptom,"[""الضغط""]|الضغط",0.0,,
ent_merge_000664,الضغظ,الضغظ,Symptom,"[""الضغظ""]|الضغظ",0.0,,
ent_merge_000665,الطفح الجلدي,الطفح الجلدي,Symptom,"[""الطفح الجلدي""]|الطفح الجلدي",0.0,,
ent_merge_000666,العرق,العرق,Symptom,"[""العرق""]|العرق",0.0,,
ent_merge_000667,الغازات,الغازات,Symptom,"[""الغازات""]|الغازات",0.0,,
ent_merge_000668,الغثيان,الغثيان,Symptom,"[""الغثيان""]|الغثيان",0.0,,
ent_merge_000669,الغلوتين,الغلوتين,Symptom,"""الغلوتين""]|[""الجلوتين""|الغلوتين",0.0,,
ent_merge_000670,القلق,القلق,Symptom,"""القلق""|""قلق""]|[""التوتر والارهاق والقلق""|[""التوتر""|القلق",0.0,,
ent_merge_000671,الكآبة,الكابه,Symptom,"[""الكآبة""]|الكآبة",0.0,,
ent_merge_000672,الكافيين,الكافيين,Symptom,"[""الكافيين""]|الكافيين",0.0,,
ent_merge_000673,الكحة,الكحه,Symptom,"[""الكحة""]|الكحة",0.0,,
ent_merge_000674,الكرياتينين,الكرياتينين,Symptom,"[""الكرياتينين""]|الكرياتينين",0.0,,
ent_merge_000675,ألم اسفل البطن,الم اسفل البطن,Symptom,"[""ألم اسفل البطن""]|ألم اسفل البطن",0.0,,
ent_merge_000676,ألم الأسنان,الم الاسنان,Symptom,"""ألم الأسنان""]|[""ألم""|ألم الأسنان",0.0,,
ent_merge_000677,ألم الصدر,الم الصدر,Symptom,"""ألم الصدر""]|[""ألام فى صدرى""|ألم الصدر",0.0,,
ent_merge_000678,ألم حادة,الم حاده,Symptom,"[""ألم حادة""]|ألم حادة",0.0,,
ent_merge_000679,ألم في الصدر,الم في الصدر,Symptom,"""ألم في الصدر""|""ألم في صدري""]|[""ألم شديد في الصدر""|ألم في الصدر",0.0,,
ent_merge_000680,الم في القدم,الم في القدم,Symptom,"""الم في قدمي""]|[""الم في القدم""|الم في القدم",0.0,,
ent_merge_000681,الم في اليد,الم في اليد,Symptom,"""الم في اليد""]|[""الم""|الم في اليد",0.0,,
ent_merge_000682,المغص,المغص,Symptom,"""المغص البطني""]|[""المغص""|[""المغص""]|المغص",0.0,,
ent_merge_000683,المنوية,المنويه,Symptom,"[""المنوية""]|المنوية",0.0,,
ent_merge_000684,النتصاب,النتصاب,Symptom,"[""النتصاب""]|النتصاب",0.0,,
ent_merge_000685,النحافة,النحافه,Symptom,"[""النحافة""]|النحافة",0.0,,
ent_merge_000686,النرفزة,النرفزه,Symptom,"[""النرفزة""]|النرفزة",0.0,,
ent_merge_000687,النعاس,النعاس,Symptom,"[""النعاس""]|النعاس",0.0,,
ent_merge_000688,النفخة,النفخه,Symptom,"[""النفخة""]|النفخة",0.0,,
ent_merge_000689,الهبات الساخنة,الهبات الساخنه,Symptom,"[""الهبات الساخنة""]|الهبات الساخنة",0.0,,
ent_merge_000690,الوهن العام,الوهن العام,Symptom,"""الوهن العام""]|[""الوهن""|الوهن العام",0.0,,
ent_merge_000691,ام,ام,Symptom,"[""ام""]|ام",0.0,,
ent_merge_000692,ام عضلية,ام عضليه,Symptom,"[""ام عضلية""]|ام عضلية",0.0,,
ent_merge_000693,ام هيكلية,ام هيكليه,Symptom,"[""ام هيكلية""]|ام هيكلية",0.0,,
ent_merge_000694,أمراض الرأس,امراض الراس,Symptom,"""اﻷم بارأس""]|[""أمراض الرأس""|أمراض الرأس",0.0,,
ent_merge_000695,إمساك,امساك,Symptom,"[""إمساك""]|إمساك",0.0,,
ent_merge_000696,انتفاخ,انتفاخ,Symptom,"""انتفاخ بالوجه""]|""انتفاخ""]|[""إنتفاخ""|[""انتفاخ""|انتفاخ",0.0,,
ent_merge_000697,انتفاخ الوجه,انتفاخ الوجه,Symptom,"[""انتفاخ الوجه""]|انتفاخ الوجه",0.0,,
ent_merge_000698,إنتفاخ تحت جلد الرأس,انتفاخ تحت جلد الراس,Symptom,"""إنتفاخ تحت جلد الرأس""]|[""إنتفاخ""|إنتفاخ تحت جلد الرأس",0.0,,
ent_merge_000699,انحلال العضلات,انحلال العضلات,Symptom,"[""انحلال العضلات""]|انحلال العضلات",0.0,,
ent_merge_000700,انخفاض في ضغط الدم,انخفاض في ضغط الدم,Symptom,"[""انخفاض في ضغط الدم""]|انخفاض في ضغط الدم",0.0,,
ent_merge_000701,انخفاض نبضات القلب,انخفاض نبضات القلب,Symptom,"[""انخفاض نبضات القلب""]|انخفاض نبضات القلب",0.0,,
ent_merge_000702,انسحاب,انسحاب,Symptom,"""انسحاب""]|[""اعراض انسحاب""|انسحاب",0.0,,
ent_merge_000703,انسداد للسمع,انسداد للسمع,Symptom,"""انسداد للسمع""]|[""انسداد السمع""|انسداد للسمع",0.0,,
ent_merge_000704,انقطاع الدورة الشهرية,انقطاع الدوره الشهريه,Symptom,"""انقطاع الدورة الشهرية""]|[""انقطاع الدورة""|انقطاع الدورة الشهرية",0.0,,
ent_merge_000705,أوجاع,اوجاع,Symptom,"[""أوجاع""]|أوجاع",0.0,,
